gap_deg,gapM_deg,e_sat,e_tgt,alt_sat_km,alt_tgt_km,da_km,hohmann_dv,evec_dv,shape_lb_dv,condition,episode,seed,success,cause,steps,decisions,best_vrel_inbox,best_vrel,best_d_km,n_inbox,n_inbox_tau1,n_fine_rad,dv_used,plan_dv,n_plans,n_burns,n_warps,n_coast,min_d_km
-18.46,-42.06,0.0124,0.0138,760.9,680.6,80.4,42.48,20.74,42.48,B_tight5_s7,10,7,1,success,1856,458,,3.8111,5.346,0,0,0,65.0,62.27,1,28,294,136,5.35
115.42,45.38,0.0119,0.0245,415.7,670.6,-254.9,139.97,87.54,139.97,B_tight5_s7,11,7,1,success,1977,459,,7.3339,6.613,0,0,0,224.0,216.0,1,98,167,194,6.61
36.4,-137.6,0.021,0.0477,730.7,796.4,-65.7,34.41,255.84,255.84,B_tight5_s7,12,7,0,safety_cap,2000,449,,9.7468,7.996,0,0,0,411.0,275.3,1,98,169,182,8.0
82.64,-84.56,0.0279,0.0202,499.2,417.4,81.8,45.74,183.49,183.49,B_tight5_s7,13,7,1,success,1922,419,,4.4756,5.796,0,0,0,239.0,225.33,1,56,182,181,5.8
-124.4,-47.67,0.0156,0.0211,467.5,662.6,-195.1,106.62,87.35,106.62,B_tight5_s7,14,7,0,safety_cap,2000,385,,2.7653,7.117,0,0,0,163.0,152.61,1,62,185,138,7.12
55.59,-22.15,0.0083,0.0094,772.9,541.0,231.8,124.23,42.2,124.23,B_tight5_s7,15,7,1,success,1871,347,,6.2499,5.352,0,0,0,129.0,127.36,1,50,194,103,5.35
-55.73,107.01,0.0013,0.0181,553.4,678.6,-125.2,67.68,72.82,72.82,B_tight5_s7,16,7,1,success,1969,362,5.0042,4.3113,3.312,1,0,0,110.0,102.12,1,53,234,75,3.31
33.43,-116.23,0.0215,0.0118,661.5,445.5,216.0,118.35,123.06,123.06,B_tight5_s7,17,7,1,success,1871,431,6.1938,3.0139,4.909,1,0,0,150.0,140.06,1,40,260,131,4.91
63.95,-143.35,0.0381,0.0479,757.7,640.5,117.3,62.27,315.34,315.34,B_tight5_s7,18,7,1,success,1985,490,,3.5649,5.694,0,0,0,365.0,348.78,1,63,218,209,5.69
96.1,92.43,0.0067,0.0473,318.5,602.5,-284.0,158.81,153.56,158.81,B_tight5_s7,19,7,1,success,1933,471,,6.4549,6.126,0,0,0,266.0,253.93,1,65,197,209,6.13
58.3,157.98,0.0387,0.0211,528.2,797.0,-268.8,143.87,175.69,175.69,B_tight5_s7,20,7,1,success,1971,423,,2.4068,5.429,0,0,0,215.0,206.87,1,52,225,146,5.43
-148.38,6.97,0.0136,0.0085,405.1,601.3,-196.2,108.7,81.96,108.7,B_tight5_s7,21,7,1,success,1952,480,,3.0915,5.253,0,0,0,164.0,159.12,1,69,181,230,5.25
-57.6,1.86,0.0174,0.0331,781.2,700.5,80.7,42.5,107.01,107.01,B_tight5_s7,22,7,1,success,1888,405,,3.5934,5.287,0,0,0,145.0,137.39,1,48,209,148,5.29
-85.16,-175.77,0.0364,0.0333,583.7,660.9,-77.2,41.65,186.72,186.72,B_tight5_s7,23,7,1,success,1987,400,5.5732,3.3247,4.993,1,0,0,253.0,231.38,1,63,216,121,4.99
-80.42,-75.02,0.004,0.0488,519.0,778.6,-259.6,139.34,167.3,167.3,B_tight5_s7,24,7,0,safety_cap,2000,439,,2.5917,5.887,0,0,0,230.0,210.19,1,62,209,168,5.89
63.31,-149.6,0.0119,0.0394,669.0,777.6,-108.6,57.35,185.82,185.82,B_tight5_s7,25,7,0,safety_cap,2000,440,,4.9184,8.381,0,0,0,241.0,219.58,1,62,222,156,8.38
-13.51,-134.53,0.0222,0.0356,700.1,617.6,82.5,44.18,191.37,191.37,B_tight5_s7,26,7,1,success,1842,358,5.0228,4.2296,4.913,1,0,0,222.0,198.41,1,47,272,39,4.91
-73.75,-143.58,0.0094,0.0217,435.3,643.3,-208.0,114.33,77.11,114.33,B_tight5_s7,27,7,1,success,1889,453,,3.7544,5.144,0,0,0,120.0,115.69,1,48,210,195,5.14
-25.57,179.53,0.0058,0.0341,711.0,469.0,242.0,131.57,150.65,150.65,B_tight5_s7,28,7,1,success,1874,349,5.1349,4.2778,3.762,1,0,0,171.0,163.69,1,34,251,64,3.76
-69.29,-32.97,0.0313,0.0088,773.7,649.9,123.7,65.53,93.51,93.51,B_tight5_s7,29,7,0,safety_cap,2000,399,,6.0888,10.319,0,0,0,147.0,138.97,1,55,226,118,10.32
-160.0,-99.88,0.0478,0.0166,675.6,364.0,311.5,171.96,161.66,171.96,B_tight5_s7,30,7,1,success,1978,460,,7.0412,6.518,0,0,0,269.0,262.13,1,83,167,210,6.52
154.29,89.67,0.0307,0.005,651.2,598.8,52.5,28.3,109.17,109.17,B_tight5_s7,31,7,1,success,1969,442,,2.7703,5.25,0,0,0,191.0,189.38,1,64,195,183,5.25
-35.28,-68.65,0.012,0.0315,411.5,610.0,-198.5,109.76,84.86,109.76,B_tight5_s7,32,7,1,success,1834,428,,2.8935,6.659,0,0,0,117.0,107.42,1,40,277,111,6.66
-74.94,-116.26,0.0052,0.033,503.4,696.0,-192.6,104.49,109.87,109.87,B_tight5_s7,33,7,1,success,1975,436,,4.1882,5.441,0,0,0,160.0,149.37,1,58,223,155,5.44
-31.92,-79.1,0.0454,0.0395,512.5,733.1,-220.7,119.12,128.84,128.84,B_tight5_s7,34,7,1,success,1875,429,,3.3536,5.143,0,0,0,159.0,145.76,1,40,268,121,5.14
-59.13,-133.11,0.0038,0.0477,377.3,774.3,-397.0,216.53,174.86,216.53,B_tight5_s7,35,7,1,success,1914,475,,3.7048,5.824,0,0,0,219.0,207.51,1,45,260,170,5.82
-105.65,63.68,0.0235,0.0099,778.3,438.5,339.8,183.99,127.32,183.99,B_tight5_s7,36,7,0,safety_cap,2000,443,,3.4861,6.655,0,0,0,260.0,256.51,1,92,171,180,6.65
99.65,-110.94,0.0047,0.0027,540.5,413.4,127.1,70.8,27.52,70.8,B_tight5_s7,37,7,0,safety_cap,2000,493,,4.5566,7.875,0,0,0,80.0,77.94,1,53,202,238,7.87
41.47,-166.33,0.0307,0.035,664.1,555.4,108.7,58.82,241.89,241.89,B_tight5_s7,38,7,1,success,1881,288,,3.8934,5.317,0,0,0,271.0,263.32,1,43,199,46,5.32
-135.27,24.78,0.0033,0.0401,655.8,601.7,54.1,29.15,163.41,163.41,B_tight5_s7,39,7,1,success,1945,360,,6.0277,5.626,0,0,0,238.0,232.23,1,65,172,123,5.63
40.54,55.93,0.0033,0.0247,572.4,493.5,78.9,43.43,82.08,82.08,B_tight5_s7,40,7,1,success,1976,315,,6.8636,8.947,0,0,0,110.0,102.83,1,40,223,52,8.95
86.1,164.0,0.0001,0.0063,400.1,620.0,-219.9,121.62,23.62,121.62,B_tight5_s7,41,7,0,safety_cap,2000,487,,2.3943,5.451,0,0,0,172.0,166.89,1,88,172,227,5.45
143.26,106.02,0.0398,0.0201,684.1,459.1,225.0,122.78,102.18,122.78,B_tight5_s7,42,7,1,success,1955,434,,4.925,5.062,0,0,0,173.0,175.16,1,64,175,195,5.06
80.5,-128.72,0.0378,0.0017,621.4,513.8,107.6,58.79,149.23,149.23,B_tight5_s7,43,7,1,success,1974,431,6.4584,1.3849,4.916,1,0,0,198.0,190.56,1,57,204,170,4.92
145.6,-64.15,0.0127,0.023,706.7,459.0,247.8,134.9,131.9,134.9,B_tight5_s7,44,7,1,success,1956,402,,7.7345,6.124,0,0,0,214.0,206.08,1,75,176,151,6.12
133.87,77.26,0.038,0.041,549.2,733.4,-184.1,98.99,140.67,140.67,B_tight5_s7,45,7,0,safety_cap,2000,406,,4.7004,9.354,0,0,0,238.0,238.93,1,67,193,146,9.35
27.15,-27.92,0.0116,0.0414,533.5,697.9,-164.4,88.87,135.46,135.46,B_tight5_s7,46,7,1,success,1998,423,,3.9723,5.011,0,0,0,173.0,149.77,1,48,225,150,5.01
137.62,14.5,0.0407,0.0427,706.0,613.6,92.4,49.46,276.83,276.83,B_tight5_s7,47,7,1,success,1947,382,,6.2087,6.104,0,0,0,352.0,348.52,1,78,179,125,6.1
-79.65,-73.2,0.0192,0.0376,493.0,569.1,-76.1,41.88,70.52,70.52,B_tight5_s7,48,7,1,success,1980,361,,1.907,5.592,0,0,0,121.0,111.75,1,56,205,100,5.59
-177.14,66.14,0.0276,0.0127,685.8,448.7,237.1,129.54,134.53,134.53,B_tight5_s7,49,7,0,safety_cap,2000,432,,4.1703,7.81,0,0,0,227.0,227.54,1,83,174,175,7.81
133.76,-51.88,0.0167,0.0104,600.1,380.7,219.4,121.86,104.03,121.86,B_tight5_s7,50,7,0,safety_cap,2000,486,,4.0691,7.406,0,0,0,179.0,171.39,1,64,191,231,7.41
67.87,-48.32,0.0238,0.0077,494.6,362.8,131.8,74.22,108.07,108.07,B_tight5_s7,51,7,1,success,1982,420,,6.1113,6.379,0,0,0,151.0,142.16,1,52,209,159,6.38
-72.05,-168.2,0.0368,0.006,733.5,642.2,91.3,48.59,143.0,143.0,B_tight5_s7,52,7,0,safety_cap,2000,370,,4.6172,8.792,0,0,0,197.0,180.69,1,62,195,113,8.96
-169.35,-80.43,0.0154,0.0019,445.3,797.4,-352.1,190.15,57.66,190.15,B_tight5_s7,53,7,1,success,1958,366,,6.243,6.306,0,0,0,193.0,183.14,1,79,173,114,6.31
-16.66,-29.38,0.0093,0.0267,573.3,419.6,153.7,85.28,68.18,85.28,B_tight5_s7,54,7,1,success,1775,455,5.2231,5.2231,4.484,1,0,0,115.0,103.61,1,37,256,162,4.48
-108.86,-65.43,0.0257,0.0014,775.5,453.3,322.2,174.24,94.48,174.24,B_tight5_s7,55,7,1,success,1988,465,,6.3598,5.957,0,0,0,221.0,222.31,1,94,181,190,5.96
-47.1,-87.96,0.0326,0.0011,615.0,519.7,95.3,52.07,120.91,120.91,B_tight5_s7,56,7,0,safety_cap,2000,343,6.4973,5.4521,4.735,1,0,0,153.0,145.12,1,44,190,109,4.73
-107.55,162.98,0.0121,0.0311,769.1,585.5,183.6,97.97,125.97,125.97,B_tight5_s7,57,7,0,safety_cap,2000,491,,3.9579,7.932,0,0,0,262.0,211.52,1,92,178,221,7.93
-103.64,65.74,0.0153,0.042,583.8,690.4,-106.6,57.37,214.61,214.61,B_tight5_s7,58,7,1,success,1941,280,,3.1402,5.116,0,0,0,285.0,269.19,1,68,160,52,5.12
50.4,24.5,0.0318,0.0185,445.0,336.6,108.4,61.53,66.12,66.12,B_tight5_s7,59,7,1,success,1930,412,5.3754,3.1485,4.601,1,0,0,97.0,91.33,1,46,224,142,4.6
-138.93,34.38,0.0416,0.0473,611.5,748.9,-137.4,73.28,331.96,331.96,B_tight5_s7,60,7,0,safety_cap,2000,392,,11766.2681,11490.512,0,0,0,472.0,405.74,1,57,152,183,11490.51
-29.91,-59.9,0.042,0.0143,614.1,326.3,287.8,160.58,117.57,160.58,B_tight5_s7,61,7,0,safety_cap,2000,504,,13.7611,13.685,0,0,0,277.0,195.63,1,100,162,242,13.69
-3.79,8.4,0.0091,0.0477,755.6,684.2,71.5,37.78,146.1,146.1,B_tight5_s7,62,7,1,success,1743,546,5.0925,4.3975,3.704,1,0,0,167.0,148.1,1,31,294,221,3.7
126.43,-47.31,0.0203,0.0044,608.4,674.7,-66.3,35.64,92.66,92.66,B_tight5_s7,63,7,0,safety_cap,2000,467,,4.117,8.121,0,0,0,173.0,168.27,1,72,209,186,8.12
-175.58,-18.57,0.0232,0.0348,379.8,471.9,-92.1,51.91,217.25,217.25,B_tight5_s7,64,7,0,safety_cap,2000,452,,4.2073,7.917,0,0,0,316.0,311.38,1,85,175,192,7.92
39.87,-14.86,0.0419,0.0086,630.4,351.1,279.3,155.17,144.8,155.17,B_tight5_s7,65,7,1,success,1948,431,,5.2769,5.673,0,0,0,169.0,164.79,1,36,233,162,5.67
-1.42,-63.27,0.0341,0.0445,756.4,660.0,96.4,51.08,155.73,155.73,B_tight5_s7,66,7,1,success,1822,551,,2.7004,5.067,0,0,0,179.0,156.47,1,40,304,207,5.07
-106.15,100.23,0.0029,0.0061,532.9,300.5,232.4,131.2,34.12,131.2,B_tight5_s7,67,7,0,safety_cap,2000,374,,3.6094,6.726,0,0,0,158.0,160.44,1,82,144,148,6.73
51.13,-130.61,0.0358,0.0122,480.7,627.2,-146.6,80.29,181.21,181.21,B_tight5_s7,68,7,1,success,1986,444,,3.6273,5.891,0,0,0,237.0,207.9,1,60,242,142,5.89
-141.81,-127.0,0.0203,0.0202,390.1,573.4,-183.3,102.0,19.81,102.0,B_tight5_s7,69,7,1,success,1956,423,,3.1857,5.01,0,0,0,101.0,99.98,1,62,178,183,5.01
-68.12,-76.83,0.0119,0.037,504.0,786.6,-282.6,151.82,94.15,151.82,B_tight5_s7,70,7,0,safety_cap,2000,480,,5.4262,9.507,0,0,0,150.0,147.32,1,47,230,203,9.51
35.11,-69.08,0.0221,0.0091,583.9,747.2,-163.3,87.36,96.83,96.83,B_tight5_s7,71,7,1,success,1963,452,,5.5272,5.21,0,0,0,139.0,123.14,1,46,259,147,5.21
-55.34,-153.89,0.028,0.0148,605.9,302.9,303.0,169.68,129.86,169.68,B_tight5_s7,72,7,0,safety_cap,2000,496,,9.768,8.126,0,0,0,275.0,281.51,1,90,164,242,8.13
-32.53,70.79,0.0044,0.0182,327.7,677.1,-349.4,193.58,73.95,193.58,B_tight5_s7,73,7,1,success,1887,386,5.1326,3.1755,4.749,1,0,0,202.0,186.39,1,45,270,71,4.75
177.09,80.38,0.0059,0.0317,521.4,585.9,-64.4,35.3,124.59,124.59,B_tight5_s7,74,7,0,safety_cap,2000,489,,5.0273,9.105,0,0,0,228.0,217.42,1,75,184,230,9.1
60.2,100.86,0.0195,0.0218,650.5,441.8,208.7,114.5,55.55,114.5,B_tight5_s7,75,7,1,success,1881,309,,3.8618,5.271,0,0,0,118.0,117.13,1,49,200,60,5.27
100.66,62.34,0.0122,0.047,639.8,589.6,50.3,27.19,144.53,144.53,B_tight5_s7,76,7,1,success,1928,420,,8.4811,6.87,0,0,0,201.0,196.79,1,61,177,182,6.87
-4.6,-51.26,0.0074,0.0223,373.7,492.8,-119.1,66.98,68.76,68.76,B_tight5_s7,77,7,1,success,1562,491,5.9659,4.6532,4.876,1,0,0,75.0,71.11,1,19,268,204,4.88
-129.74,-59.81,0.0002,0.0426,639.2,706.5,-67.4,35.97,159.68,159.68,B_tight5_s7,78,7,0,safety_cap,2000,439,,4.8473,9.421,0,0,0,243.0,228.17,1,72,184,183,9.42
54.56,179.24,0.0268,0.0384,668.4,500.7,167.7,91.26,221.07,221.07,B_tight5_s7,79,7,1,success,1994,386,,5.0169,5.252,0,0,0,260.0,249.03,1,53,227,106,5.25
-176.78,171.59,0.0093,0.0078,557.3,493.6,63.7,35.13,8.71,35.13,B_tight5_s7,80,7,0,safety_cap,2000,378,,4.0322,7.29,0,0,0,150.0,152.24,1,77,181,120,7.29
-0.6,40.84,0.0334,0.0404,685.1,581.1,103.9,55.97,101.87,101.87,B_tight5_s7,81,7,1,success,1934,561,,4.1206,5.017,0,0,0,112.0,102.18,1,15,338,208,5.02
-2.68,-27.87,0.0041,0.0187,753.2,487.1,266.1,143.73,57.51,143.73,B_tight5_s7,82,7,1,success,1762,421,,15.3638,14.037,0,0,0,164.0,150.65,1,39,286,96,14.04
-141.44,-114.9,0.0346,0.0003,638.1,400.5,237.6,131.18,131.53,131.53,B_tight5_s7,83,7,1,success,1985,520,,5.6026,5.48,0,0,0,248.0,241.92,1,95,167,258,5.48
-103.23,-9.17,0.0034,0.0277,772.5,668.3,104.1,55.05,105.81,105.81,B_tight5_s7,84,7,1,success,1935,447,,3.6547,5.266,0,0,0,168.0,164.06,1,59,204,184,5.27
-148.34,165.36,0.017,0.0252,557.1,620.8,-63.6,34.59,68.76,68.76,B_tight5_s7,85,7,1,success,1944,425,,4.9088,5.608,0,0,0,150.0,146.12,1,71,174,180,5.61
-51.68,-62.53,0.0108,0.0101,634.0,790.3,-156.3,82.76,7.75,82.76,B_tight5_s7,86,7,1,success,1865,377,,14.5467,12.616,0,0,0,82.0,81.41,1,39,210,128,12.62
-2.57,57.28,0.0418,0.0424,607.9,505.6,102.3,55.99,159.97,159.97,B_tight5_s7,87,7,1,success,1799,515,,6.9858,6.76,0,0,0,174.0,161.29,1,32,307,176,6.76
-91.38,-115.44,0.0258,0.0307,611.6,427.5,184.1,101.62,48.6,101.62,B_tight5_s7,88,7,0,safety_cap,2000,423,,9.045,10.422,0,0,0,182.0,184.81,1,83,163,177,10.42
-42.54,93.09,0.0269,0.0134,778.9,325.7,453.3,248.49,145.49,248.49,B_tight5_s7,89,7,0,safety_cap,2000,517,,10.7487,10.054,0,0,0,310.0,302.91,1,110,152,255,10.05
96.81,162.29,0.0057,0.042,497.4,605.6,-108.2,59.29,151.17,151.17,B_tight5_s7,90,7,0,safety_cap,2000,431,,4.2795,8.007,0,0,0,213.0,201.54,1,66,186,179,8.01
51.88,132.33,0.0034,0.0329,758.6,666.0,92.6,49.01,122.17,122.17,B_tight5_s7,91,7,1,success,1994,475,,5.3652,7.914,0,0,0,162.0,149.39,1,51,240,184,7.91
-58.03,-123.42,0.0019,0.0331,525.2,687.0,-161.9,87.69,121.44,121.44,B_tight5_s7,92,7,1,success,1964,436,,5.1077,5.28,0,0,0,165.0,151.99,1,53,245,138,5.28
-160.22,-72.94,0.0363,0.0342,668.9,465.2,203.6,111.24,185.87,185.87,B_tight5_s7,93,7,1,success,1982,436,,4.7157,5.144,0,0,0,290.0,287.73,1,83,175,178,5.14
-108.47,-61.72,0.0351,0.0181,726.0,408.4,317.6,173.5,100.53,173.5,B_tight5_s7,94,7,0,safety_cap,2000,476,,6.1301,10.533,0,0,0,229.0,227.72,1,97,181,198,10.53
119.98,-164.32,0.0018,0.0298,529.9,792.8,-262.9,140.75,109.69,140.75,B_tight5_s7,95,7,0,safety_cap,2000,414,,3.6559,7.414,0,0,0,248.0,237.93,1,88,172,154,7.41
143.46,-82.82,0.0336,0.0315,486.0,753.6,-267.5,144.5,224.02,224.02,B_tight5_s7,96,7,0,safety_cap,2000,404,,2.9889,6.204,0,0,0,362.0,300.25,1,94,168,142,6.2
-105.5,-114.36,0.0472,0.0161,642.6,714.4,-71.8,38.29,117.66,117.66,B_tight5_s7,97,7,1,success,1932,434,,2.764,5.089,0,0,0,185.0,173.42,1,67,188,179,5.09
59.55,-86.02,0.0204,0.0049,650.5,732.1,-81.6,43.38,92.25,92.25,B_tight5_s7,98,7,1,success,1993,442,,3.2678,6.736,0,0,0,133.0,123.8,1,47,238,157,6.74
155.62,143.97,0.0332,0.0229,457.9,563.4,-105.5,58.32,44.59,58.32,B_tight5_s7,99,7,1,success,1968,478,,5.6105,5.618,0,0,0,158.0,153.77,1,81,173,224,5.62
177.94,-87.23,0.0019,0.0206,376.1,787.9,-411.8,224.28,77.84,224.28,B_tight5_s7,100,7,1,success,1959,422,,5.1453,5.064,0,0,0,228.0,214.6,1,87,179,156,5.06
78.38,15.53,0.0249,0.0275,732.0,487.2,244.8,132.53,104.37,132.53,B_tight5_s7,101,7,1,success,1956,456,6.1944,3.5629,4.946,1,0,0,149.0,144.46,1,52,225,179,4.95
9.08,-107.55,0.0247,0.0158,549.8,474.2,75.6,41.81,132.75,132.75,B_tight5_s7,102,7,1,success,252,97,,2.4652,5.239,0,0,0,148.0,137.38,1,27,39,31,5.24
38.78,28.36,0.0401,0.0064,569.0,743.6,-174.6,93.56,126.58,126.58,B_tight5_s7,103,7,0,safety_cap,2000,389,,4.4047,8.412,0,0,0,170.0,147.16,1,56,209,124,8.41
-84.99,140.44,0.02,0.016,638.4,552.7,85.8,46.57,126.06,126.06,B_tight5_s7,104,7,1,success,1985,471,,2.6526,5.51,0,0,0,181.0,169.95,1,57,204,210,5.51
-147.59,1.21,0.0441,0.0467,740.7,607.8,132.9,70.95,330.34,330.34,B_tight5_s7,105,7,0,safety_cap,2000,167,,13960.9747,13576.301,0,0,0,470.0,440.91,1,56,78,33,13576.3
116.72,-175.77,0.0159,0.0332,334.0,720.6,-386.6,213.09,115.6,213.09,B_tight5_s7,106,7,0,safety_cap,2000,444,,4.0975,8.039,0,0,0,260.0,244.27,1,97,158,189,8.04
-27.7,-142.22,0.0188,0.0097,604.1,697.3,-93.2,49.98,91.95,91.95,B_tight5_s7,107,7,1,success,1821,445,,4.8286,8.663,0,0,0,115.0,106.56,1,34,269,142,8.66
35.7,1.34,0.0091,0.0255,461.3,588.6,-127.2,70.14,70.92,70.92,B_tight5_s7,108,7,1,success,1953,456,,4.7432,7.579,0,0,0,114.0,106.25,1,43,243,170,7.58
25.79,41.32,0.0482,0.0422,761.1,619.3,141.9,75.48,51.25,75.48,B_tight5_s7,109,7,1,success,1879,450,,4.1089,8.315,0,0,0,75.0,76.63,1,21,264,165,8.31
-39.41,-106.38,0.0047,0.0269,403.1,585.6,-182.5,101.27,96.26,101.27,B_tight5_s7,110,7,1,success,1932,368,,4.6368,5.808,0,0,0,127.0,116.71,1,35,244,89,5.81
-21.97,80.11,0.0247,0.0439,696.0,592.6,103.5,55.6,207.07,207.07,B_tight5_s7,111,7,1,success,1628,444,,8.2274,9.667,0,0,0,233.0,218.48,1,39,244,161,9.67
-159.18,73.85,0.0325,0.0257,477.7,705.4,-227.7,123.75,195.7,195.7,B_tight5_s7,112,7,0,safety_cap,2000,406,,3.2982,6.141,0,0,0,298.0,279.72,1,82,180,144,6.14
136.89,159.82,0.0012,0.0346,363.8,474.3,-110.5,62.35,127.81,127.81,B_tight5_s7,113,7,0,safety_cap,2000,310,,4.9686,8.363,0,0,0,205.0,201.37,1,69,154,87,8.36
-42.81,-177.71,0.0024,0.0099,762.5,496.5,266.1,143.41,44.58,143.41,B_tight5_s7,114,7,1,success,1889,461,,3.4314,5.279,0,0,0,194.0,191.43,1,47,220,194,5.28
178.36,31.93,0.0103,0.0288,395.7,524.2,-128.6,71.9,143.62,143.62,B_tight5_s7,115,7,0,safety_cap,2000,449,,5.5602,10.347,0,0,0,222.0,254.35,1,69,169,211,10.35
-132.88,5.2,0.0001,0.0333,313.4,674.5,-361.2,200.51,125.52,200.51,B_tight5_s7,116,7,1,success,1933,448,,4.5389,5.066,0,0,0,205.0,195.35,1,69,191,188,5.07
7.29,145.73,0.0104,0.0162,756.2,366.9,389.3,212.98,96.15,212.98,B_tight5_s7,117,7,1,success,622,186,,4.8553,8.214,0,0,0,224.0,222.21,1,35,87,64,8.21
171.32,55.8,0.0149,0.0151,744.1,529.4,214.7,115.53,96.26,115.53,B_tight5_s7,118,7,0,safety_cap,2000,449,,4.1131,7.844,0,0,0,188.0,184.44,1,77,194,178,7.84
0.95,-124.78,0.0164,0.0411,351.5,661.5,-310.0,171.59,197.1,197.1,B_tight5_s7,119,7,1,success,1748,457,,23.9344,23.455,0,0,0,223.0,197.6,1,33,266,158,23.46
173.01,-172.89,0.0213,0.0208,745.5,462.4,283.0,153.4,19.82,153.4,B_tight5_s7,120,7,0,safety_cap,2000,440,,3.3925,7.212,0,0,0,154.0,158.16,1,76,178,186,7.21
48.64,-170.75,0.0406,0.0325,722.6,465.9,256.7,139.39,263.1,263.1,B_tight5_s7,121,7,1,success,1858,413,,3.5239,5.084,0,0,0,311.0,287.9,1,51,268,94,5.08
-91.0,84.0,0.022,0.0093,791.7,705.4,86.3,45.35,117.34,117.34,B_tight5_s7,122,7,0,safety_cap,2000,385,,5.1418,9.745,0,0,0,179.0,165.37,1,64,198,123,9.74
155.09,-71.85,0.0195,0.0008,787.8,410.9,376.9,204.52,76.92,204.52,B_tight5_s7,123,7,1,success,1959,501,,3.5616,5.12,0,0,0,209.0,213.05,1,73,178,250,5.12
111.05,-44.06,0.0193,0.0117,380.2,313.4,66.8,38.3,117.15,117.15,B_tight5_s7,124,7,0,safety_cap,2000,349,,6.1524,10.494,0,0,0,181.0,172.51,1,63,169,117,10.49
-82.07,116.48,0.0017,0.0047,431.9,627.8,-195.8,107.85,23.81,107.85,B_tight5_s7,125,7,1,success,1970,489,5.1501,2.1095,2.972,2,0,0,110.0,105.58,1,53,215,221,2.97
80.33,-154.06,0.0079,0.0096,613.2,513.7,99.5,54.42,59.35,59.35,B_tight5_s7,126,7,1,success,1972,434,5.0716,1.0283,4.499,1,0,0,107.0,100.6,1,55,198,181,4.5
173.28,105.11,0.0102,0.0105,673.4,383.5,289.9,159.72,44.65,159.72,B_tight5_s7,127,7,0,safety_cap,2000,444,,4.8373,8.076,0,0,0,160.0,164.87,1,70,164,210,8.08
142.07,62.57,0.0421,0.0278,504.7,650.5,-145.8,79.46,173.47,173.47,B_tight5_s7,128,7,1,success,1956,361,,5.2062,5.287,0,0,0,263.0,247.88,1,72,181,108,5.29
64.5,124.2,0.0413,0.0339,720.6,642.1,78.5,41.85,143.18,143.18,B_tight5_s7,129,7,0,safety_cap,2000,395,,3.8876,7.784,0,0,0,184.0,176.92,1,51,220,124,7.78
169.12,130.68,0.0145,0.0146,447.4,558.7,-111.3,61.66,36.3,61.66,B_tight5_s7,130,7,0,safety_cap,2000,367,,4.7451,8.252,0,0,0,142.0,136.4,1,84,152,131,8.25
-38.87,59.4,0.0478,0.0109,540.2,731.7,-191.5,103.08,189.2,189.2,B_tight5_s7,131,7,1,success,1816,438,,4.9495,6.009,0,0,0,219.0,209.79,1,42,257,139,6.01
