gap_deg,gapM_deg,e_sat,e_tgt,alt_sat_km,alt_tgt_km,da_km,hohmann_dv,evec_dv,shape_lb_dv,condition,episode,seed,success,cause,steps,decisions,best_vrel_inbox,best_vrel,best_d_km,n_inbox,n_inbox_tau1,n_fine_rad,dv_used,plan_dv,n_plans,n_burns,n_warps,n_coast,min_d_km
-91.0,84.0,0.022,0.0093,791.7,705.4,86.3,45.35,117.34,117.34,A_tight1_s7,122,7,0,safety_cap,2000,385,,5.1418,9.745,0,0,0,179.0,165.37,1,64,198,123,9.74
155.09,-71.85,0.0195,0.0008,787.8,410.9,376.9,204.52,76.92,204.52,A_tight1_s7,123,7,0,safety_cap,2000,510,2.4099,2.4099,4.64,2,1,0,212.0,213.05,1,75,185,250,4.64
111.05,-44.06,0.0193,0.0117,380.2,313.4,66.8,38.3,117.15,117.15,A_tight1_s7,124,7,0,safety_cap,2000,349,,6.1524,10.494,0,0,0,181.0,172.51,1,63,169,117,10.49
-82.07,116.48,0.0017,0.0047,431.9,627.8,-195.8,107.85,23.81,107.85,A_tight1_s7,125,7,0,safety_cap,2000,502,1.6943,1.6943,2.843,7,0,0,111.0,105.58,1,54,219,229,2.84
80.33,-154.06,0.0079,0.0096,613.2,513.7,99.5,54.42,59.35,59.35,A_tight1_s7,126,7,1,success,1989,437,1.6052,1.0283,2.14,4,0,0,107.0,100.6,1,55,201,181,2.14
173.28,105.11,0.0102,0.0105,673.4,383.5,289.9,159.72,44.65,159.72,A_tight1_s7,127,7,0,safety_cap,2000,444,,4.8373,8.076,0,0,0,160.0,164.87,1,70,164,210,8.08
142.07,62.57,0.0421,0.0278,504.7,650.5,-145.8,79.46,173.47,173.47,A_tight1_s7,128,7,1,success,1963,362,2.282,2.282,4.186,1,0,0,263.0,247.88,1,72,182,108,4.19
64.5,124.2,0.0413,0.0339,720.6,642.1,78.5,41.85,143.18,143.18,A_tight1_s7,129,7,0,safety_cap,2000,395,,3.8876,7.784,0,0,0,184.0,176.92,1,51,220,124,7.78
169.12,130.68,0.0145,0.0146,447.4,558.7,-111.3,61.66,36.3,61.66,A_tight1_s7,130,7,0,safety_cap,2000,367,,4.7451,8.252,0,0,0,142.0,136.4,1,84,152,131,8.25
-38.87,59.4,0.0478,0.0109,540.2,731.7,-191.5,103.08,189.2,189.2,A_tight1_s7,131,7,0,safety_cap,2000,490,1.2341,1.2341,1.95,22,5,0,222.0,209.79,1,45,290,155,1.95
79.52,-39.71,0.0008,0.0404,431.9,573.7,-141.9,78.58,154.49,154.49,A_tight1_s7,132,7,0,safety_cap,2000,416,1.898,1.898,4.32,7,4,0,210.0,195.68,1,60,203,153,4.32
-174.28,-175.69,0.0487,0.0152,646.6,751.6,-105.0,55.76,125.11,125.11,A_tight1_s7,133,7,0,safety_cap,2000,455,,4.4889,8.88,0,0,0,233.0,217.7,1,85,187,183,8.88
55.4,3.0,0.0471,0.0048,714.5,612.6,101.8,54.49,167.58,167.58,A_tight1_s7,134,7,0,safety_cap,2000,399,1.8991,1.8991,3.312,5,0,0,204.0,196.43,1,48,238,113,3.31
-23.35,166.26,0.0262,0.0137,423.3,658.6,-235.3,129.29,149.5,149.5,A_tight1_s7,135,7,1,success,1805,423,1.8228,1.8228,1.474,1,0,0,177.0,161.74,1,37,289,97,1.47
-123.77,51.67,0.0192,0.0404,502.0,713.9,-211.9,114.74,223.37,223.37,A_tight1_s7,136,7,0,safety_cap,2000,433,,2.9901,7.473,0,0,0,312.0,288.77,1,73,198,162,7.47
-59.42,113.42,0.0199,0.0297,389.3,723.2,-333.9,182.83,185.37,185.37,A_tight1_s7,137,7,0,safety_cap,2000,389,1.6238,1.6238,2.749,6,0,0,239.0,216.81,1,57,228,104,2.75
148.56,-118.06,0.0406,0.0445,550.7,781.3,-230.6,123.32,231.16,231.16,A_tight1_s7,138,7,0,safety_cap,2000,386,,3.4759,7.113,0,0,0,364.0,310.41,1,94,166,126,7.11
-2.85,-52.89,0.0419,0.0159,697.6,389.5,308.1,169.16,130.48,169.16,A_tight1_s7,139,7,0,safety_cap,2000,562,1.9942,1.9942,3.181,5,0,0,187.0,177.82,1,32,360,170,3.18
95.44,-84.4,0.0124,0.0327,625.4,474.6,150.8,82.68,172.26,172.26,A_tight1_s7,140,7,0,safety_cap,2000,378,1.8611,1.8611,3.206,3,0,0,230.0,220.99,1,67,206,105,3.21
-93.72,-125.01,0.0277,0.0394,620.6,696.3,-75.7,40.54,80.07,80.07,A_tight1_s7,141,7,0,safety_cap,2000,407,,5.3541,9.021,0,0,0,138.0,129.48,1,58,205,144,9.02
-109.34,140.31,0.0425,0.0248,654.8,758.0,-103.2,54.71,209.96,209.96,A_tight1_s7,142,7,0,safety_cap,2000,387,,2.5603,5.376,0,0,0,287.0,268.1,1,72,191,124,5.38
48.19,-133.09,0.0076,0.0224,709.4,640.0,69.4,37.03,112.88,112.88,A_tight1_s7,143,7,1,success,1941,378,2.0782,2.0782,1.976,1,0,0,149.0,138.08,1,49,228,101,1.98
-164.1,-4.06,0.0225,0.0041,372.4,586.1,-213.7,119.0,99.76,119.0,A_tight1_s7,144,7,0,safety_cap,2000,499,,3.1249,6.409,0,0,0,197.0,184.91,1,81,188,230,6.41
-77.75,-141.55,0.043,0.0185,747.8,641.8,106.0,56.33,145.57,145.57,A_tight1_s7,145,7,1,success,1995,429,1.8311,1.8311,2.347,4,0,0,195.0,186.24,1,58,204,167,2.35
-127.28,-13.35,0.043,0.024,710.1,365.7,344.4,189.36,219.71,219.71,A_tight1_s7,146,7,1,success,1991,490,1.0747,1.0747,4.197,2,0,0,335.0,336.65,1,88,170,232,4.2
-76.9,-4.94,0.0346,0.0145,653.8,555.0,98.8,53.56,125.61,125.61,A_tight1_s7,147,7,1,success,1982,445,1.1221,1.1221,2.512,1,0,0,169.0,165.34,1,48,210,187,2.51
26.95,141.3,0.0001,0.0018,737.6,354.3,383.3,210.41,7.25,210.41,A_tight1_s7,148,7,0,safety_cap,2000,528,2.1552,2.1552,3.232,4,0,0,223.0,219.4,1,39,325,164,3.23
-105.51,168.38,0.0378,0.0269,659.0,426.8,232.2,127.52,171.73,171.73,A_tight1_s7,149,7,0,safety_cap,2000,502,,3.9096,7.0,0,0,0,304.0,300.76,1,98,175,229,7.0
-29.92,-77.98,0.0443,0.0232,603.5,502.7,100.8,55.24,127.76,127.76,A_tight1_s7,150,7,0,safety_cap,2000,496,1.173,1.173,2.371,8,0,0,159.0,143.1,1,44,258,194,2.37
89.52,-147.85,0.0429,0.0057,790.2,701.8,88.4,46.47,173.38,173.38,A_tight1_s7,151,7,0,safety_cap,2000,430,5.6959,3.168,4.647,1,1,0,238.0,220.6,1,67,205,158,6.16
147.92,-55.5,0.0165,0.0447,371.2,722.9,-351.7,193.01,225.72,225.72,A_tight1_s7,152,7,0,safety_cap,2000,395,,2.5449,6.152,0,0,0,359.0,337.93,1,93,164,138,6.15
-175.93,-18.5,0.0074,0.0215,685.8,381.7,304.1,167.36,109.13,167.36,A_tight1_s7,153,7,0,safety_cap,2000,428,,3.9606,7.061,0,0,0,207.0,201.84,1,85,162,181,7.06
169.41,-93.45,0.0231,0.0164,671.3,338.0,333.3,184.59,115.43,184.59,A_tight1_s7,154,7,0,safety_cap,2000,446,,3.1999,5.55,0,0,0,209.0,200.2,1,79,176,191,5.55
-21.51,-158.53,0.0189,0.0447,519.6,702.5,-182.9,98.96,224.99,224.99,A_tight1_s7,155,7,1,success,1780,425,4.8,3.6995,2.816,1,0,0,254.0,236.34,1,42,281,102,2.82
-116.03,7.42,0.0284,0.0337,768.1,676.6,91.4,48.31,205.64,205.64,A_tight1_s7,156,7,0,safety_cap,2000,424,,2.5371,6.214,0,0,0,284.0,266.64,1,70,194,160,6.21
-16.63,-99.15,0.0215,0.0355,442.2,722.7,-280.5,152.75,146.37,152.75,A_tight1_s7,157,7,1,success,1926,391,,3.609,5.029,0,0,0,162.0,155.17,1,25,211,155,5.03
-133.75,-170.83,0.0257,0.0131,752.5,530.8,221.7,119.19,65.17,119.19,A_tight1_s7,158,7,0,safety_cap,2000,448,,3.2777,6.893,0,0,0,181.0,181.64,1,86,182,180,6.89
125.96,-81.92,0.0311,0.0307,743.9,517.4,226.5,122.06,228.02,228.02,A_tight1_s7,159,7,0,safety_cap,2000,389,,3.8573,7.257,0,0,0,315.0,292.74,1,69,184,136,7.26
135.65,-97.06,0.0015,0.03,700.5,445.6,254.9,139.05,118.31,139.05,A_tight1_s7,160,7,0,safety_cap,2000,391,,4.4008,7.698,0,0,0,196.0,187.27,1,70,171,150,7.7
27.62,-93.91,0.0355,0.0339,681.2,567.2,114.0,61.49,229.49,229.49,A_tight1_s7,161,7,1,success,1510,381,,37.6863,36.441,0,0,0,262.0,243.78,1,45,208,128,36.44
38.68,99.53,0.0105,0.0361,659.7,758.9,-99.2,52.57,120.84,120.84,A_tight1_s7,162,7,0,safety_cap,2000,409,2.0643,2.0643,3.089,8,2,0,155.0,141.41,1,46,273,90,3.09
-130.68,-88.14,0.0189,0.0087,636.3,756.0,-119.7,63.6,51.69,63.6,A_tight1_s7,163,7,1,success,1951,331,2.442,2.442,4.598,1,0,0,122.0,121.15,1,61,168,102,4.6
129.71,0.23,0.021,0.0258,395.7,718.4,-322.7,176.66,158.99,176.66,A_tight1_s7,164,7,0,safety_cap,2000,478,,3.3476,6.969,0,0,0,293.0,280.76,1,96,181,201,6.97
-17.71,62.72,0.0254,0.0092,653.8,304.1,349.6,194.73,98.66,194.73,A_tight1_s7,165,7,1,success,1732,431,,14.1714,10.77,0,0,0,212.0,220.01,1,34,219,178,10.77
-115.33,23.1,0.0425,0.0447,565.2,770.7,-205.5,109.86,304.86,304.86,A_tight1_s7,166,7,0,safety_cap,2000,465,,12245.9783,12226.48,0,0,0,472.0,366.29,1,29,139,297,12226.48
148.7,-112.49,0.0155,0.0097,541.2,325.2,216.0,121.52,75.19,121.52,A_tight1_s7,167,7,1,success,1963,446,3.0429,3.0429,4.137,1,0,0,152.0,149.46,1,67,173,206,4.14
30.71,47.1,0.0146,0.017,491.0,576.3,-85.3,46.94,19.18,46.94,A_tight1_s7,168,7,0,safety_cap,2000,481,1.0625,1.0625,1.378,22,7,0,82.0,78.33,1,33,280,168,1.38
137.07,146.65,0.0354,0.0253,589.2,788.3,-199.1,105.95,41.73,105.95,A_tight1_s7,169,7,0,safety_cap,2000,473,,2.632,6.677,0,0,0,164.0,160.77,1,79,182,212,6.68
172.65,102.03,0.0378,0.0332,623.6,793.0,-169.3,89.74,153.74,153.74,A_tight1_s7,170,7,0,safety_cap,2000,374,1.421,1.421,4.768,7,6,0,274.0,253.85,1,88,169,117,4.77
-1.35,117.97,0.0055,0.0425,435.3,507.0,-71.7,39.98,172.94,172.94,A_tight1_s7,171,7,0,safety_cap,2000,435,,1.5021,5.082,0,0,0,184.0,173.63,1,23,392,20,5.08
176.3,-109.91,0.0078,0.0007,671.5,326.3,345.2,191.44,29.26,191.44,A_tight1_s7,172,7,0,safety_cap,2000,467,,2.901,5.418,0,0,0,195.0,198.85,1,78,177,212,5.42
128.85,125.04,0.0246,0.0106,788.4,539.7,248.7,133.06,53.11,133.06,A_tight1_s7,173,7,0,safety_cap,2000,378,,4.4405,7.794,0,0,0,139.0,136.65,1,68,181,129,7.79
114.35,38.1,0.0149,0.0235,310.1,590.1,-280.1,156.95,93.36,156.95,A_tight1_s7,174,7,0,safety_cap,2000,452,,2.9121,6.768,0,0,0,231.0,219.41,1,94,169,189,6.77
8.71,138.76,0.004,0.0048,461.7,707.5,-245.7,133.74,29.9,133.74,A_tight1_s7,175,7,0,safety_cap,2000,566,,4.5294,9.206,0,0,0,148.0,139.45,1,30,359,177,9.21
-49.92,172.79,0.0423,0.0164,670.3,310.5,359.8,199.91,214.18,214.18,A_tight1_s7,176,7,0,safety_cap,2000,477,,5.396,5.37,0,0,0,372.0,368.71,1,102,169,206,5.37
160.38,-33.57,0.0231,0.0255,506.7,641.0,-134.4,73.29,181.9,181.9,A_tight1_s7,177,7,0,safety_cap,2000,498,2.2179,2.2179,4.699,3,1,0,304.0,265.78,1,85,182,231,4.7
165.97,133.12,0.0102,0.0455,584.6,733.0,-148.5,79.52,139.71,139.71,A_tight1_s7,178,7,1,success,1969,432,1.2112,1.2112,4.187,2,2,0,256.0,242.52,1,89,178,165,4.19
-121.75,-157.35,0.0292,0.0288,512.1,723.9,-211.8,114.43,66.48,114.43,A_tight1_s7,179,7,0,safety_cap,2000,424,,3.4538,7.4,0,0,0,137.0,130.91,1,67,194,163,7.4
-21.38,-160.58,0.0064,0.0145,612.7,505.6,107.1,58.59,75.6,75.6,A_tight1_s7,180,7,0,safety_cap,2000,459,2.2992,2.2992,3.134,10,4,0,96.0,86.56,1,37,298,124,3.13
148.66,143.06,0.0319,0.0127,515.9,601.8,-85.9,46.99,72.85,72.85,A_tight1_s7,181,7,0,safety_cap,2000,474,1.665,1.665,4.624,3,2,0,192.0,182.77,1,87,176,211,4.62
-61.65,112.8,0.0011,0.014,703.0,754.1,-51.2,26.99,56.48,56.48,A_tight1_s7,182,7,0,safety_cap,2000,483,1.2774,1.2774,2.534,4,0,0,92.0,89.24,1,43,242,198,2.53
131.29,-45.56,0.031,0.0343,541.3,456.4,84.8,47.03,249.66,249.66,A_tight1_s7,183,7,0,safety_cap,2000,487,,4.5305,7.18,0,0,0,337.0,316.52,1,79,204,204,7.18
-42.19,65.17,0.0433,0.0292,664.1,567.6,96.6,52.21,223.82,223.82,A_tight1_s7,184,7,0,safety_cap,2000,431,1.4919,1.4919,2.798,7,0,0,257.0,245.66,1,47,261,123,2.8
-40.5,-1.39,0.0048,0.0155,323.2,677.4,-354.3,196.39,45.64,196.39,A_tight1_s7,185,7,0,safety_cap,2000,403,1.9815,1.9815,3.085,15,7,0,203.0,188.99,1,52,268,83,3.08
-81.54,32.12,0.0389,0.0145,565.6,450.6,115.0,63.62,178.28,178.28,A_tight1_s7,186,7,1,success,1915,352,,10.1851,8.21,0,0,0,221.0,219.77,1,55,182,115,8.21
-82.1,-0.83,0.0299,0.008,757.0,409.5,347.4,189.15,114.12,189.15,A_tight1_s7,187,7,0,safety_cap,2000,441,,5.1521,8.402,0,0,0,255.0,254.66,1,95,159,187,8.4
24.25,-25.39,0.0171,0.0042,399.2,509.9,-110.7,61.96,56.14,61.96,A_tight1_s7,188,7,1,success,1933,479,1.7069,1.7069,1.256,2,0,0,88.0,86.11,1,28,268,183,1.26
73.76,12.78,0.0141,0.0403,662.8,571.5,91.4,49.37,135.12,135.12,A_tight1_s7,189,7,0,safety_cap,2000,481,,3.1575,5.849,0,0,0,177.0,173.31,1,54,224,203,5.85
86.89,-74.94,0.0288,0.0143,778.2,531.2,247.0,132.4,162.11,162.11,A_tight1_s7,190,7,1,success,1992,311,1.7228,1.7228,1.894,1,0,0,220.0,206.84,1,69,183,59,1.89
-64.05,91.72,0.0033,0.0345,338.9,797.4,-458.5,250.51,139.89,250.51,A_tight1_s7,191,7,0,safety_cap,2000,399,,4.7641,5.008,0,0,0,251.0,238.49,1,50,232,117,5.01
134.98,125.04,0.0306,0.0278,414.9,618.6,-203.7,112.5,21.81,112.5,A_tight1_s7,192,7,0,safety_cap,2000,394,,2.6696,5.901,0,0,0,142.0,139.12,1,78,158,158,5.9
-50.0,-0.55,0.0498,0.0196,644.6,551.3,93.3,50.63,151.62,151.62,A_tight1_s7,193,7,0,safety_cap,2000,485,2.522,2.522,3.408,2,0,0,193.0,177.44,1,52,223,210,3.41
-11.5,-97.13,0.0146,0.0054,304.5,690.9,-386.4,214.34,57.09,214.34,A_tight1_s7,194,7,1,success,667,68,1.0757,1.0757,1.864,1,0,0,220.0,205.54,1,31,27,10,1.86
167.6,104.83,0.032,0.0111,448.6,798.3,-349.7,188.73,106.93,188.73,A_tight1_s7,195,7,0,safety_cap,2000,437,2.0524,2.0524,4.321,3,1,0,224.0,209.81,1,94,191,152,4.32
110.45,-135.38,0.0145,0.0263,432.6,608.9,-176.4,97.31,131.71,131.71,A_tight1_s7,196,7,0,safety_cap,2000,418,,2.1191,5.447,0,0,0,215.0,210.47,1,58,196,164,5.45
-36.71,-58.4,0.0101,0.0088,605.3,473.0,132.3,72.71,14.4,72.71,A_tight1_s7,197,7,0,safety_cap,2000,484,1.9275,1.9275,3.141,6,0,0,117.0,111.25,1,45,254,185,3.14
1.79,15.35,0.028,0.0365,670.2,764.6,-94.4,49.93,42.65,49.93,A_tight1_s7,198,7,1,success,1536,145,,17.4185,16.459,0,0,0,55.0,51.34,1,25,75,45,16.46
-131.42,-43.79,0.0424,0.0339,789.4,651.7,137.7,72.78,200.18,200.18,A_tight1_s7,199,7,0,safety_cap,2000,476,,2.5909,5.734,0,0,0,322.0,269.02,1,92,188,196,5.73
