gap_deg,gapM_deg,e_sat,e_tgt,alt_sat_km,alt_tgt_km,da_km,hohmann_dv,evec_dv,shape_lb_dv,condition,episode,seed,success,cause,steps,decisions,best_vrel_inbox,best_vrel,best_d_km,n_inbox,n_inbox_tau1,n_fine_rad,dv_used,plan_dv,n_plans,n_burns,n_warps,n_coast,min_d_km
111.05,-44.06,0.0193,0.0117,380.2,313.4,66.8,38.3,117.15,117.15,C_tight5_s7,124,7,1,success,1970,334,5.3492,5.3492,4.973,1,0,0,178.0,172.51,1,62,166,106,4.97
-82.07,116.48,0.0017,0.0047,431.9,627.8,-195.8,107.85,23.81,107.85,C_tight5_s7,125,7,1,success,1929,471,,19.9448,17.08,0,0,0,107.0,105.58,1,51,202,218,17.08
80.33,-154.06,0.0079,0.0096,613.2,513.7,99.5,54.42,59.35,59.35,C_tight5_s7,126,7,1,success,1947,415,,15.0935,12.437,0,0,0,104.0,100.6,1,54,190,171,12.44
173.28,105.11,0.0102,0.0105,673.4,383.5,289.9,159.72,44.65,159.72,C_tight5_s7,127,7,0,safety_cap,2000,442,,7.1767,6.456,0,0,0,160.0,164.87,1,69,165,208,6.46
142.07,62.57,0.0421,0.0278,504.7,650.5,-145.8,79.46,173.47,173.47,C_tight5_s7,128,7,1,success,1999,377,,5.2344,5.465,0,0,0,265.0,247.88,1,74,187,116,5.47
64.5,124.2,0.0413,0.0339,720.6,642.1,78.5,41.85,143.18,143.18,C_tight5_s7,129,7,1,success,1943,381,,5.0389,5.235,0,0,0,181.0,176.92,1,49,210,122,5.23
169.12,130.68,0.0145,0.0146,447.4,558.7,-111.3,61.66,36.3,61.66,C_tight5_s7,130,7,0,safety_cap,2000,366,,4.928,5.227,0,0,0,142.0,136.4,1,85,153,128,5.23
-38.87,59.4,0.0478,0.0109,540.2,731.7,-191.5,103.08,189.2,189.2,C_tight5_s7,131,7,1,success,1870,464,,4.5263,5.894,0,0,0,219.0,209.79,1,43,264,157,5.89
79.52,-39.71,0.0008,0.0404,431.9,573.7,-141.9,78.58,154.49,154.49,C_tight5_s7,132,7,1,success,1963,398,,4.3014,5.266,0,0,0,206.0,195.68,1,58,198,142,5.27
-174.28,-175.69,0.0487,0.0152,646.6,751.6,-105.0,55.76,125.11,125.11,C_tight5_s7,133,7,1,success,1990,450,,5.0167,5.805,0,0,0,232.0,217.7,1,84,185,181,5.81
55.4,3.0,0.0471,0.0048,714.5,612.6,101.8,54.49,167.58,167.58,C_tight5_s7,134,7,1,success,1938,369,,4.3998,5.423,0,0,0,200.0,196.43,1,48,224,97,5.42
-23.35,166.26,0.0262,0.0137,423.3,658.6,-235.3,129.29,149.5,149.5,C_tight5_s7,135,7,1,success,1823,399,,6.0128,5.768,0,0,0,174.0,161.74,1,35,279,85,5.77
-123.77,51.67,0.0192,0.0404,502.0,713.9,-211.9,114.74,223.37,223.37,C_tight5_s7,136,7,1,success,1965,410,,5.0456,5.057,0,0,0,309.0,288.77,1,72,196,142,5.06
-59.42,113.42,0.0199,0.0297,389.3,723.2,-333.9,182.83,185.37,185.37,C_tight5_s7,137,7,1,success,1913,363,,5.7973,5.793,0,0,0,235.0,216.81,1,53,213,97,5.79
148.56,-118.06,0.0406,0.0445,550.7,781.3,-230.6,123.32,231.16,231.16,C_tight5_s7,138,7,0,safety_cap,2000,384,,7.2129,6.722,0,0,0,363.0,310.41,1,95,167,122,6.72
-2.85,-52.89,0.0419,0.0159,697.6,389.5,308.1,169.16,130.48,169.16,C_tight5_s7,139,7,1,success,1759,464,,11.9863,10.677,0,0,0,188.0,177.82,1,34,245,185,10.68
95.44,-84.4,0.0124,0.0327,625.4,474.6,150.8,82.68,172.26,172.26,C_tight5_s7,140,7,1,success,1961,362,,4.4007,5.57,0,0,0,226.0,220.99,1,63,194,105,5.57
-93.72,-125.01,0.0277,0.0394,620.6,696.3,-75.7,40.54,80.07,80.07,C_tight5_s7,141,7,1,success,1933,393,,5.4007,5.226,0,0,0,134.0,129.48,1,54,192,147,5.23
-109.34,140.31,0.0425,0.0248,654.8,758.0,-103.2,54.71,209.96,209.96,C_tight5_s7,142,7,1,success,1962,372,,4.0553,5.071,0,0,0,284.0,268.1,1,69,186,117,5.07
48.19,-133.09,0.0076,0.0224,709.4,640.0,69.4,37.03,112.88,112.88,C_tight5_s7,143,7,1,success,1900,361,,7.0732,6.506,0,0,0,146.0,138.08,1,48,222,91,6.51
-164.1,-4.06,0.0225,0.0041,372.4,586.1,-213.7,119.0,99.76,119.0,C_tight5_s7,144,7,1,success,1998,500,,3.5409,5.08,0,0,0,196.0,184.91,1,82,188,230,5.08
-77.75,-141.55,0.043,0.0185,747.8,641.8,106.0,56.33,145.57,145.57,C_tight5_s7,145,7,1,success,1963,413,,6.2678,5.689,0,0,0,193.0,186.24,1,57,200,156,5.69
-127.28,-13.35,0.043,0.024,710.1,365.7,344.4,189.36,219.71,219.71,C_tight5_s7,146,7,0,safety_cap,2000,494,,12.3771,10.687,0,0,0,337.0,336.65,1,91,171,232,10.69
-76.9,-4.94,0.0346,0.0145,653.8,555.0,98.8,53.56,125.61,125.61,C_tight5_s7,147,7,1,success,1956,432,,5.0463,6.037,0,0,0,166.0,165.34,1,47,206,179,6.04
26.95,141.3,0.0001,0.0018,737.6,354.3,383.3,210.41,7.25,210.41,C_tight5_s7,148,7,1,success,1801,494,6.0098,6.0098,4.351,1,0,0,217.0,219.4,1,35,283,176,4.35
-105.51,168.38,0.0378,0.0269,659.0,426.8,232.2,127.52,171.73,171.73,C_tight5_s7,149,7,0,safety_cap,2000,499,,18.6266,15.744,0,0,0,306.0,300.76,1,100,176,223,15.74
-29.92,-77.98,0.0443,0.0232,603.5,502.7,100.8,55.24,127.76,127.76,C_tight5_s7,150,7,0,safety_cap,2000,517,,3.645,5.5,0,0,0,157.0,143.1,1,42,252,223,5.5
89.52,-147.85,0.0429,0.0057,790.2,701.8,88.4,46.47,173.38,173.38,C_tight5_s7,151,7,1,success,1966,404,,5.564,5.543,0,0,0,235.0,220.6,1,66,203,135,5.54
147.92,-55.5,0.0165,0.0447,371.2,722.9,-351.7,193.01,225.72,225.72,C_tight5_s7,152,7,1,success,1998,392,,6.1716,5.471,0,0,0,358.0,337.93,1,94,164,134,5.47
-175.93,-18.5,0.0074,0.0215,685.8,381.7,304.1,167.36,109.13,167.36,C_tight5_s7,153,7,0,safety_cap,2000,424,,7.146,5.797,0,0,0,207.0,201.84,1,85,163,176,5.8
169.41,-93.45,0.0231,0.0164,671.3,338.0,333.3,184.59,115.43,184.59,C_tight5_s7,154,7,0,safety_cap,2000,450,,10.4289,9.889,0,0,0,208.0,200.2,1,79,175,196,9.89
-21.51,-158.53,0.0189,0.0447,519.6,702.5,-182.9,98.96,224.99,224.99,C_tight5_s7,155,7,1,success,1724,491,,10.3064,10.706,0,0,0,253.0,236.34,1,42,281,168,10.71
-116.03,7.42,0.0284,0.0337,768.1,676.6,91.4,48.31,205.64,205.64,C_tight5_s7,156,7,1,success,1971,403,,6.386,5.006,0,0,0,281.0,266.64,1,68,192,143,5.01
-16.63,-99.15,0.0215,0.0355,442.2,722.7,-280.5,152.75,146.37,152.75,C_tight5_s7,157,7,1,success,533,75,,8.9753,8.231,0,0,0,168.0,155.17,1,33,29,13,8.23
-133.75,-170.83,0.0257,0.0131,752.5,530.8,221.7,119.19,65.17,119.19,C_tight5_s7,158,7,0,safety_cap,2000,439,,13.2371,11.516,0,0,0,180.0,181.64,1,85,184,170,11.52
125.96,-81.92,0.0311,0.0307,743.9,517.4,226.5,122.06,228.02,228.02,C_tight5_s7,159,7,1,success,1992,376,,8.4611,7.951,0,0,0,314.0,292.74,1,70,177,129,7.95
135.65,-97.06,0.0015,0.03,700.5,445.6,254.9,139.05,118.31,139.05,C_tight5_s7,160,7,1,success,1999,394,,5.3432,5.975,0,0,0,195.0,187.27,1,70,170,154,5.98
27.62,-93.91,0.0355,0.0339,681.2,567.2,114.0,61.49,229.49,229.49,C_tight5_s7,161,7,1,success,1742,476,,6.6952,6.984,0,0,0,264.0,243.78,1,48,296,132,6.98
38.68,99.53,0.0105,0.0361,659.7,758.9,-99.2,52.57,120.84,120.84,C_tight5_s7,162,7,0,safety_cap,2000,411,,3.3808,5.821,0,0,0,154.0,141.41,1,47,273,91,5.82
-130.68,-88.14,0.0189,0.0087,636.3,756.0,-119.7,63.6,51.69,63.6,C_tight5_s7,163,7,1,success,1960,333,,4.189,5.167,0,0,0,123.0,121.15,1,64,170,99,5.17
129.71,0.23,0.021,0.0258,395.7,718.4,-322.7,176.66,158.99,176.66,C_tight5_s7,164,7,0,safety_cap,2000,476,,7.9926,7.489,0,0,0,293.0,280.76,1,96,181,199,8.87
-17.71,62.72,0.0254,0.0092,653.8,304.1,349.6,194.73,98.66,194.73,C_tight5_s7,165,7,1,success,1855,457,,9.9318,8.621,0,0,0,215.0,220.01,1,38,264,155,8.62
-115.33,23.1,0.0425,0.0447,565.2,770.7,-205.5,109.86,304.86,304.86,C_tight5_s7,166,7,0,safety_cap,2000,464,,12231.6329,12226.48,0,0,0,472.0,366.29,1,33,139,292,12226.48
148.7,-112.49,0.0155,0.0097,541.2,325.2,216.0,121.52,75.19,121.52,C_tight5_s7,167,7,1,success,1995,457,5.3544,5.3544,4.873,1,0,0,154.0,149.46,1,70,179,208,4.87
30.71,47.1,0.0146,0.017,491.0,576.3,-85.3,46.94,19.18,46.94,C_tight5_s7,168,7,1,success,1863,446,5.4742,5.4742,4.292,1,0,0,79.0,78.33,1,30,255,161,4.29
137.07,146.65,0.0354,0.0253,589.2,788.3,-199.1,105.95,41.73,105.95,C_tight5_s7,169,7,0,safety_cap,2000,470,,8.5661,7.842,0,0,0,164.0,160.77,1,81,183,206,7.84
172.65,102.03,0.0378,0.0332,623.6,793.0,-169.3,89.74,153.74,153.74,C_tight5_s7,170,7,0,safety_cap,2000,367,,7.3195,6.647,0,0,0,273.0,253.85,1,88,171,108,6.65
-1.35,117.97,0.0055,0.0425,435.3,507.0,-71.7,39.98,172.94,172.94,C_tight5_s7,171,7,1,success,1444,105,,32.0788,32.439,0,0,0,178.0,173.63,1,17,62,26,32.44
176.3,-109.91,0.0078,0.0007,671.5,326.3,345.2,191.44,29.26,191.44,C_tight5_s7,172,7,0,safety_cap,2000,472,,6.7223,5.806,0,0,0,194.0,198.85,1,78,176,218,5.81
128.85,125.04,0.0246,0.0106,788.4,539.7,248.7,133.06,53.11,133.06,C_tight5_s7,173,7,1,success,1977,365,,4.5045,5.006,0,0,0,136.0,136.65,1,68,179,118,5.01
114.35,38.1,0.0149,0.0235,310.1,590.1,-280.1,156.95,93.36,156.95,C_tight5_s7,174,7,0,safety_cap,2000,446,,11.3722,10.323,0,0,0,231.0,219.41,1,95,170,181,10.32
8.71,138.76,0.004,0.0048,461.7,707.5,-245.7,133.74,29.9,133.74,C_tight5_s7,175,7,1,success,1832,500,,3.2763,5.047,0,0,0,146.0,139.45,1,33,333,134,5.05
-49.92,172.79,0.0423,0.0164,670.3,310.5,359.8,199.91,214.18,214.18,C_tight5_s7,176,7,0,safety_cap,2000,480,,21.4422,18.599,0,0,0,373.0,368.71,1,105,168,207,18.6
160.38,-33.57,0.0231,0.0255,506.7,641.0,-134.4,73.29,181.9,181.9,C_tight5_s7,177,7,0,safety_cap,2000,501,,6.6675,6.924,0,0,0,303.0,265.78,1,84,181,236,7.18
165.97,133.12,0.0102,0.0455,584.6,733.0,-148.5,79.52,139.71,139.71,C_tight5_s7,178,7,0,safety_cap,2000,446,,5.6016,6.166,0,0,0,258.0,242.52,1,92,183,171,6.17
-121.75,-157.35,0.0292,0.0288,512.1,723.9,-211.8,114.43,66.48,114.43,C_tight5_s7,179,7,1,success,1969,404,5.4736,5.4736,4.953,1,0,0,135.0,130.91,1,66,192,146,4.95
-21.38,-160.58,0.0064,0.0145,612.7,505.6,107.1,58.59,75.6,75.6,C_tight5_s7,180,7,1,success,1816,415,5.6062,5.6062,4.923,1,0,0,94.0,86.56,1,36,263,116,4.92
148.66,143.06,0.0319,0.0127,515.9,601.8,-85.9,46.99,72.85,72.85,C_tight5_s7,181,7,0,safety_cap,2000,475,,7.3607,6.815,0,0,0,191.0,182.77,1,87,175,213,7.02
-61.65,112.8,0.0011,0.014,703.0,754.1,-51.2,26.99,56.48,56.48,C_tight5_s7,182,7,1,success,1938,457,,5.4841,6.134,0,0,0,89.0,89.24,1,43,226,188,6.13
131.29,-45.56,0.031,0.0343,541.3,456.4,84.8,47.03,249.66,249.66,C_tight5_s7,183,7,1,success,1963,469,,5.9533,5.379,0,0,0,333.0,316.52,1,78,199,192,5.38
-42.19,65.17,0.0433,0.0292,664.1,567.6,96.6,52.21,223.82,223.82,C_tight5_s7,184,7,1,success,1888,407,,4.9042,5.567,0,0,0,254.0,245.66,1,44,239,124,5.57
-40.5,-1.39,0.0048,0.0155,323.2,677.4,-354.3,196.39,45.64,196.39,C_tight5_s7,185,7,1,success,1878,370,,5.6551,5.379,0,0,0,201.0,188.99,1,50,246,74,5.38
-81.54,32.12,0.0389,0.0145,565.6,450.6,115.0,63.62,178.28,178.28,C_tight5_s7,186,7,1,success,1947,367,,6.6718,5.978,0,0,0,223.0,219.77,1,58,195,114,5.98
-82.1,-0.83,0.0299,0.008,757.0,409.5,347.4,189.15,114.12,189.15,C_tight5_s7,187,7,0,safety_cap,2000,442,,18.2013,15.643,0,0,0,257.0,254.66,1,98,159,185,15.64
24.25,-25.39,0.0171,0.0042,399.2,509.9,-110.7,61.96,56.14,61.96,C_tight5_s7,188,7,1,success,1865,454,,7.8116,7.94,0,0,0,86.0,86.11,1,29,263,162,7.94
73.76,12.78,0.0141,0.0403,662.8,571.5,91.4,49.37,135.12,135.12,C_tight5_s7,189,7,1,success,1941,454,,3.9605,5.282,0,0,0,175.0,173.31,1,52,210,192,5.28
86.89,-74.94,0.0288,0.0143,778.2,531.2,247.0,132.4,162.11,162.11,C_tight5_s7,190,7,1,success,1957,307,5.2531,5.2531,4.815,1,0,0,218.0,206.84,1,68,182,57,4.82
-64.05,91.72,0.0033,0.0345,338.9,797.4,-458.5,250.51,139.89,250.51,C_tight5_s7,191,7,1,success,1929,382,,4.2854,5.022,0,0,0,248.0,238.49,1,50,219,113,5.02
134.98,125.04,0.0306,0.0278,414.9,618.6,-203.7,112.5,21.81,112.5,C_tight5_s7,192,7,0,safety_cap,2000,392,,7.384,6.97,0,0,0,141.0,139.12,1,78,159,155,6.97
-50.0,-0.55,0.0498,0.0196,644.6,551.3,93.3,50.63,151.62,151.62,C_tight5_s7,193,7,1,success,1952,458,,4.5994,5.104,0,0,0,189.0,177.44,1,48,212,198,5.1
-11.5,-97.13,0.0146,0.0054,304.5,690.9,-386.4,214.34,57.09,214.34,C_tight5_s7,194,7,1,success,1026,76,,4.5759,5.281,0,0,0,221.0,205.54,1,32,32,12,5.28
167.6,104.83,0.032,0.0111,448.6,798.3,-349.7,188.73,106.93,188.73,C_tight5_s7,195,7,1,success,1998,439,,6.0956,5.828,0,0,0,223.0,209.81,1,95,190,154,5.83
110.45,-135.38,0.0145,0.0263,432.6,608.9,-176.4,97.31,131.71,131.71,C_tight5_s7,196,7,1,success,1979,395,,12.8806,11.417,0,0,0,211.0,210.47,1,55,191,149,11.42
-36.71,-58.4,0.0101,0.0088,605.3,473.0,132.3,72.71,14.4,72.71,C_tight5_s7,197,7,1,success,1894,448,,3.6097,5.226,0,0,0,113.0,111.25,1,43,231,174,5.23
1.79,15.35,0.028,0.0365,670.2,764.6,-94.4,49.93,42.65,49.93,C_tight5_s7,198,7,1,success,1546,120,,17.0403,16.322,0,0,0,55.0,51.34,1,20,87,13,16.32
-131.42,-43.79,0.0424,0.0339,789.4,651.7,137.7,72.78,200.18,200.18,C_tight5_s7,199,7,0,safety_cap,2000,466,,10.1302,9.663,0,0,0,322.0,269.02,1,91,190,185,9.66
