episode,terminal_cause,success,steps,episode_orbits,a_sat_km,a_tgt_km,hohmann_dv,policy_dv,lambert_dv_immediate,lambert_dv_free,lambert_dv_timematched,ratio_immediate,ratio_free,ratio_timematched,best_tof_immediate_s,best_revs_immediate,best_wait_free_s,best_tof_free_s,best_revs_free,best_wait_tm_s,best_tof_tm_s,best_revs_tm,n_burns,teleport_net_deg,teleport_abs_deg,teleport_coast_deg
ep_0000073.npz,1,1,765,8.348598992013873,6950.203,6732.7435,121.32043752160189,190.0,1403.9767693817962,1403.9767693817962,207.77851660094834,0.13532987449903566,0.13532987449903566,0.9144352510943512,12787.975592371246,1,0.0,12787.975592371246,1,4337.40234375,40096.43918245893,6,20,-47.815899005121175,47.816573532482344,0.0005675381711773516
ep_0000074.npz,1,1,1158,11.891268743598166,6936.148,7011.5455,40.86881053658817,270.0,1314.5789378354507,1314.5789378354507,201.52182681673673,0.205388959330639,0.205388959330639,1.3398052422655788,13503.590719780776,1,0.0,13503.590719780776,1,1553.8863084296217,67791.12972265473,12,38,35.50044822110112,46.03431989154425,0.000849710415740044
ep_0000075.npz,1,1,161,1.6557739323714409,6855.437,7004.4935,81.56654439530939,285.0,276.9960339431156,276.9960339431156,600.0570911478981,1.0288955980450178,1.0288955980450178,0.47495480714143434,17413.334358604174,2,0.0,17413.334358604174,2,1024.8133042279412,6741.42870327447,1,41,-42.644193854748586,59.95666226836789,8.099001607568485e-05
ep_0000076.npz,1,1,1112,11.538513333423873,7118.093,6963.0065,82.87485593061137,245.0,1055.58670362565,1055.58670362565,350.49369027872785,0.23209841423588645,0.23209841423588645,0.699014010224165,14568.176410977345,2,0.0,14568.176410977345,2,2078.5665047268913,60379.45493793625,9,35,-64.02794122702801,83.1089789831614,0.0008185861210162957
ep_0000077.npz,1,1,286,3.11968702293089,6907.1555,6734.885,96.53877209986422,225.0,495.22570262538477,237.2107245938737,236.9483613865764,0.4543382922315768,0.94852372457114,0.9495739860083569,15292.730602555122,2,3401.16573210581,10485.892245848194,1,3681.226693802521,10891.017809211386,2,31,23.167448424785515,23.827721490431852,0.0001988936532669624
ep_0000078.npz,1,1,831,8.976606889635033,7091.7535,6778.7985,171.0834861452804,175.0,1153.2419478399247,1153.2419478399247,260.3309983903453,0.15174612779892638,0.15174612779892638,0.6722211380206119,13825.504380897497,1,0.0,13825.504380897497,1,837.9831932773109,46140.73404341354,7,18,-7.0652574665613335,13.572309807611244,0.0005848535799823323
ep_0000079.npz,4,0,2000,21.85466370919939,7093.119,6726.938,201.2932991933585,0.0,716.1927522757901,716.1927522757901,201.4298460408265,0.0,0.0,0.0,14952.305310383477,2,0.0,14952.305310383477,2,60168.88786764706,14412.681497457392,2,0,-0.00017434899048541922,0.0014466730335809693,0.0014466730335809693
ep_0000080.npz,1,1,267,2.719226035589831,6848.657,7050.244,109.85250840917615,365.0,552.2849339579833,295.40953109666106,295.40953109666106,0.6608907423641008,1.2355728626798037,1.2355728626798037,15286.647643967337,2,2375.5605104342867,8044.945564793311,1,2375.5605104342867,8044.945564793311,1,42,38.1944580222268,66.99797081372297,0.0001636598658460448
ep_0000081.npz,1,1,119,1.233965189273052,7040.3575,6966.0975,39.99917768994146,220.0,198.65139413069687,198.65139413069687,327.4331128053534,1.107467687114531,1.107467687114531,0.6718929497236942,12648.240290447951,2,0.0,12648.240290447951,2,534.6826171875,6035.916504504407,1,24,21.61580692783542,28.245031115857934,6.772326086759347e-05
ep_0000082.npz,1,1,928,9.756262652104983,6680.5635,6902.4485,125.15873577133789,230.0,787.971097127214,787.971097127214,196.5771728930748,0.2918888787146309,0.2918888787146309,1.1700239484322275,14610.754764454481,2,0.0,14610.754764454481,2,3257.81643907563,35012.64865270559,6,23,-0.8659693830931414,13.709394809148232,0.0006929514796635707
ep_0000083.npz,1,1,545,5.538369479696485,6892.3,7060.518,91.13540558530076,95.0,413.9316656183828,413.9316656183828,183.57387842316814,0.22950648111947933,0.22950648111947933,0.5175028212947013,17635.466619008384,3,0.0,17635.466619008384,3,3117.5506335346636,27035.15468027951,4,10,3.3036007719253124,3.402019895331421,0.0003884404557384394
ep_0000084.npz,1,1,1624,17.153718677661125,7049.9615,6880.9015,91.80824917532118,210.0,803.3063966502322,803.3063966502322,111.99350671349434,0.26141955407761575,0.26141955407761575,1.8751087108757944,14747.190433869888,2,0.0,14747.190433869888,2,921.1764705882354,94281.4344560897,15,25,-6.401739463440241,25.06751219938928,0.00117766158722771
ep_0000085.npz,1,1,1700,18.25811942728481,6971.24,6804.9055,91.85406596581015,250.0,799.1676734563309,799.1676734563309,226.02576309624789,0.31282546617379015,0.31282546617379015,1.106068602867821,14869.219500447822,2,0.0,14869.219500447822,2,5250.0,92488.64165538034,15,35,-28.44322953306873,33.797061703481845,0.0012519530442386515
ep_0000086.npz,1,1,1290,12.847879257264577,6908.2515,7155.9235,132.59889897487392,160.0,1162.722192390646,1162.722192390646,135.48666567834306,0.13760810711888774,0.13760810711888774,1.1809280212109854,13200.802811739732,1,0.0,13200.802811739732,1,74067.0730206145,3271.394312098023,0,17,8.25626915436952,9.627611940436159,0.0009471842869146847
ep_0000087.npz,4,0,2000,20.075103367355222,6716.335,7118.825,220.9024812394946,0.0,940.3527071071825,940.3527071071825,220.80479886902464,0.0,0.0,0.0,14598.165647102018,2,0.0,14598.165647102018,2,5013.4585084033615,49346.83075225455,8,0,-0.0002582637702975317,0.0015380306027374042,0.0015380306027374042
ep_0000088.npz,1,1,1618,16.464182143507486,6832.414,7054.2755,121.0624109561486,175.0,413.53274598879113,413.53274598879113,161.21061636470978,0.4231829321800393,0.4231829321800393,1.0855364488160895,12775.863238035683,2,0.0,12775.863238035683,2,30140.720522584033,64341.58999661848,11,18,33.90407846769934,39.83443721814387,0.0011692968680290894
ep_0000089.npz,1,1,1336,14.075171156737582,7133.571,6892.795,129.42772799407794,155.0,1011.9173924670821,1011.9173924670821,233.55533994184043,0.15317455866837687,0.15317455866837687,0.6636542758499885,14841.904208636595,2,0.0,14841.904208636595,2,378.9075630252101,76590.24593189772,12,16,-8.315907552899118,8.716477346487673,0.0009671595549751173
ep_0000090.npz,1,1,150,1.5780857347881787,6975.262,6899.23,41.5393364532938,250.0,423.70816895558335,423.70816895558335,1034.0622695975098,0.5900287469468334,0.5900287469468334,0.2417649375190026,15640.956541514131,2,0.0,15640.956541514131,2,0.0,9000.0,1,35,80.53689608656792,103.84428639319394,8.152282447881199e-05
ep_0000091.npz,1,1,109,1.1287164928253428,7083.4355,6972.4905,59.44462255092549,230.0,309.75331069962846,242.3673601812941,929.1942727116738,0.7425263655148913,0.9489726662367278,0.2475262781471839,15783.421504795333,2,4547.894047351575,11072.938956363025,1,0.0,5315.777789142376,0,29,-42.114728476374744,43.58214659590781,7.223258666610131e-05
ep_0000092.npz,1,1,663,7.163491648795767,7117.6655,6777.7575,185.32546393393022,270.0,878.603106686365,878.603106686365,225.6052492799228,0.3073059928257025,0.3073059928257025,1.1967806638443674,14157.726975761088,2,0.0,14157.726975761088,2,1567.2907366071427,35151.41918548423,5,28,-19.880940621546678,32.15913323927857,0.0004827919874251732
ep_0000093.npz,1,1,136,1.3530783442769605,6930.1635,7160.953,123.20420112719694,285.0,165.14568055038572,163.7051869234145,432.6639461753525,1.725749041998388,1.740934452695933,0.6587098428684269,9861.007935517684,1,5148.579631947485,4777.315935633494,0,0.0,4377.209132093878,0,31,20.222808095615385,77.91316069563669,7.19515065201266e-05
ep_0000094.npz,1,1,920,9.730530674184438,7109.966,6874.8155,126.96742657565574,215.0,1551.6011684051223,1551.6011684051223,234.5963239152258,0.13856653654173043,0.13856653654173043,0.9164678986090712,15514.723580280282,2,0.0,15514.723580280282,2,2203.361344537815,49102.8604671887,8,30,-50.2457688857933,54.284701944312836,0.0006863020902439811
ep_0000095.npz,1,1,1831,18.86679966014476,7135.766,6995.524,74.54273270306294,235.0,827.5708927762757,626.1451468854566,128.70408044597244,0.2839635879551524,0.37531233958919363,1.825893935807642,15515.285497725574,2,2608.5687930770887,10250.53543122646,1,3470.7649602809875,105269.13798651633,18,36,-59.613462156061885,66.09213441310845,0.0013254176263176156
ep_0000096.npz,1,1,598,6.08426491511461,6692.747,7054.868,200.63633746664163,215.0,1273.5822902555722,1273.5822902555722,200.09964560524648,0.16881516148976564,0.16881516148976564,1.0744646715874187,13988.111303542775,2,0.0,13988.111303542775,2,26451.621339942227,8863.681701296606,1,23,3.5114421533978852,22.87817657271293,0.0004263553467389704
ep_0000097.npz,1,1,1511,15.707532777978225,7142.6955,6954.4775,100.40978340222136,290.0,537.5546149047858,537.5546149047858,218.06994025965935,0.5394800676232054,0.5394800676232054,1.3298485781886875,15090.840014380225,2,0.0,15090.840014380225,2,15197.17116924895,64848.31243874586,10,36,-37.469998776668426,53.7766686520708,0.0010562175799417436
ep_0000098.npz,1,1,236,2.3850372328390512,6937.8185,7086.6025,79.98914162185247,270.0,184.07594038286447,163.4213686529841,163.42136862320115,1.4667859332317943,1.6521707180982523,1.6521707183993546,9805.84674478528,1,1225.9094249698944,8626.094719575913,1,1225.8516609768908,8626.149301047808,1,31,21.55275312351529,65.10372878887074,0.00014527355529792894
ep_0000099.npz,1,1,606,6.3959532575828835,6789.594,6884.4895,52.989522554944415,120.0,221.42734482255668,221.42734482255668,81.29353852048499,0.5419384859451906,0.5419384859451906,1.4761320786861978,16830.66109262706,3,0.0,16830.66109262706,3,3972.1008403361348,30476.389049047935,5,13,7.2856662468176,12.985842396844706,0.0004879400134877066
ep_0000100.npz,1,1,1337,14.535417238269869,7047.2765,6749.881,163.87380202155782,240.0,674.3552891642389,495.8030784083825,215.0548809099914,0.3558954809970329,0.48406315017333773,1.1159942010358235,15645.362499029437,2,4243.788491975215,9799.988013898097,1,4598.351332720589,62855.86471260041,11,27,-26.46197078255091,42.54298753334177,0.0010216504046966252
ep_0000101.npz,1,1,1161,11.810555256745133,6953.881,7055.6135,54.7795541706455,225.0,1005.8318866909304,1005.8318866909304,159.52305346987157,0.223695433578094,0.223695433578094,1.4104544459619108,14493.181824197394,2,0.0,14493.181824197394,2,994.2567866990546,67199.16890882041,11,30,-11.319185364043483,27.074243151993446,0.0008794249235454575
ep_0000102.npz,1,1,1044,10.87259256084004,6854.69,6946.0585,50.319180221715214,340.0,1245.1178854351076,1245.1178854351076,231.52244566922462,0.2730665136025949,0.2730665136025949,1.4685401193703564,14464.909109171418,3,0.0,14464.909109171418,3,3722.745535714286,58461.57443633834,10,44,40.32659755566388,63.834708936095524,0.000785363680397501
ep_0000103.npz,1,1,1381,14.8606346831236,7052.991,6796.1725,140.71192063365197,220.0,859.0218338235184,646.8289388649914,286.20736542679316,0.2561052482458762,0.3401208368723268,0.7686734395249941,14971.883770045457,2,2805.15219617937,9838.606568531377,1,9874.542123490022,70271.1389344448,11,26,-41.6718069662021,43.81131050454723,0.0010064631268094503
ep_0000104.npz,1,1,150,1.5761233492331514,6956.5495,6904.9555,28.227327521191,205.0,330.7372339797675,241.6759327921817,463.23973679712134,0.6198274005416053,0.8482433382238375,0.4425354383831303,15593.858758572474,2,1663.9707069896708,10661.464403103306,1,3119.397075236345,5339.6215984449445,1,30,30.909123746104164,34.293545212844705,0.0001004341821132991
ep_0000105.npz,1,1,96,1.0433971429894349,6821.329,6751.1005,39.6565790155164,85.0,76.0210834792484,71.20907554599476,76.02108347925093,1.1181108727975784,1.1936680731811709,1.1181108727975413,3051.1355691611484,0,2348.1760565871646,9701.781786098196,1,0.0,3051.135489184853,0,11,-0.9525431076957914,7.803813045279737,6.529969166042567e-05
ep_0000106.npz,1,1,1797,18.86761451496043,7127.699,6908.4545,117.72810939866122,230.0,866.9415848872958,485.81945461205487,158.9981880006734,0.265300458542314,0.47342690338258203,1.4465573657922812,15105.77101016596,2,1782.5550152018393,10224.808469638847,1,23104.285714285714,75564.25527428146,12,24,-20.201050826575877,23.16120675816492,0.0013242351611230296
ep_0000107.npz,1,1,1748,18.647711946340664,6956.5755,6835.5075,66.73920213076599,230.0,554.0342233688614,554.0342233688614,213.61168784783067,0.4151368097830882,0.4151368097830882,1.076720109827716,15176.282233124028,2,0.0,15176.282233124028,2,637.1243106617648,101149.31655174526,18,33,-66.33888605047217,102.80690811852375,0.0012892968820908993
ep_0000108.npz,1,1,1339,14.240674000617302,7008.8265,6849.521,87.19046765103667,230.0,570.2915209149996,570.2915209149996,206.79103496612575,0.40330250681437163,0.40330250681437163,1.112233903358896,15335.03168855461,2,0.0,15335.03168855461,2,75.40775587578781,78170.4243480706,14,29,-87.51399657567437,89.39150061434898,0.0009945473149503097
ep_0000109.npz,1,1,171,1.7677732366774515,7059.46,6980.286,42.49450507769143,170.0,503.90633033576637,434.9653245516,636.2968931862969,0.33736428730062673,0.3908357526551128,0.2671708785952329,15698.634819541174,2,2496.7771643337396,10633.966880892465,1,258.65019982602416,10001.34710697584,1,26,52.13332262201733,54.75696048148178,0.0001171041461481078
ep_0000110.npz,1,1,596,6.198035296217181,7122.2575,6952.724,90.65490239764677,285.0,953.133667807546,601.1097981346124,290.83622077981823,0.29901367418441294,0.4741230319060232,0.9799329644561823,12203.398743988886,1,2233.9756413826767,11539.140482734985,1,8614.404871323532,16410.31738406449,2,36,-27.79798792354655,39.12693568507692,0.0004384301370208643
ep_0000111.npz,1,1,1670,18.28379700891137,6836.2615,6718.313,66.73594380291343,210.0,646.076281292873,646.076281292873,137.39307394399162,0.32503901796203666,0.32503901796203666,1.5284613261190054,14906.608848583832,2,0.0,14906.608848583832,2,4647.94921875,93131.7633109411,17,36,-36.2035328517738,50.26436379300269,0.0012282715126260104
ep_0000112.npz,1,1,230,2.4333682363200295,6751.187,6873.43,68.63324643401847,190.0,107.73671182621362,106.38689465877111,104.4233384758112,1.7635585565900922,1.7859342601305581,1.8195166212198044,12166.171556591098,2,2546.6262482086636,10000.492780410987,1,270.60711003151255,11906.718299132812,2,23,14.688586158249576,19.69649880408485,0.00015332578599142895
ep_0000113.npz,1,1,1407,14.773270193371296,6977.315,6908.31,37.654797763576425,345.0,1599.169641702241,1486.3751983458133,278.07333760738214,0.21573696186025873,0.23210828624155627,1.2406798974992457,13785.263135747884,1,1983.858352827563,8545.036444050329,1,17737.718864889706,51355.76853494969,8,44,-26.586070141320093,74.81364538787324,0.0009961140724708386
ep_0000114.npz,1,1,1644,17.088958033666618,6756.041,6954.795,110.54474086573009,215.0,800.7573920130212,800.7573920130212,152.7583791630742,0.2684958042778878,0.2684958042778878,1.4074514352530605,12301.250258374757,1,0.0,12301.250258374757,1,350.8084132090336,98089.76720107686,17,24,19.832558939932404,22.556321517603013,0.0011894526688260184
ep_0000115.npz,1,1,974,9.679329978467637,6848.6935,7166.426,171.01493641256093,210.0,1286.549037468509,1286.549037468509,318.67082882861916,0.16322735774860833,0.16322735774860833,0.6589872087505624,13212.022126152924,1,0.0,13212.022126152924,1,55179.07907694327,3260.8335136535593,0,24,8.631468148413562,33.11996380678424,0.0007066029212047189
ep_0000116.npz,1,1,1431,14.759243625550075,7077.814,6991.0735,46.41115349543725,375.0,999.6319783328897,999.6319783328897,217.78477262237737,0.37513805893384533,0.37513805893384533,1.7218834700175396,14326.236027273084,2,0.0,14326.236027273084,2,12194.37331768645,70273.4724586942,12,47,-48.915731622258605,88.7969015531965,0.0010713499623965608
ep_0000117.npz,1,1,1265,13.02167617892634,6771.335,7000.181,126.44438918228116,100.0,1259.497950952609,1259.497950952609,127.26639418338398,0.07939671511522982,0.07939671511522982,0.7857533847930461,13003.871278960129,1,0.0,13003.871278960129,1,67049.06939338235,8850.883980683657,1,10,-2.5900833073259957,16.8764338939419,0.0008991178641227026
ep_0000118.npz,1,1,285,3.1370531379087194,7053.1845,6694.3565,198.81249036517056,255.0,520.9654638651161,520.9654638651161,502.2248166888611,0.48947582457408806,0.48947582457408806,0.5077407398567042,13047.039825831544,2,0.0,13047.039825831544,2,1652.5122378052783,11425.5825336016,1,34,-27.738784802499396,48.23490191381961,0.00020549501890619463
ep_0000119.npz,1,1,960,9.766427622692277,7136.0375,7055.3275,42.626556014253765,320.0,1027.6858876341519,1027.6858876341519,188.19608011643166,0.31137919071427156,0.31137919071427156,1.700354225242231,15102.529502127582,2,0.0,15102.529502127582,2,0.0,57339.249669781915,9,40,-27.396762809345976,30.07929668512031,0.0007115593477016862
ep_0000120.npz,1,1,1685,17.84904159722622,6730.1835,6867.7875,77.4855029962282,295.0,961.7235581413618,697.959441488858,190.8431350728827,0.306740952223444,0.42266066258910157,1.5457721331571082,16978.29536031995,2,2322.829307811544,11328.33933399664,1,38526.24675846901,61945.82092601844,11,36,5.758284603464712,33.10471240720994,0.0012436750908770744
ep_0000121.npz,1,1,174,1.8627652965092394,7142.2305,6819.527,174.68855547040675,190.0,394.4651861171639,364.50035535154524,755.0616876053846,0.48166481273094214,0.521261494564945,0.25163506918563067,13265.407924077907,2,2453.9824769082184,10839.181037188822,1,1842.3529411764707,5839.132036954867,0,22,-31.621302511080813,34.136592625483274,0.00012022568367823507
ep_0000122.npz,1,1,465,4.894727075465828,6978.088,6896.729,44.44820139855892,300.0,833.4588277571547,833.4588277571547,326.54452570690574,0.3599457945718839,0.3599457945718839,0.9187108537512856,12646.613605231169,1,0.0,12646.613605231169,1,1832.5860031512607,23902.8018783936,3,40,-73.6138911664698,73.61426342947443,0.0003189828343064894
ep_0000123.npz,1,1,1178,12.667735293027674,7161.9045,6799.1985,196.36721836333436,225.0,576.1543042740475,553.3574061372334,367.3568336014064,0.3905203837425102,0.406608816480175,0.612483502196483,14966.70582961392,2,703.2189009532951,9829.133824931778,1,14254.789915966387,53109.57079754718,8,26,-10.928082626462743,12.450271642671598,0.0008929011587359788
ep_0000124.npz,1,1,632,6.441180278527412,7124.645,7046.843,41.17715864727779,205.0,863.7068390923009,863.7068390923009,288.2075625714789,0.23734905262003195,0.23734905262003195,0.711292924345653,14031.36099819032,1,0.0,14031.36099819032,1,349.5407694327731,37308.94536524009,5,32,-68.46977181497785,131.02739278392576,0.0004530557193587399
ep_0000125.npz,1,1,54,0.5776797029383646,6910.82,6822.831,48.813499336388304,190.0,292.35706089252795,226.5248199373566,2617.972995742774,0.6498902383953198,0.8387601855396808,0.07257523294127524,16501.85131204151,2,6730.373215855966,11217.288693093276,1,0.0,3240.0,0,24,-41.975214159179835,42.55377436071715,2.3038608182664988e-05
ep_0000126.npz,1,1,951,9.474610603382168,6882.9645,7154.3955,145.73909871233718,155.0,1072.2338349913175,1072.2338349913175,203.26840742094538,0.14455801984765304,0.14455801984765304,0.7625385664532359,14307.956791078032,2,0.0,14307.956791078032,2,1022.0893103335084,55375.51868525197,9,16,0.7620039727386912,16.79504741596941,0.000713620374259045
ep_0000127.npz,1,1,1629,17.322659165238107,6938.429,6850.115,48.701519159605596,350.0,1186.0477535244145,755.402684266546,250.1217156321883,0.2950977302220364,0.46332903931871855,1.3993187241474299,14612.995251271896,2,1845.1278923197533,9265.087789420635,1,5728.55731355042,74625.95434467164,12,44,-55.43997759932993,71.80401416169096,0.001184865996059656
ep_0000128.npz,1,1,92,0.9164881247838822,7008.5965,7154.855,77.47627265898609,195.0,94.7266411293015,85.7156814676796,386.9208678524516,2.058554992294362,2.2749629549819037,0.503979020522515,12490.446518250199,2,3045.5880524115614,9552.570583908138,1,417.47899159663865,5102.52024745601,0,24,26.496280712674118,26.92683131053668,4.937872741410736e-05
ep_0000129.npz,1,1,1218,12.38815504138926,6937.8465,7056.4665,63.97733304211124,245.0,906.8938227904705,906.8938227904705,149.9990174976903,0.27015290416925136,0.27015290416925136,1.6333440317618917,14658.367547108011,2,0.0,14658.367547108011,2,8100.3257123161775,53293.49902009261,9,29,11.632984750595442,28.381036597915443,0.0008999304673969355
ep_0000130.npz,1,1,244,2.5074058875952416,7111.736,7008.154,55.12263535015427,225.0,279.76552497441617,279.76552497441617,387.3076600023029,0.8042449119510907,0.8042449119510907,0.5809335141955678,17516.111060153096,2,0.0,17516.111060153096,2,369.931640625,11846.737121024187,1,34,-34.82337974032687,34.82351568048398,0.00016104559966384062
ep_0000131.npz,1,1,185,1.866456123323646,6874.3035,7094.6255,119.1619509766715,300.0,787.5465575944372,319.9511833639362,477.88500131449246,0.3809298600915109,0.9376430393093992,0.6277660926264818,16859.960876768586,2,2801.509839547819,11312.213913133533,1,3845.7306164653364,7037.679891751597,1,33,-35.92963156913387,40.05903292492959,0.00010406340537945782
ep_0000132.npz,1,1,1264,13.00708571920384,6877.1245,7001.7225,68.04214580069947,240.0,1442.835601564669,1442.835601564669,169.7725027480913,0.16633911704128615,0.16633911704128615,1.413656488036301,13031.510326156085,1,0.0,13031.510326156085,1,5138.319327731093,69424.39529372608,12,28,53.54755587103218,82.54244233549429,0.0009801226091690062
ep_0000133.npz,1,1,358,3.6035077736698757,6799.792,7105.564,166.52797459794147,180.0,349.0888333363027,236.04840764245722,166.00824296963887,0.5156280660131941,0.7625554512218791,1.084283507734734,17882.575547873224,3,7153.030219149289,9789.129213303435,1,12953.247685793067,3748.794353015581,0,18,-11.004602187272338,19.8913322496278,0.00026531317764685365
ep_0000134.npz,1,1,1094,11.63222320777754,6933.6395,6850.6205,45.80280831406526,285.0,1435.5552964638648,1435.5552964638648,216.10790079696636,0.1985294475956635,0.1985294475956635,1.318785657298841,13500.583062249825,1,0.0,13500.583062249825,1,894.0551962972688,61266.221253912976,10,38,-64.93300923347994,119.87242531342638,0.0007893283442218061
ep_0000135.npz,1,1,1346,14.528659678710447,6874.434,6782.2405,51.57914907790018,235.0,825.361784878455,825.361784878455,174.48461854764278,0.2847236258153226,0.2847236258153226,1.3468235879819606,14542.545488076568,2,0.0,14542.545488076568,2,551.40756302521,80194.45337709574,13,34,-51.34853551850448,112.24385984227548,0.0010181359710330308
ep_0000136.npz,1,1,1174,12.871090767814366,6960.108,6712.1555,138.49857982739286,220.0,1264.050428899488,1143.9567972278574,201.59949841727087,0.17404368921541932,0.1923149550167668,1.091272556366404,13704.270377947416,2,884.3572925423047,8918.747044194351,1,4143.529411764706,55807.13225723883,9,24,-23.166947955284964,35.07424993012097,0.0008958274206408835
ep_0000137.npz,1,1,407,4.379288756622303,7005.2135,6796.5325,114.9219495905163,200.0,817.3397076405383,817.3397076405383,335.6969303708398,0.24469629718266292,0.24469629718266292,0.5957754805176881,16728.743883174448,2,0.0,16728.743883174448,2,2990.4760537027314,18176.053944749696,2,23,-49.6737811439159,51.014870004506314,0.0003073253257506943
ep_0000138.npz,1,1,137,1.4393405717091163,6993.469,6905.5485,47.907598274782686,140.0,74.77443237831747,64.37731002616943,223.67912250790283,1.87229772994701,2.1746792455772055,0.6258965898574358,16424.908197282097,2,6684.320589849266,10238.840898243752,1,115.62073266806723,5745.420163647029,0,17,-8.891307430334605,8.89142090338498,0.00011249177335491971
ep_0000139.npz,1,1,1019,10.89590804164176,7157.5625,6824.969,179.64333316619286,220.0,1098.0390485872097,1098.0390485872097,179.77419717461186,0.20035717334739842,0.20035717334739842,1.2237573770740717,14291.601498829079,2,0.0,14291.601498829079,2,32718.700515362398,28201.970403724743,4,22,-10.325513806203324,11.854575775746243,0.0007283906382482696
ep_0000140.npz,1,1,741,7.640945079273632,6767.854,6992.0995,124.0581878501198,155.0,1077.8262004290505,1077.8262004290505,246.60965250435538,0.14380797195159956,0.14380797195159956,0.6285236543904644,14041.192644395716,2,0.0,14041.192644395716,2,4404.82590106355,37424.76256170219,6,17,16.002518333076367,16.635772701859345,0.00052443573572237
ep_0000141.npz,1,1,507,5.096073618271202,6820.815,7112.272,158.25543434586598,160.0,622.8946178936277,622.8946178936277,156.66361248691425,0.25686527930046005,0.25686527930046005,1.0212965056794183,15077.047621845804,2,0.0,15077.047621845804,2,23603.42211298582,2915.6248070935185,0,17,-8.785064213036083,31.120653196509895,0.0003621483933905676
ep_0000142.npz,1,1,1000,10.511771460269587,7125.14,6903.08,119.34141492744675,180.0,1380.2569534361573,1380.2569534361573,279.7432445892393,0.1304105004158023,0.1304105004158023,0.6434471733689328,15551.776372471673,2,0.0,15551.776372471673,2,7043.805803571429,49602.26066074868,8,25,-54.66150437074388,57.71795283486987,0.0007455534247273058
ep_0000143.npz,1,1,607,6.119246390178774,6821.32,7098.2945,150.6077623956644,230.0,904.7786964525187,904.7786964525187,151.8493291718274,0.2542058084499451,0.2542058084499451,1.5146593090295448,14543.786917613948,2,0.0,14543.786917613948,2,31833.65213858981,4332.7787850457435,0,27,10.481543877518934,32.08580957649374,0.00042959144492261367
ep_0000144.npz,1,1,1207,12.46307695157521,7133.5345,6985.779,78.63665035352551,335.0,1132.5365588298196,1132.5365588298196,230.10548536076692,0.2957961907615017,0.2957961907615017,1.455854037876481,15424.752222166035,2,0.0,15424.752222166035,2,11020.848214285714,46403.06933049487,7,37,-30.96017594376277,69.75244493987198,0.0008242575447549869
ep_0000145.npz,1,1,1167,12.066683244252213,6825.1505,6979.358,84.89425149501494,320.0,1418.6279830533776,1418.6279830533776,190.74205535195108,0.2255700605251346,0.2255700605251346,1.6776583402624363,12666.958117253123,1,0.0,12666.958117253123,1,853.4434496454833,67661.72134328634,12,42,39.406714705341585,63.75380857460773,0.0008780595481624729
ep_0000146.npz,1,1,1498,14.914280676710257,6898.657,7157.585,138.74404007903377,215.0,612.1837076032489,612.1837076032489,144.44672865483477,0.35120176726320146,0.35120176726320146,1.488438000653909,18079.31645145063,2,0.0,18079.31645145063,2,85885.57100183822,3812.3478822466036,0,23,2.046760642844718,24.267105729460795,0.0011282563617983294
ep_0000147.npz,1,1,291,3.0932500134454046,7086.046,6851.918,127.05278632873797,210.0,179.48757857026902,170.46555193916544,170.46555193916544,1.1699973985541592,1.2319204532006756,1.2319204532006756,14682.324585338907,2,4788.121051070294,9758.99724768507,1,4788.121051070294,9758.99724768507,1,21,-8.108162918672624,13.279570607524612,0.00020615675066077945
ep_0000148.npz,1,1,1054,11.610089657168743,6930.893,6691.09,134.68786717540934,200.0,1251.8627878869845,1251.8627878869845,267.04851853816206,0.1597619179475567,0.1597619179475567,0.748927577261281,13586.050534234197,2,0.0,13586.050534234197,2,50.14578683035714,58973.123269140255,10,24,-23.76828418670737,24.246051313835025,0.0008318722596187267
ep_0000149.npz,1,1,282,2.957209396741825,6994.0645,6914.1405,43.5070713464429,355.0,704.1370919399782,333.54742438872285,333.54742438872285,0.5041631864924689,1.064316418124326,1.064316418124326,16201.785940881155,2,1727.4789142684797,10262.456559231754,1,1727.4789142684797,10262.456559231754,1,42,-38.626454340960414,55.0898954293559,0.00016631381723389809
ep_0000150.npz,1,1,829,8.34015163362865,6884.0025,7107.997,120.84906989746469,175.0,951.6991472451666,951.6991472451666,224.68380423446706,0.18388164001886864,0.18388164001886864,0.7788723383790498,14535.782586859768,2,0.0,14535.782586859768,2,0.0,49740.0,8,19,37.422197781596246,38.82847192711868,0.0006062344808767969
ep_0000151.npz,1,1,1130,11.331594049884801,7001.2465,7123.364,64.95449994671162,245.0,1052.8973506458558,1052.8973506458558,206.5092829479285,0.23269124938885544,0.23269124938885544,1.1863873454142833,13996.989174111213,1,0.0,13996.989174111213,1,4261.564059217438,58152.40937512018,10,30,53.268511474227864,99.47899872448036,0.0009050887875664175
ep_0000152.npz,1,1,130,1.3996409588822336,6958.1495,6793.7775,91.01011362608551,360.0,346.4011739514044,212.36516422064247,537.364164376904,1.0392574479280008,1.695193283329503,0.6699367465588907,13297.690093942383,2,2964.49294759313,11136.192482647302,1,2067.6343388918067,5732.3652068764495,0,52,-39.811531433806145,40.457766263586684,5.7481748741537806e-05
