cls,nav_seed,component,block,z,rho
J2X-incl,20260815,range,pos,-1.5420305058194845,345068.3197147639
J2X-incl,20260815,range,vel,1.1875550952507448,345068.3197147639
J2X-incl,20260815,range,pos,1.3424035560704175,420308.5168219703
J2X-incl,20260815,range,vel,1.0522861359294982,420308.5168219703
J2X-incl,20260815,range,pos,-1.900830497690651,9339142.949230885
J2X-incl,20260815,range,vel,-1.9580330973012339,9339142.949230885
J2X-incl,20260815,range,pos,0.30964092454790143,309531.9997254809
J2X-incl,20260815,range,vel,-0.4420554261705453,309531.9997254809
J2X-incl,20260815,range,pos,0.9605914333452252,218220.97486012668
J2X-incl,20260815,range,vel,-1.4305492464765643,218220.97486012668
J2X-incl,20260815,range,pos,-1.7222227336757696,851744.7760038725
J2X-incl,20260815,range,vel,0.5437100552338981,851744.7760038725
J2X-incl,20260815,range,pos,-0.11494131631852884,247830.50241822193
J2X-incl,20260815,range,vel,0.014409889079621237,247830.50241822193
J2X-incl,20260815,inplane,pos,-1.0024235813421758,345068.3197147639
J2X-incl,20260815,inplane,vel,-1.3942326360939468,345068.3197147639
J2X-incl,20260815,inplane,pos,0.2210866678838444,420308.5168219703
J2X-incl,20260815,inplane,vel,1.5823570922300332,420308.5168219703
J2X-incl,20260815,inplane,pos,1.521987570262316,9339142.949230885
J2X-incl,20260815,inplane,vel,-1.619982326417484,9339142.949230885
J2X-incl,20260815,inplane,pos,0.13559108128474853,309531.9997254809
J2X-incl,20260815,inplane,vel,0.5981374864209732,309531.9997254809
J2X-incl,20260815,inplane,pos,0.02351225136087157,218220.97486012668
J2X-incl,20260815,inplane,vel,1.8733870182544605,218220.97486012668
J2X-incl,20260815,inplane,pos,-0.6813657543000669,851744.7760038725
J2X-incl,20260815,inplane,vel,-1.2290660079372822,851744.7760038725
J2X-incl,20260815,inplane,pos,0.62856782892185,247830.50241822193
J2X-incl,20260815,inplane,vel,0.897889891080279,247830.50241822193
J2X-incl,20260815,plane,pos,-0.6986579337950386,345068.3197147639
J2X-incl,20260815,plane,vel,0.49023426554448235,345068.3197147639
J2X-incl,20260815,plane,pos,-0.1415699170311024,420308.5168219703
J2X-incl,20260815,plane,vel,0.5469118619360203,420308.5168219703
J2X-incl,20260815,plane,pos,0.45956893705292745,9339142.949230885
J2X-incl,20260815,plane,vel,-2.785219446836085,9339142.949230885
J2X-incl,20260815,plane,pos,-1.3203213193165777,309531.9997254809
J2X-incl,20260815,plane,vel,0.23629161927006223,309531.9997254809
J2X-incl,20260815,plane,pos,2.0447211485971795,218220.97486012668
J2X-incl,20260815,plane,vel,-1.2243774685717441,218220.97486012668
J2X-incl,20260815,plane,pos,-1.294098501749415,851744.7760038725
J2X-incl,20260815,plane,vel,-2.3618746044354517,851744.7760038725
J2X-incl,20260815,plane,pos,-0.1526348616167207,247830.50241822193
J2X-incl,20260815,plane,vel,-1.0411929799049666,247830.50241822193
J2X-incl,20260822,range,pos,-0.02047523054725628,161871.39708666736
J2X-incl,20260822,range,vel,-0.1282693175481718,161871.39708666736
J2X-incl,20260822,range,pos,-2.284308515771781,149894.3610162397
J2X-incl,20260822,range,vel,1.063565131760158,149894.3610162397
J2X-incl,20260822,range,pos,0.3371900424035096,98081.31620747244
J2X-incl,20260822,range,vel,-0.11189191697096076,98081.31620747244
J2X-incl,20260822,range,pos,-1.3985169133316382,460182.1582128199
J2X-incl,20260822,range,vel,-1.384266425905738,460182.1582128199
J2X-incl,20260822,range,pos,-0.27674334461242145,81442.33177078664
J2X-incl,20260822,range,vel,0.5219566412761304,81442.33177078664
J2X-incl,20260822,range,pos,-0.37328488306325736,51571.08281960944
J2X-incl,20260822,range,vel,-0.580576404159189,51571.08281960944
J2X-incl,20260822,range,pos,0.6307467668212446,64611.11436351543
J2X-incl,20260822,range,vel,0.3221654545209426,64611.11436351543
J2X-incl,20260822,inplane,pos,-0.1789264382823544,161871.39708666736
J2X-incl,20260822,inplane,vel,-0.30658907535592633,161871.39708666736
J2X-incl,20260822,inplane,pos,-1.3350957163358537,149894.3610162397
J2X-incl,20260822,inplane,vel,-1.9751328372984847,149894.3610162397
J2X-incl,20260822,inplane,pos,1.2453143658135921,98081.31620747244
J2X-incl,20260822,inplane,vel,1.1486211510245339,98081.31620747244
J2X-incl,20260822,inplane,pos,-1.6237449317001293,460182.1582128199
J2X-incl,20260822,inplane,vel,1.3733071448940672,460182.1582128199
J2X-incl,20260822,inplane,pos,-0.010910839008647349,81442.33177078664
J2X-incl,20260822,inplane,vel,-0.7481720371995085,81442.33177078664
J2X-incl,20260822,inplane,pos,0.2495418666811811,51571.08281960944
J2X-incl,20260822,inplane,vel,0.4963770903400695,51571.08281960944
J2X-incl,20260822,inplane,pos,0.5634614053721969,64611.11436351543
J2X-incl,20260822,inplane,vel,0.5346425623284069,64611.11436351543
J2X-incl,20260822,plane,pos,-1.8963965796863815,161871.39708666736
J2X-incl,20260822,plane,vel,0.35573080871334806,161871.39708666736
J2X-incl,20260822,plane,pos,-0.3801263276796129,149894.3610162397
J2X-incl,20260822,plane,vel,-0.8351437790628871,149894.3610162397
J2X-incl,20260822,plane,pos,0.12012194439122952,98081.31620747244
J2X-incl,20260822,plane,vel,0.7346612084306737,98081.31620747244
J2X-incl,20260822,plane,pos,-0.47361673732302517,460182.1582128199
J2X-incl,20260822,plane,vel,-1.1687300164463008,460182.1582128199
J2X-incl,20260822,plane,pos,0.04473401130165625,81442.33177078664
J2X-incl,20260822,plane,vel,-0.6481587389358413,81442.33177078664
J2X-incl,20260822,plane,pos,-0.6718288287781883,51571.08281960944
J2X-incl,20260822,plane,vel,0.7592583142646238,51571.08281960944
J2X-incl,20260822,plane,pos,0.5724755580834298,64611.11436351543
J2X-incl,20260822,plane,vel,0.42539293515786264,64611.11436351543
J2X-incl,20260822,range,pos,-1.3498421227442154,3129949.7268964127
J2X-incl,20260822,range,vel,-1.2736887565945323,3129949.7268964127
J2X-incl,20260822,range,pos,1.263336244292322,11772082.829735015
J2X-incl,20260822,range,vel,1.0815619182822265,11772082.829735015
J2X-incl,20260822,range,pos,-3.205960582020404,472258.4864913879
J2X-incl,20260822,range,vel,0.3301923704644272,472258.4864913879
J2X-incl,20260822,range,pos,-0.5415537392941983,647545.7123719895
J2X-incl,20260822,range,vel,0.43335870746162014,647545.7123719895
J2X-incl,20260822,range,pos,-1.1307529082219854,330937.62494259217
J2X-incl,20260822,range,vel,-0.48435890861489667,330937.62494259217
J2X-incl,20260822,range,pos,-0.7919538269830627,596365.3441009637
J2X-incl,20260822,range,vel,0.6165201222070837,596365.3441009637
J2X-incl,20260822,range,pos,-1.7431285424614809,221683.7658861934
J2X-incl,20260822,range,vel,-1.8541957546660728,221683.7658861934
J2X-incl,20260822,range,pos,1.4878411273741903,128435.19509496048
J2X-incl,20260822,range,vel,-1.2277123719041863,128435.19509496048
J2X-incl,20260822,inplane,pos,1.357291608030556,3129949.7268964127
J2X-incl,20260822,inplane,vel,-1.354783901457051,3129949.7268964127
J2X-incl,20260822,inplane,pos,-0.6435073473562809,11772082.829735015
J2X-incl,20260822,inplane,vel,0.10293785298563866,11772082.829735015
J2X-incl,20260822,inplane,pos,-3.234455096847618,472258.4864913879
J2X-incl,20260822,inplane,vel,-3.6377657083454054,472258.4864913879
J2X-incl,20260822,inplane,pos,-0.41501636169739203,647545.7123719895
J2X-incl,20260822,inplane,vel,-0.6213519988027553,647545.7123719895
J2X-incl,20260822,inplane,pos,1.1321338293767218,330937.62494259217
J2X-incl,20260822,inplane,vel,-1.1429503640457914,330937.62494259217
J2X-incl,20260822,inplane,pos,-0.4934107433229218,596365.3441009637
J2X-incl,20260822,inplane,vel,-0.8739297589563868,596365.3441009637
J2X-incl,20260822,inplane,pos,-2.157250255102112,221683.7658861934
J2X-incl,20260822,inplane,vel,-1.7472187091222025,221683.7658861934
J2X-incl,20260822,inplane,pos,1.228490692191068,128435.19509496048
J2X-incl,20260822,inplane,vel,2.077190047779566,128435.19509496048
J2X-incl,20260822,plane,pos,-0.773690578877754,3129949.7268964127
J2X-incl,20260822,plane,vel,-0.4155469385186637,3129949.7268964127
J2X-incl,20260822,plane,pos,0.006149868545635348,11772082.829735015
J2X-incl,20260822,plane,vel,0.03618419885700716,11772082.829735015
J2X-incl,20260822,plane,pos,1.9437514836671792,472258.4864913879
J2X-incl,20260822,plane,vel,1.9822920262501007,472258.4864913879
J2X-incl,20260822,plane,pos,1.6934769047614397,647545.7123719895
J2X-incl,20260822,plane,vel,1.3578971006785878,647545.7123719895
J2X-incl,20260822,plane,pos,-0.5362984511979655,330937.62494259217
J2X-incl,20260822,plane,vel,-0.8394994077260907,330937.62494259217
J2X-incl,20260822,plane,pos,-0.26247253288801126,596365.3441009637
J2X-incl,20260822,plane,vel,-0.15412664320636055,596365.3441009637
J2X-incl,20260822,plane,pos,-0.2737258798661416,221683.7658861934
J2X-incl,20260822,plane,vel,-0.28933418915262127,221683.7658861934
J2X-incl,20260822,plane,pos,-0.9097344554460288,128435.19509496048
J2X-incl,20260822,plane,vel,0.3803722988081127,128435.19509496048
J2X-incl,20260822,range,pos,-1.0027311811519575,3029350.9264976317
J2X-incl,20260822,range,vel,-1.0657175539764723,3029350.9264976317
J2X-incl,20260822,range,pos,1.149323227352189,418621.2736661955
J2X-incl,20260822,range,vel,0.7878237410535953,418621.2736661955
J2X-incl,20260822,range,pos,-1.5270359040369743,1228925.902873596
J2X-incl,20260822,range,vel,1.9669415687657255,1228925.902873596
J2X-incl,20260822,range,pos,0.6175381595076519,2533048.1148598474
J2X-incl,20260822,range,vel,-1.2751955332770322,2533048.1148598474
J2X-incl,20260822,range,pos,-0.0016888820070169077,2049177.1280575602
J2X-incl,20260822,range,vel,0.37989126915420396,2049177.1280575602
J2X-incl,20260822,range,pos,0.5671598058717716,164047.98871023982
J2X-incl,20260822,range,vel,0.6207128200466225,164047.98871023982
J2X-incl,20260822,range,pos,0.1308191674882226,218169.8768646048
J2X-incl,20260822,range,vel,0.1188868318257026,218169.8768646048
J2X-incl,20260822,range,pos,-0.8083176429719091,2599545.990212122
J2X-incl,20260822,range,vel,-0.9998568020999474,2599545.990212122
J2X-incl,20260822,inplane,pos,-0.28074754648448247,3029350.9264976317
J2X-incl,20260822,inplane,vel,-1.0089786141255066,3029350.9264976317
J2X-incl,20260822,inplane,pos,-1.3482859290435087,418621.2736661955
J2X-incl,20260822,inplane,vel,-1.5137939518279075,418621.2736661955
J2X-incl,20260822,inplane,pos,-0.17622101415564453,1228925.902873596
J2X-incl,20260822,inplane,vel,-1.4550662208359353,1228925.902873596
J2X-incl,20260822,inplane,pos,-0.6960562708684137,2533048.1148598474
J2X-incl,20260822,inplane,vel,-0.08189267049586191,2533048.1148598474
J2X-incl,20260822,inplane,pos,0.008973141577836173,2049177.1280575602
J2X-incl,20260822,inplane,vel,-0.4428271806153093,2049177.1280575602
J2X-incl,20260822,inplane,pos,0.32562923316840264,164047.98871023982
J2X-incl,20260822,inplane,vel,0.6336749033249155,164047.98871023982
J2X-incl,20260822,inplane,pos,-0.413108716308528,218169.8768646048
J2X-incl,20260822,inplane,vel,0.8883539161199476,218169.8768646048
J2X-incl,20260822,inplane,pos,-1.3321283094321135,2599545.990212122
J2X-incl,20260822,inplane,vel,-0.8130380577849085,2599545.990212122
J2X-incl,20260822,plane,pos,0.183256299112177,3029350.9264976317
J2X-incl,20260822,plane,vel,-0.49367446505823714,3029350.9264976317
J2X-incl,20260822,plane,pos,-0.9073334097703778,418621.2736661955
J2X-incl,20260822,plane,vel,-0.43380071603430526,418621.2736661955
J2X-incl,20260822,plane,pos,-0.452526362447133,1228925.902873596
J2X-incl,20260822,plane,vel,-1.011482122489347,1228925.902873596
J2X-incl,20260822,plane,pos,2.492885137607497,2533048.1148598474
J2X-incl,20260822,plane,vel,1.8643995332897674,2533048.1148598474
J2X-incl,20260822,plane,pos,0.7359006416812142,2049177.1280575602
J2X-incl,20260822,plane,vel,0.8235719400998117,2049177.1280575602
J2X-incl,20260822,plane,pos,0.8907793632149505,164047.98871023982
J2X-incl,20260822,plane,vel,0.2902834111513548,164047.98871023982
