cls,nav_seed,component,block,z,rho
X3-loose,20260962,inplane,pos,-0.7406915669574632,56480.30772755108
X3-loose,20260962,inplane,vel,-0.41714182177384856,56480.30772755108
X3-loose,20260962,plane,pos,-0.17475044046234123,148549.27263819848
X3-loose,20260962,plane,vel,0.10309926811293647,148549.27263819848
X3-loose,20260962,plane,pos,-0.6174589839674725,317650.6809959111
X3-loose,20260962,plane,vel,-0.09703484929679759,317650.6809959111
X3-loose,20260962,plane,pos,-0.2124728676987414,52812.633297471795
X3-loose,20260962,plane,vel,2.6064251696370997,52812.633297471795
X3-loose,20260962,plane,pos,-0.10497638693601812,288084.74287018884
X3-loose,20260962,plane,vel,-0.8377800330960359,288084.74287018884
X3-loose,20260962,plane,pos,-1.8698636140976386,65996.618097317
X3-loose,20260962,plane,vel,-1.111299783285321,65996.618097317
X3-loose,20260962,plane,pos,0.3889111950250849,114515.37164420691
X3-loose,20260962,plane,vel,-0.44509797899823006,114515.37164420691
X3-loose,20260962,plane,pos,0.12450855622107845,122173.52792410764
X3-loose,20260962,plane,vel,2.004507724514878,122173.52792410764
X3-loose,20260962,plane,pos,1.3069409213401817,56480.30772755108
X3-loose,20260962,plane,vel,1.1931461484738237,56480.30772755108
X3-loose,20260962,range,pos,1.764082125541357,982496.8854208803
X3-loose,20260962,range,vel,-1.0023917474518935,982496.8854208803
X3-loose,20260962,range,pos,1.5234916689472833,13840989.42617774
X3-loose,20260962,range,vel,1.8437771730262893,13840989.42617774
X3-loose,20260962,range,pos,-0.5847236164713034,1861765.2748824945
X3-loose,20260962,range,vel,-0.15714695198830103,1861765.2748824945
X3-loose,20260962,range,pos,-0.48393577513446934,326763.814044578
X3-loose,20260962,range,vel,0.4372921108713592,326763.814044578
X3-loose,20260962,range,pos,-0.6340035365300223,3132050.165534664
X3-loose,20260962,range,vel,-0.05319525844882867,3132050.165534664
X3-loose,20260962,range,pos,-0.28258160174227964,13150555.803768547
X3-loose,20260962,range,vel,-1.1792410663620414,13150555.803768547
X3-loose,20260962,range,pos,-0.40804020331155405,70075.8373790877
X3-loose,20260962,range,vel,1.2045585197114024,70075.8373790877
X3-loose,20260962,inplane,pos,0.8427957624489381,982496.8854208803
X3-loose,20260962,inplane,vel,1.8268861835239834,982496.8854208803
X3-loose,20260962,inplane,pos,-1.9189135459697895,13840989.42617774
X3-loose,20260962,inplane,vel,-1.3803775530172884,13840989.42617774
X3-loose,20260962,inplane,pos,1.0741050420166791,1861765.2748824945
X3-loose,20260962,inplane,vel,-0.582071945569094,1861765.2748824945
X3-loose,20260962,inplane,pos,-0.6158860942479256,326763.814044578
X3-loose,20260962,inplane,vel,-0.5087562113124263,326763.814044578
X3-loose,20260962,inplane,pos,-0.8034089313443629,3132050.165534664
X3-loose,20260962,inplane,vel,-0.4848253868682859,3132050.165534664
X3-loose,20260962,inplane,pos,1.2484142553852802,13150555.803768547
X3-loose,20260962,inplane,vel,1.882597635171002,13150555.803768547
X3-loose,20260962,inplane,pos,0.5322359852045003,70075.8373790877
X3-loose,20260962,inplane,vel,-0.5597291675131193,70075.8373790877
X3-loose,20260962,plane,pos,0.20783782460858174,982496.8854208803
X3-loose,20260962,plane,vel,0.1892481527704653,982496.8854208803
X3-loose,20260962,plane,pos,-0.01832977023939272,13840989.42617774
X3-loose,20260962,plane,vel,-1.100816961954784,13840989.42617774
X3-loose,20260962,plane,pos,-0.9970615198085416,1861765.2748824945
X3-loose,20260962,plane,vel,0.6013720272515845,1861765.2748824945
X3-loose,20260962,plane,pos,1.377395412025683,326763.814044578
X3-loose,20260962,plane,vel,0.2905845396523317,326763.814044578
X3-loose,20260962,plane,pos,0.23110919478768047,3132050.165534664
X3-loose,20260962,plane,vel,-2.1668535279921044,3132050.165534664
X3-loose,20260962,plane,pos,1.6463861495140428,13150555.803768547
X3-loose,20260962,plane,vel,0.2641909212495818,13150555.803768547
X3-loose,20260962,plane,pos,-0.5882135612422706,70075.8373790877
X3-loose,20260962,plane,vel,-0.7414600315134346,70075.8373790877
X3-loose,20260962,range,pos,0.7850290102303944,5634713.577186457
X3-loose,20260962,range,vel,-0.987825027483416,5634713.577186457
X3-loose,20260962,range,pos,0.9601748906620339,95899.10621719288
X3-loose,20260962,range,vel,0.6500185445780172,95899.10621719288
X3-loose,20260962,range,pos,-0.02842926864592739,6007445.216227879
X3-loose,20260962,range,vel,-0.4269672326554589,6007445.216227879
X3-loose,20260962,range,pos,-0.20331173989379456,716643.0953850958
X3-loose,20260962,range,vel,1.0147496470137463,716643.0953850958
X3-loose,20260962,range,pos,-0.9450246343420062,540758.5675159674
X3-loose,20260962,range,vel,0.9792963608079045,540758.5675159674
X3-loose,20260962,range,pos,0.05777865287383199,33680.590286918195
X3-loose,20260962,range,vel,0.4932994373586681,33680.590286918195
X3-loose,20260962,range,pos,-1.7963332689898084,140855.2688750599
X3-loose,20260962,range,vel,1.3752411859224374,140855.2688750599
X3-loose,20260962,range,pos,0.6694823613842703,433020.29621737037
X3-loose,20260962,range,vel,0.39894914276013277,433020.29621737037
X3-loose,20260962,inplane,pos,-0.24734654462852695,5634713.577186457
X3-loose,20260962,inplane,vel,-0.04657538084517169,5634713.577186457
X3-loose,20260962,inplane,pos,0.6982464797931532,95899.10621719288
X3-loose,20260962,inplane,vel,1.1128238014318548,95899.10621719288
X3-loose,20260962,inplane,pos,-0.7134441032284713,6007445.216227879
X3-loose,20260962,inplane,vel,0.37638177743509826,6007445.216227879
X3-loose,20260962,inplane,pos,0.8181522187390597,716643.0953850958
X3-loose,20260962,inplane,vel,-0.002083329803274947,716643.0953850958
X3-loose,20260962,inplane,pos,-0.8587275915480941,540758.5675159674
