gap_deg,e,seed,cap,burn_action,n_burn,decisions,sim_steps,cause,success,a0_km,da_final_km,min_d_km,relv_at_min,dwell_decisions,probe
150,0.0,0,2000,4,1,35,2000,safety_cap,0,421.28915786743164,-8.852148056030273,nan,nan,0,oneburn_warp60
150,0.0,1,2000,4,1,35,2000,safety_cap,0,300.00391006469727,-8.616209030151367,nan,nan,0,oneburn_warp60
150,0.0,2,2000,4,1,35,2000,safety_cap,0,300.00782012939453,-8.616209030151367,nan,nan,0,oneburn_warp60
150,0.0,3,2000,4,1,35,2000,safety_cap,0,300.0117301940918,-8.616209030151367,nan,nan,0,oneburn_warp60
150,0.0,4,2000,4,1,35,2000,safety_cap,0,300.015664100647,-8.616232872009277,nan,nan,0,oneburn_warp60
150,0.0,5,2000,4,1,35,2000,safety_cap,0,300.01957416534424,-8.616256713867188,nan,nan,0,oneburn_warp60
150,0.0,6,2000,4,1,35,2000,safety_cap,0,300.0234842300415,-8.616256713867188,nan,nan,0,oneburn_warp60
150,0.0,7,2000,4,1,35,2000,safety_cap,0,300.02739429473877,-8.616256713867188,nan,nan,0,oneburn_warp60
150,0.0,0,3000,4,1,51,3000,safety_cap,0,421.28915786743164,-8.852148056030273,nan,nan,0,oneburn_warp60
150,0.0,1,3000,4,1,51,3000,safety_cap,0,300.00391006469727,-8.616209030151367,nan,nan,0,oneburn_warp60
150,0.0,2,3000,4,1,51,3000,safety_cap,0,300.00782012939453,-8.616209030151367,nan,nan,0,oneburn_warp60
150,0.0,3,3000,4,1,51,3000,safety_cap,0,300.0117301940918,-8.616209030151367,nan,nan,0,oneburn_warp60
150,0.0,4,3000,4,1,51,3000,safety_cap,0,300.015664100647,-8.616232872009277,nan,nan,0,oneburn_warp60
150,0.0,5,3000,4,1,51,3000,safety_cap,0,300.01957416534424,-8.616256713867188,nan,nan,0,oneburn_warp60
150,0.0,6,3000,4,1,51,3000,safety_cap,0,300.0234842300415,-8.616256713867188,nan,nan,0,oneburn_warp60
150,0.0,7,3000,4,1,51,3000,safety_cap,0,300.02739429473877,-8.616256713867188,nan,nan,0,oneburn_warp60
150,0.0,0,2000,5,1,35,2000,safety_cap,0,421.28915786743164,-17.675447463989258,nan,nan,0,oneburn_warp60
150,0.0,1,2000,5,1,35,2000,safety_cap,0,300.00391006469727,-17.204618453979492,nan,nan,0,oneburn_warp60
150,0.0,2,2000,5,1,35,2000,safety_cap,0,300.00782012939453,-17.204642295837402,nan,nan,0,oneburn_warp60
150,0.0,3,2000,5,1,35,2000,safety_cap,0,300.0117301940918,-17.204642295837402,nan,nan,0,oneburn_warp60
150,0.0,4,2000,5,1,35,2000,safety_cap,0,300.015664100647,-17.204689979553223,nan,nan,0,oneburn_warp60
150,0.0,5,2000,5,1,35,2000,safety_cap,0,300.01957416534424,-17.204689979553223,nan,nan,0,oneburn_warp60
150,0.0,6,2000,5,1,35,2000,safety_cap,0,300.0234842300415,-17.204713821411133,nan,nan,0,oneburn_warp60
150,0.0,7,2000,5,1,35,2000,safety_cap,0,300.02739429473877,-17.204713821411133,nan,nan,0,oneburn_warp60
150,0.0,0,3000,5,1,51,3000,safety_cap,0,421.28915786743164,-17.675447463989258,nan,nan,0,oneburn_warp60
150,0.0,1,3000,5,1,51,3000,safety_cap,0,300.00391006469727,-17.204618453979492,nan,nan,0,oneburn_warp60
150,0.0,2,3000,5,1,51,3000,safety_cap,0,300.00782012939453,-17.204642295837402,nan,nan,0,oneburn_warp60
150,0.0,3,3000,5,1,51,3000,safety_cap,0,300.0117301940918,-17.204642295837402,nan,nan,0,oneburn_warp60
150,0.0,4,3000,5,1,51,3000,safety_cap,0,300.015664100647,-17.204689979553223,nan,nan,0,oneburn_warp60
150,0.0,5,3000,5,1,51,3000,safety_cap,0,300.01957416534424,-17.204689979553223,nan,nan,0,oneburn_warp60
150,0.0,6,3000,5,1,51,3000,safety_cap,0,300.0234842300415,-17.204713821411133,nan,nan,0,oneburn_warp60
150,0.0,7,3000,5,1,51,3000,safety_cap,0,300.02739429473877,-17.204713821411133,nan,nan,0,oneburn_warp60
150,0.0,0,2000,6,1,35,2000,safety_cap,0,421.28915786743164,-43.9739465713501,nan,nan,0,oneburn_warp60
150,0.0,1,2000,6,1,35,2000,safety_cap,0,300.00391006469727,-42.804503440856934,nan,nan,0,oneburn_warp60
150,0.0,2,2000,6,1,35,2000,safety_cap,0,300.00782012939453,-42.804527282714844,nan,nan,0,oneburn_warp60
150,0.0,3,2000,6,1,35,2000,safety_cap,0,300.0117301940918,-42.804574966430664,nan,nan,0,oneburn_warp60
150,0.0,4,2000,6,1,35,2000,safety_cap,0,300.015664100647,-42.804622650146484,nan,nan,0,oneburn_warp60
150,0.0,5,2000,6,1,35,2000,safety_cap,0,300.01957416534424,-42.804646492004395,nan,nan,0,oneburn_warp60
150,0.0,6,2000,6,1,35,2000,safety_cap,0,300.0234842300415,-42.804694175720215,nan,nan,0,oneburn_warp60
150,0.0,7,2000,6,1,35,2000,safety_cap,0,300.02739429473877,-42.804718017578125,nan,nan,0,oneburn_warp60
150,0.0,0,3000,6,1,51,3000,safety_cap,0,421.28915786743164,-43.9739465713501,nan,nan,0,oneburn_warp60
150,0.0,1,3000,6,1,51,3000,safety_cap,0,300.00391006469727,-42.804503440856934,nan,nan,0,oneburn_warp60
150,0.0,2,3000,6,1,51,3000,safety_cap,0,300.00782012939453,-42.804527282714844,nan,nan,0,oneburn_warp60
150,0.0,3,3000,6,1,51,3000,safety_cap,0,300.0117301940918,-42.804574966430664,nan,nan,0,oneburn_warp60
150,0.0,4,3000,6,1,51,3000,safety_cap,0,300.015664100647,-42.804622650146484,nan,nan,0,oneburn_warp60
150,0.0,5,3000,6,1,51,3000,safety_cap,0,300.01957416534424,-42.804646492004395,nan,nan,0,oneburn_warp60
150,0.0,6,3000,6,1,51,3000,safety_cap,0,300.0234842300415,-42.804694175720215,nan,nan,0,oneburn_warp60
150,0.0,7,3000,6,1,51,3000,safety_cap,0,300.02739429473877,-42.804718017578125,nan,nan,0,oneburn_warp60
179,0.0,0,2000,13,1,35,2000,safety_cap,0,421.28915786743164,-1.7727375030517578,nan,nan,0,oneburn_warp60
179,0.0,1,2000,13,1,35,2000,safety_cap,0,300.00391006469727,-1.725459098815918,nan,nan,0,oneburn_warp60
179,0.0,2,2000,13,1,35,2000,safety_cap,0,300.00782012939453,-1.725459098815918,nan,nan,0,oneburn_warp60
179,0.0,3,2000,13,1,35,2000,safety_cap,0,300.0117301940918,-1.725459098815918,nan,nan,0,oneburn_warp60
179,0.0,4,2000,13,1,35,2000,safety_cap,0,300.015664100647,-1.7254829406738281,nan,nan,0,oneburn_warp60
179,0.0,5,2000,13,1,35,2000,safety_cap,0,300.01957416534424,-1.7254829406738281,nan,nan,0,oneburn_warp60
179,0.0,6,2000,13,1,35,2000,safety_cap,0,300.0234842300415,-1.7254829406738281,nan,nan,0,oneburn_warp60
179,0.0,7,2000,13,1,35,2000,safety_cap,0,300.02739429473877,-1.7254829406738281,nan,nan,0,oneburn_warp60
179,0.0,0,3000,13,1,51,3000,safety_cap,0,421.28915786743164,-1.7727375030517578,nan,nan,0,oneburn_warp60
179,0.0,1,3000,13,1,51,3000,safety_cap,0,300.00391006469727,-1.725459098815918,nan,nan,0,oneburn_warp60
179,0.0,2,3000,13,1,51,3000,safety_cap,0,300.00782012939453,-1.725459098815918,nan,nan,0,oneburn_warp60
179,0.0,3,3000,13,1,51,3000,safety_cap,0,300.0117301940918,-1.725459098815918,nan,nan,0,oneburn_warp60
179,0.0,4,3000,13,1,51,3000,safety_cap,0,300.015664100647,-1.7254829406738281,nan,nan,0,oneburn_warp60
179,0.0,5,3000,13,1,51,3000,safety_cap,0,300.01957416534424,-1.7254829406738281,nan,nan,0,oneburn_warp60
179,0.0,6,3000,13,1,51,3000,safety_cap,0,300.0234842300415,-1.7254829406738281,nan,nan,0,oneburn_warp60
179,0.0,7,3000,13,1,51,3000,safety_cap,0,300.02739429473877,-1.7254829406738281,nan,nan,0,oneburn_warp60
179,0.0,0,2000,15,1,35,2000,safety_cap,0,421.28915786743164,-3.544330596923828,nan,nan,0,oneburn_warp60
179,0.0,1,2000,15,1,35,2000,safety_cap,0,300.00391006469727,-3.4498214721679688,nan,nan,0,oneburn_warp60
179,0.0,2,2000,15,1,35,2000,safety_cap,0,300.00782012939453,-3.4498214721679688,nan,nan,0,oneburn_warp60
179,0.0,3,2000,15,1,35,2000,safety_cap,0,300.0117301940918,-3.4498214721679688,nan,nan,0,oneburn_warp60
179,0.0,4,2000,15,1,35,2000,safety_cap,0,300.015664100647,-3.449845314025879,nan,nan,0,oneburn_warp60
179,0.0,5,2000,15,1,35,2000,safety_cap,0,300.01957416534424,-3.449845314025879,nan,nan,0,oneburn_warp60
179,0.0,6,2000,15,1,35,2000,safety_cap,0,300.0234842300415,-3.449845314025879,nan,nan,0,oneburn_warp60
179,0.0,7,2000,15,1,35,2000,safety_cap,0,300.02739429473877,-3.449845314025879,nan,nan,0,oneburn_warp60
179,0.0,0,3000,15,1,51,3000,safety_cap,0,421.28915786743164,-3.544330596923828,nan,nan,0,oneburn_warp60
179,0.0,1,3000,15,1,51,3000,safety_cap,0,300.00391006469727,-3.4498214721679688,nan,nan,0,oneburn_warp60
179,0.0,2,3000,15,1,51,3000,safety_cap,0,300.00782012939453,-3.4498214721679688,nan,nan,0,oneburn_warp60
179,0.0,3,3000,15,1,51,3000,safety_cap,0,300.0117301940918,-3.4498214721679688,nan,nan,0,oneburn_warp60
179,0.0,4,3000,15,1,51,3000,safety_cap,0,300.015664100647,-3.449845314025879,nan,nan,0,oneburn_warp60
179,0.0,5,3000,15,1,51,3000,safety_cap,0,300.01957416534424,-3.449845314025879,nan,nan,0,oneburn_warp60
179,0.0,6,3000,15,1,51,3000,safety_cap,0,300.0234842300415,-3.449845314025879,nan,nan,0,oneburn_warp60
179,0.0,7,3000,15,1,51,3000,safety_cap,0,300.02739429473877,-3.449845314025879,nan,nan,0,oneburn_warp60
179,0.0,0,2000,4,1,35,2000,safety_cap,0,421.28915786743164,-8.852148056030273,nan,nan,0,oneburn_warp60
179,0.0,1,2000,4,1,35,2000,safety_cap,0,300.00391006469727,-8.616209030151367,nan,nan,0,oneburn_warp60
179,0.0,2,2000,4,1,35,2000,safety_cap,0,300.00782012939453,-8.616209030151367,nan,nan,0,oneburn_warp60
179,0.0,3,2000,4,1,35,2000,safety_cap,0,300.0117301940918,-8.616209030151367,nan,nan,0,oneburn_warp60
179,0.0,4,2000,4,1,35,2000,safety_cap,0,300.015664100647,-8.616232872009277,nan,nan,0,oneburn_warp60
179,0.0,5,2000,4,1,35,2000,safety_cap,0,300.01957416534424,-8.616256713867188,nan,nan,0,oneburn_warp60
179,0.0,6,2000,4,1,35,2000,safety_cap,0,300.0234842300415,-8.616256713867188,nan,nan,0,oneburn_warp60
179,0.0,7,2000,4,1,35,2000,safety_cap,0,300.02739429473877,-8.616256713867188,nan,nan,0,oneburn_warp60
179,0.0,0,3000,4,1,51,3000,safety_cap,0,421.28915786743164,-8.852148056030273,nan,nan,0,oneburn_warp60
179,0.0,1,3000,4,1,51,3000,safety_cap,0,300.00391006469727,-8.616209030151367,nan,nan,0,oneburn_warp60
179,0.0,2,3000,4,1,51,3000,safety_cap,0,300.00782012939453,-8.616209030151367,nan,nan,0,oneburn_warp60
179,0.0,3,3000,4,1,51,3000,safety_cap,0,300.0117301940918,-8.616209030151367,nan,nan,0,oneburn_warp60
179,0.0,4,3000,4,1,51,3000,safety_cap,0,300.015664100647,-8.616232872009277,nan,nan,0,oneburn_warp60
179,0.0,5,3000,4,1,51,3000,safety_cap,0,300.01957416534424,-8.616256713867188,nan,nan,0,oneburn_warp60
179,0.0,6,3000,4,1,51,3000,safety_cap,0,300.0234842300415,-8.616256713867188,nan,nan,0,oneburn_warp60
179,0.0,7,3000,4,1,51,3000,safety_cap,0,300.02739429473877,-8.616256713867188,nan,nan,0,oneburn_warp60
179,0.0,0,2000,5,1,35,2000,safety_cap,0,421.28915786743164,-17.675447463989258,nan,nan,0,oneburn_warp60
179,0.0,1,2000,5,1,35,2000,safety_cap,0,300.00391006469727,-17.204618453979492,nan,nan,0,oneburn_warp60
179,0.0,2,2000,5,1,35,2000,safety_cap,0,300.00782012939453,-17.204642295837402,nan,nan,0,oneburn_warp60
179,0.0,3,2000,5,1,35,2000,safety_cap,0,300.0117301940918,-17.204642295837402,nan,nan,0,oneburn_warp60
179,0.0,4,2000,5,1,35,2000,safety_cap,0,300.015664100647,-17.204689979553223,nan,nan,0,oneburn_warp60
179,0.0,5,2000,5,1,35,2000,safety_cap,0,300.01957416534424,-17.204689979553223,nan,nan,0,oneburn_warp60
179,0.0,6,2000,5,1,35,2000,safety_cap,0,300.0234842300415,-17.204713821411133,nan,nan,0,oneburn_warp60
179,0.0,7,2000,5,1,35,2000,safety_cap,0,300.02739429473877,-17.204713821411133,nan,nan,0,oneburn_warp60
179,0.0,0,3000,5,1,51,3000,safety_cap,0,421.28915786743164,-17.675447463989258,nan,nan,0,oneburn_warp60
179,0.0,1,3000,5,1,51,3000,safety_cap,0,300.00391006469727,-17.204618453979492,nan,nan,0,oneburn_warp60
179,0.0,2,3000,5,1,51,3000,safety_cap,0,300.00782012939453,-17.204642295837402,nan,nan,0,oneburn_warp60
179,0.0,3,3000,5,1,51,3000,safety_cap,0,300.0117301940918,-17.204642295837402,nan,nan,0,oneburn_warp60
179,0.0,4,3000,5,1,51,3000,safety_cap,0,300.015664100647,-17.204689979553223,nan,nan,0,oneburn_warp60
179,0.0,5,3000,5,1,51,3000,safety_cap,0,300.01957416534424,-17.204689979553223,nan,nan,0,oneburn_warp60
179,0.0,6,3000,5,1,51,3000,safety_cap,0,300.0234842300415,-17.204713821411133,nan,nan,0,oneburn_warp60
179,0.0,7,3000,5,1,51,3000,safety_cap,0,300.02739429473877,-17.204713821411133,nan,nan,0,oneburn_warp60
179,0.0,0,2000,6,1,35,2000,safety_cap,0,421.28915786743164,-43.9739465713501,nan,nan,0,oneburn_warp60
179,0.0,1,2000,6,1,35,2000,safety_cap,0,300.00391006469727,-42.804503440856934,nan,nan,0,oneburn_warp60
179,0.0,2,2000,6,1,35,2000,safety_cap,0,300.00782012939453,-42.804527282714844,nan,nan,0,oneburn_warp60
179,0.0,3,2000,6,1,35,2000,safety_cap,0,300.0117301940918,-42.804574966430664,nan,nan,0,oneburn_warp60
179,0.0,4,2000,6,1,35,2000,safety_cap,0,300.015664100647,-42.804622650146484,nan,nan,0,oneburn_warp60
179,0.0,5,2000,6,1,35,2000,safety_cap,0,300.01957416534424,-42.804646492004395,nan,nan,0,oneburn_warp60
179,0.0,6,2000,6,1,35,2000,safety_cap,0,300.0234842300415,-42.804694175720215,nan,nan,0,oneburn_warp60
179,0.0,7,2000,6,1,35,2000,safety_cap,0,300.02739429473877,-42.804718017578125,nan,nan,0,oneburn_warp60
179,0.0,0,3000,6,1,51,3000,safety_cap,0,421.28915786743164,-43.9739465713501,nan,nan,0,oneburn_warp60
179,0.0,1,3000,6,1,51,3000,safety_cap,0,300.00391006469727,-42.804503440856934,nan,nan,0,oneburn_warp60
179,0.0,2,3000,6,1,51,3000,safety_cap,0,300.00782012939453,-42.804527282714844,nan,nan,0,oneburn_warp60
179,0.0,3,3000,6,1,51,3000,safety_cap,0,300.0117301940918,-42.804574966430664,nan,nan,0,oneburn_warp60
179,0.0,4,3000,6,1,51,3000,safety_cap,0,300.015664100647,-42.804622650146484,nan,nan,0,oneburn_warp60
179,0.0,5,3000,6,1,51,3000,safety_cap,0,300.01957416534424,-42.804646492004395,nan,nan,0,oneburn_warp60
179,0.0,6,3000,6,1,51,3000,safety_cap,0,300.0234842300415,-42.804694175720215,nan,nan,0,oneburn_warp60
179,0.0,7,3000,6,1,51,3000,safety_cap,0,300.02739429473877,-42.804718017578125,nan,nan,0,oneburn_warp60
30,0.0,3,3000,13,1,51,3000,safety_cap,0,300.0117301940918,-1.725459098815918,2937.3697461405523,3405.7594956231,0,geometry
30,0.0,3,3000,15,1,51,3000,safety_cap,0,300.0117301940918,-3.4498214721679688,2416.709703062291,2804.3316683209605,0,geometry
30,0.0,3,3000,4,1,51,3000,safety_cap,0,300.0117301940918,-8.616209030151367,834.0419114107459,974.4179319966277,0,geometry
30,0.0,3,3000,5,1,51,3000,safety_cap,0,300.0117301940918,-17.204642295837402,69.51499858487072,61.33802997333894,0,geometry
30,0.0,3,3000,6,1,51,3000,safety_cap,0,300.0117301940918,-42.804574966430664,117.17023929966058,81.19808220749641,0,geometry
30,0.0,3,3000,5,2,52,3000,safety_cap,0,300.0117301940918,-34.29880142211914,54.133279263873085,26.999882069559767,0,geometry
30,0.0,3,3000,5,3,53,3000,safety_cap,0,300.0117301940918,-51.28378868103027,97.99971298180742,102.31149147673318,0,geometry
30,0.0,3,3000,5,4,54,3000,safety_cap,0,300.0117301940918,-68.16112995147705,152.83369704132352,125.85908708516322,0,geometry
30,0.0,0,3000,5,1,51,3000,safety_cap,0,421.28915786743164,-17.675447463989258,nan,nan,0,warpgran_warp60
30,0.0,0,3000,5,1,601,3000,safety_cap,0,421.28915786743164,-17.675447463989258,nan,nan,0,warpgran_warp5
30,0.0,0,3000,5,1,3000,3000,safety_cap,0,421.28915786743164,-17.675447463989258,nan,nan,0,warpgran_coast
30,0.0,1,3000,5,1,51,3000,safety_cap,0,300.00391006469727,-17.204618453979492,nan,nan,0,warpgran_warp60
30,0.0,1,3000,5,1,601,3000,safety_cap,0,300.00391006469727,-17.204618453979492,nan,nan,0,warpgran_warp5
30,0.0,1,3000,5,1,3000,3000,safety_cap,0,300.00391006469727,-17.204618453979492,nan,nan,0,warpgran_coast
30,0.0,2,3000,5,1,51,3000,safety_cap,0,300.00782012939453,-17.204642295837402,nan,nan,0,warpgran_warp60
30,0.0,2,3000,5,1,601,3000,safety_cap,0,300.00782012939453,-17.204642295837402,nan,nan,0,warpgran_warp5
30,0.0,2,3000,5,1,3000,3000,safety_cap,0,300.00782012939453,-17.204642295837402,nan,nan,0,warpgran_coast
30,0.0,3,3000,5,1,51,3000,safety_cap,0,300.0117301940918,-17.204642295837402,nan,nan,0,warpgran_warp60
30,0.0,3,3000,5,1,601,3000,safety_cap,0,300.0117301940918,-17.204642295837402,nan,nan,0,warpgran_warp5
30,0.0,3,3000,5,1,3000,3000,safety_cap,0,300.0117301940918,-17.204642295837402,nan,nan,0,warpgran_coast
30,0.0,4,3000,5,1,51,3000,safety_cap,0,300.015664100647,-17.204689979553223,nan,nan,0,warpgran_warp60
30,0.0,4,3000,5,1,601,3000,safety_cap,0,300.015664100647,-17.204689979553223,nan,nan,0,warpgran_warp5
30,0.0,4,3000,5,1,3000,3000,safety_cap,0,300.015664100647,-17.204689979553223,nan,nan,0,warpgran_coast
30,0.0,5,3000,5,1,51,3000,safety_cap,0,300.01957416534424,-17.204689979553223,nan,nan,0,warpgran_warp60
30,0.0,5,3000,5,1,601,3000,safety_cap,0,300.01957416534424,-17.204689979553223,nan,nan,0,warpgran_warp5
30,0.0,5,3000,5,1,3000,3000,safety_cap,0,300.01957416534424,-17.204689979553223,nan,nan,0,warpgran_coast
30,0.0,6,3000,5,1,51,3000,safety_cap,0,300.0234842300415,-17.204713821411133,nan,nan,0,warpgran_warp60
30,0.0,6,3000,5,1,601,3000,safety_cap,0,300.0234842300415,-17.204713821411133,nan,nan,0,warpgran_warp5
30,0.0,6,3000,5,1,3000,3000,safety_cap,0,300.0234842300415,-17.204713821411133,nan,nan,0,warpgran_coast
30,0.0,7,3000,5,1,51,3000,safety_cap,0,300.02739429473877,-17.204713821411133,nan,nan,0,warpgran_warp60
30,0.0,7,3000,5,1,601,3000,safety_cap,0,300.02739429473877,-17.204713821411133,nan,nan,0,warpgran_warp5
30,0.0,7,3000,5,1,3000,3000,safety_cap,0,300.02739429473877,-17.204713821411133,nan,nan,0,warpgran_coast
30,0.0,8,3000,5,1,51,3000,safety_cap,0,300.03130435943604,-17.204737663269043,nan,nan,0,warpgran_warp60
30,0.0,8,3000,5,1,601,3000,safety_cap,0,300.03130435943604,-17.204737663269043,nan,nan,0,warpgran_warp5
30,0.0,8,3000,5,1,3000,3000,safety_cap,0,300.03130435943604,-17.204737663269043,nan,nan,0,warpgran_coast
30,0.0,9,3000,5,1,51,3000,safety_cap,0,300.0352144241333,-17.204737663269043,nan,nan,0,warpgran_warp60
30,0.0,9,3000,5,1,601,3000,safety_cap,0,300.0352144241333,-17.204737663269043,nan,nan,0,warpgran_warp5
30,0.0,9,3000,5,1,3000,3000,safety_cap,0,300.0352144241333,-17.204737663269043,nan,nan,0,warpgran_coast
30,0.0,10,3000,5,1,51,3000,safety_cap,0,300.03912448883057,-17.204761505126953,nan,nan,0,warpgran_warp60
30,0.0,10,3000,5,1,601,3000,safety_cap,0,300.03912448883057,-17.204761505126953,nan,nan,0,warpgran_warp5
30,0.0,10,3000,5,1,3000,3000,safety_cap,0,300.03912448883057,-17.204761505126953,nan,nan,0,warpgran_coast
30,0.0,11,3000,5,1,51,3000,safety_cap,0,300.04303455352783,-17.204761505126953,nan,nan,0,warpgran_warp60
30,0.0,11,3000,5,1,601,3000,safety_cap,0,300.04303455352783,-17.204761505126953,nan,nan,0,warpgran_warp5
30,0.0,11,3000,5,1,3000,3000,safety_cap,0,300.04303455352783,-17.204761505126953,nan,nan,0,warpgran_coast
30,0.0,12,3000,5,1,51,3000,safety_cap,0,300.046968460083,-17.204809188842773,nan,nan,0,warpgran_warp60
30,0.0,12,3000,5,1,601,3000,safety_cap,0,300.046968460083,-17.204809188842773,nan,nan,0,warpgran_warp5
30,0.0,12,3000,5,1,3000,3000,safety_cap,0,300.046968460083,-17.204809188842773,nan,nan,0,warpgran_coast
30,0.0,13,3000,5,1,51,3000,safety_cap,0,300.0508785247803,-17.204809188842773,nan,nan,0,warpgran_warp60
30,0.0,13,3000,5,1,601,3000,safety_cap,0,300.0508785247803,-17.204809188842773,nan,nan,0,warpgran_warp5
30,0.0,13,3000,5,1,3000,3000,safety_cap,0,300.0508785247803,-17.204809188842773,nan,nan,0,warpgran_coast
30,0.0,14,3000,5,1,51,3000,safety_cap,0,300.05478858947754,-17.204833030700684,nan,nan,0,warpgran_warp60
30,0.0,14,3000,5,1,601,3000,safety_cap,0,300.05478858947754,-17.204833030700684,nan,nan,0,warpgran_warp5
30,0.0,14,3000,5,1,3000,3000,safety_cap,0,300.05478858947754,-17.204833030700684,nan,nan,0,warpgran_coast
30,0.0,15,3000,5,1,51,3000,safety_cap,0,300.0586986541748,-17.204833030700684,nan,nan,0,warpgran_warp60
30,0.0,15,3000,5,1,601,3000,safety_cap,0,300.0586986541748,-17.204833030700684,nan,nan,0,warpgran_warp5
30,0.0,15,3000,5,1,3000,3000,safety_cap,0,300.0586986541748,-17.204833030700684,nan,nan,0,warpgran_coast
30,0.0,16,3000,5,1,51,3000,safety_cap,0,300.06260871887207,-17.204856872558594,nan,nan,0,warpgran_warp60
30,0.0,16,3000,5,1,601,3000,safety_cap,0,300.06260871887207,-17.204856872558594,nan,nan,0,warpgran_warp5
30,0.0,16,3000,5,1,3000,3000,safety_cap,0,300.06260871887207,-17.204856872558594,nan,nan,0,warpgran_coast
30,0.0,17,3000,5,1,51,3000,safety_cap,0,300.06651878356934,-17.204856872558594,nan,nan,0,warpgran_warp60
30,0.0,17,3000,5,1,601,3000,safety_cap,0,300.06651878356934,-17.204856872558594,nan,nan,0,warpgran_warp5
30,0.0,17,3000,5,1,3000,3000,safety_cap,0,300.06651878356934,-17.204856872558594,nan,nan,0,warpgran_coast
30,0.0,18,3000,5,1,51,3000,safety_cap,0,300.0704288482666,-17.204880714416504,nan,nan,0,warpgran_warp60
30,0.0,18,3000,5,1,601,3000,safety_cap,0,300.0704288482666,-17.204880714416504,nan,nan,0,warpgran_warp5
30,0.0,18,3000,5,1,3000,3000,safety_cap,0,300.0704288482666,-17.204880714416504,nan,nan,0,warpgran_coast
30,0.0,19,3000,5,1,51,3000,safety_cap,0,300.07433891296387,-17.204904556274414,nan,nan,0,warpgran_warp60
30,0.0,19,3000,5,1,601,3000,safety_cap,0,300.07433891296387,-17.204904556274414,nan,nan,0,warpgran_warp5
30,0.0,19,3000,5,1,3000,3000,safety_cap,0,300.07433891296387,-17.204904556274414,nan,nan,0,warpgran_coast
30,0.0,20,3000,5,1,51,3000,safety_cap,0,300.07827281951904,-17.204928398132324,nan,nan,0,warpgran_warp60
30,0.0,20,3000,5,1,601,3000,safety_cap,0,300.07827281951904,-17.204928398132324,nan,nan,0,warpgran_warp5
30,0.0,20,3000,5,1,3000,3000,safety_cap,0,300.07827281951904,-17.204928398132324,nan,nan,0,warpgran_coast
30,0.0,21,3000,5,1,51,3000,safety_cap,0,300.0821828842163,-17.204952239990234,nan,nan,0,warpgran_warp60
30,0.0,21,3000,5,1,601,3000,safety_cap,0,300.0821828842163,-17.204952239990234,nan,nan,0,warpgran_warp5
30,0.0,21,3000,5,1,3000,3000,safety_cap,0,300.0821828842163,-17.204952239990234,nan,nan,0,warpgran_coast
30,0.0,22,3000,5,1,51,3000,safety_cap,0,300.0860929489136,-17.204952239990234,nan,nan,0,warpgran_warp60
30,0.0,22,3000,5,1,601,3000,safety_cap,0,300.0860929489136,-17.204952239990234,nan,nan,0,warpgran_warp5
30,0.0,22,3000,5,1,3000,3000,safety_cap,0,300.0860929489136,-17.204952239990234,nan,nan,0,warpgran_coast
30,0.0,23,3000,5,1,51,3000,safety_cap,0,300.09000301361084,-17.204976081848145,nan,nan,0,warpgran_warp60
30,0.0,23,3000,5,1,601,3000,safety_cap,0,300.09000301361084,-17.204976081848145,nan,nan,0,warpgran_warp5
30,0.0,23,3000,5,1,3000,3000,safety_cap,0,300.09000301361084,-17.204976081848145,nan,nan,0,warpgran_coast
