scenario,arm,t_min,pos_err,vel_err,nees
N4_300km_di1p0,RB3-EKF,30.0,98.34016095225756,0.13342930288468852,0.9812464769742305
N4_300km_di1p0,RB3-EKF,35.0,99.78425786830478,0.0402606087698905,0.8463977820997889
N4_300km_di1p0,RB3-EKF,40.0,77.42754499757974,0.10345240465837223,0.7804977275360466
N4_300km_di1p0,RB3-EKF,45.0,124.70846597072341,0.1955506037620374,1.5236594252276696
N4_300km_di1p0,RB3-EKF,50.0,87.22762948742825,0.09949713900340282,1.0411813022996268
N4_300km_di1p0,RB3-EKF,55.0,52.34550720407341,0.09551903261022028,0.8047258771411192
N4_300km_di1p0,RB3-EKF,60.0,47.08362068508654,0.10431108453302024,0.9876462728726051
N4_300km_di1p0,RB3-EKF,65.0,40.32476709609799,0.06949200101107482,0.8834071888915517
N4_300km_di1p0,RB3-EKF,70.0,19.253739359782433,0.09410063685869663,0.7918178125550129
N4_300km_di1p0,RB3-EKF,75.0,24.05056637876517,0.06879414171828703,0.9140654883835495
N4_300km_di1p0,RB3-EKF,80.0,31.94613946435242,0.064765334661075,1.0270590068857046
N4_300km_di1p0,RB3-EKF,85.0,50.070542633257126,0.059752125207551805,0.8082321037576814
N4_300km_di1p0,RB3-EKF,90.0,53.74435348683632,0.03401155123727935,0.7856240908351744
N4_300km_di1p0,RB3-EKF,95.0,69.08102941903215,0.01134323234620373,0.9088398467509627
N4_300km_di1p0,RB3-EKF,100.0,88.29797325453136,0.014581574021569826,1.238601565078955
N4_300km_di1p0,RB3-EKF,105.0,74.4000994561285,0.04582808801535529,1.194000702176279
N4_300km_di1p0,RB3-EKF,110.0,54.096492406878696,0.07130688153275948,1.2245172726152365
N4_300km_di1p0,RB3-EKF,115.0,38.81244857025551,0.0872488995651784,1.360906116241326
N4_300km_di1p0,RB3-EKF,120.0,28.21198434019899,0.09939497055833903,1.9402203709092227
N4_300km_di1p0,RB3-EKF,125.0,21.94600775498682,0.0970686607761144,1.8334027839032252
N4_300km_di1p0,RB3-EKF,130.0,33.3225349578096,0.08864765687184893,1.7143394367978846
N4_300km_di1p0,RB3-EKF,135.0,59.11633717717833,0.07217356825592681,1.8786242059292257
N4_300km_di1p0,RB3-EKF,140.0,78.5770079793442,0.04692795120046454,2.143302857614298
N4_300km_di1p0,RB3-EKF,145.0,80.74372411309167,0.012603108317475896,1.9836933742389904
N4_300km_di1p0,RB3-EKF,150.0,80.44469451852761,0.02096387066600599,2.064080254984046
N4_300km_di1p0,RB3-EKF,155.0,73.81605511070752,0.04975244888864628,2.145857990302666
N4_300km_di1p0,RB3-EKF,160.0,50.43251523003773,0.07516601570563997,2.1061403560501586
N4_300km_di1p0,RB3-EKF,165.0,24.672363715647787,0.08674265571527025,2.120191255299836
N4_300km_di1p0,RB3-EKF,170.0,6.364547705659655,0.09132256590572566,2.1246001656035998
N4_300km_di1p0,RB3-EKF,175.0,38.71644199790218,0.08264037699994814,2.491514089852978
N4_300km_di1p0,RB3-EKF,180.0,47.25266975556079,0.0698180874864139,2.1331217474592044
N4_300km_di1p0,RB3-EKF,185.0,55.99409613958818,0.05252526339449323,1.9247154525676207
N4_300km_di1p0,BO3-EKF,0.0,286653.74512870284,293.6913191900773,208.49469099857853
N4_300km_di1p0,BO3-EKF,5.0,305344.74417221505,321.2452091735529,3005.986285285903
N4_300km_di1p0,BO3-EKF,10.0,329148.441649162,361.44171013095274,36934.561148305474
N4_300km_di1p0,BO3-EKF,15.0,354825.8141983089,403.81213077585545,300692.31723241793
N4_300km_di1p0,BO3-EKF,20.0,383679.71359527146,444.86464815505633,1516846.8919994321
N4_300km_di1p0,BO3-EKF,25.0,424309.3861915771,491.6468091051849,5749676.163028761
N4_300km_di1p0,BO3-EKF,30.0,460404.34577344026,525.6883295961601,18193816.125879027
N4_300km_di1p0,BO3-EKF,35.0,498562.52547395125,558.1948376786844,50796095.929151215
N4_300km_di1p0,BO3-EKF,40.0,531491.2076138634,585.789725711579,153467774.2750575
N4_300km_di1p0,BO3-EKF,45.0,563826.7534984121,617.5338402544519,584132042.9041476
N4_300km_di1p0,BO3-EKF,50.0,593221.3641953416,652.2585254473274,2361350413.8219676
N4_300km_di1p0,BO3-EKF,55.0,620411.6741830055,689.5408834303104,7935541541.54028
N4_300km_di1p0,BO3-EKF,60.0,647040.601573595,728.0685426592398,21930761889.821144
N4_300km_di1p0,BO3-EKF,65.0,674668.8778059912,765.9928048682812,51916361890.378075
N4_300km_di1p0,BO3-EKF,70.0,703924.2037652652,801.4332470202747,109928921542.44261
N4_300km_di1p0,BO3-EKF,75.0,735580.2534853243,834.6959863170872,218450172857.2678
N4_300km_di1p0,BO3-EKF,80.0,768624.6652635125,866.1454742582134,430539734450.2576
N4_300km_di1p0,BO3-EKF,85.0,801860.655994284,897.2216202579076,895479235139.9476
N4_300km_di1p0,BO3-EKF,90.0,834003.1694855009,929.2840972251821,2095927245573.122
N4_300km_di1p0,BO3-EKF,95.0,864303.8867751332,963.1377354028791,5718060822213.401
N4_300km_di1p0,BO3-EKF,100.0,892814.8201353973,998.7143489379978,15445083574333.775
N4_300km_di1p0,BO3-EKF,105.0,920291.3931000917,1035.1352503599403,30334093420096.344
N4_300km_di1p0,BO3-EKF,110.0,947858.6528162088,1071.1691200678185,43347011604546.85
N4_300km_di1p0,BO3-EKF,115.0,976530.5170531883,1105.7954849767657,52233673330246.66
N4_300km_di1p0,BO3-EKF,120.0,1006763.8662678401,1138.6005670348693,58732151661070.38
N4_300km_di1p0,BO3-EKF,125.0,1038317.3856723458,1169.9452478633473,64724606413216.23
N4_300km_di1p0,BO3-EKF,130.0,1070429.8010981006,1200.8191603360808,72431628903173.25
N4_300km_di1p0,BO3-EKF,135.0,1102166.0993528236,1232.3954555440876,84692238455367.23
N4_300km_di1p0,BO3-EKF,140.0,1132834.1390050808,1265.552094656057,100842013172542.23
N4_300km_di1p0,BO3-EKF,145.0,1162266.353438433,1300.5297431802214,117992650593113.67
N4_300km_di1p0,BO3-EKF,150.0,1190866.5615844617,1336.872326593699,134419515317596.42
N4_300km_di1p0,BO3-EKF,155.0,1219409.5967247332,1373.6544719813437,150351369874047.03
N4_300km_di1p0,BO3-EKF,160.0,1248691.2738641186,1409.8867779418238,166415036672116.4
N4_300km_di1p0,BO3-EKF,165.0,1279179.072955578,1444.9160214561234,184183083609615.34
N4_300km_di1p0,BO3-EKF,170.0,1310809.4957524685,1478.6515749486566,203362472454142.47
N4_300km_di1p0,BO3-EKF,175.0,1343025.2189151007,1511.5463063846382,225574562673516.22
N4_300km_di1p0,BO3-EKF,180.0,1375022.9500155102,1544.348739744408,248867115985593.66
N4_300km_di1p0,BO3-EKF,185.0,1406093.669224008,1577.7387035555814,272264148365914.34
N4_300km_di1p0,BO3-MSC-o,0.0,61569.50854261568,63.842594141946606,1.5664483588062084
N4_300km_di1p0,BO3-MSC-o,5.0,63654.87965836671,67.49238236792065,1.7653293849966445
N4_300km_di1p0,BO3-MSC-o,10.0,69879.67495054007,77.84870685972015,2.64656153441209
N4_300km_di1p0,BO3-MSC-o,15.0,1525.5392838241562,2.7049208651788024,1.1190303360238139
N4_300km_di1p0,BO3-MSC-o,20.0,40901.367532659206,47.672106330322066,2.636902418722257
N4_300km_di1p0,BO3-MSC-o,25.0,23456.3439283303,27.265286070606322,1.9851193626042567
N4_300km_di1p0,BO3-MSC-o,30.0,25778.713092694954,29.752480172568742,3.3765724817517193
N4_300km_di1p0,BO3-MSC-o,35.0,24854.636434264878,28.155005029308427,5.610728933391113
N4_300km_di1p0,BO3-MSC-o,40.0,1249.8886709574454,1.886225639883815,3.0201833173420365
N4_300km_di1p0,BO3-MSC-o,45.0,1540.6321550588568,2.0812134196264855,2.804962187297546
N4_300km_di1p0,BO3-MSC-o,50.0,3561.491227825277,4.165052094977631,2.579272466050804
N4_300km_di1p0,BO3-MSC-o,55.0,2402.776253111195,2.4025231831651888,2.284613162405307
N4_300km_di1p0,BO3-MSC-o,60.0,1023.9382348646068,0.9179243423087122,2.167291486711751
N4_300km_di1p0,BO3-MSC-o,65.0,4889.069260543775,5.442910434430532,2.10411792167791
N4_300km_di1p0,BO3-MSC-o,70.0,3356.154349516395,3.7294794360872827,2.128943068071155
N4_300km_di1p0,BO3-MSC-o,75.0,2719.9379386572305,3.0546326955042407,2.2192317115503575
N4_300km_di1p0,BO3-MSC-o,80.0,6598.410269302401,7.60801837395125,2.43146668517595
N4_300km_di1p0,BO3-MSC-o,85.0,7107.200934648096,8.190079323974185,2.630932873915767
N4_300km_di1p0,BO3-MSC-o,90.0,7794.142391631798,8.947743825375237,2.7199125726661175
N4_300km_di1p0,BO3-MSC-o,95.0,3986.188560448652,4.6126735309167834,1.9720557215045316
N4_300km_di1p0,BO3-MSC-o,100.0,3603.7582525643634,4.203972359500418,1.8776452307127647
N4_300km_di1p0,BO3-MSC-o,105.0,3788.267461329695,4.446908916709905,1.9328357405578533
N4_300km_di1p0,BO3-MSC-o,110.0,1845.759874459547,2.2284450994992504,1.696273419095016
N4_300km_di1p0,BO3-MSC-o,115.0,1674.6742506334647,2.028013810125527,1.6830896820657315
N4_300km_di1p0,BO3-MSC-o,120.0,2397.343138378014,2.8255768548980797,1.814967239747585
N4_300km_di1p0,BO3-MSC-o,125.0,3225.061887814684,3.7058269907230894,2.072171220270785
N4_300km_di1p0,BO3-MSC-o,130.0,3431.449183776374,3.8668548765834148,2.203688440720653
N4_300km_di1p0,BO3-MSC-o,135.0,2448.2709528388173,2.7075433256068187,1.9305297094774838
N4_300km_di1p0,BO3-MSC-o,140.0,3091.9070549709727,3.389483685941839,2.17937084785692
N4_300km_di1p0,BO3-MSC-o,145.0,2942.842806253113,3.201940923613849,2.1832227741281978
N4_300km_di1p0,BO3-MSC-o,150.0,2764.4595269046363,2.9931100428721664,2.1374078281614723
N4_300km_di1p0,BO3-MSC-o,155.0,3246.839682415551,3.5495659635546883,2.3501309811440145
N4_300km_di1p0,BO3-MSC-o,160.0,3817.1843058861073,4.217213272423988,2.56539382960069
N4_300km_di1p0,BO3-MSC-o,165.0,4160.242180567124,4.630166863381941,2.7326942418792175
N4_300km_di1p0,BO3-MSC-o,170.0,4415.342383082919,4.94358030676434,2.880914387261559
N4_300km_di1p0,BO3-MSC-o,175.0,3973.6011792200834,4.466029987553023,2.7317995335411616
N4_300km_di1p0,BO3-MSC-o,180.0,3808.706218724597,4.3172187852527895,2.7046102784192168
N4_300km_di1p0,BO3-MSC-o,185.0,3739.128173804396,4.283616626014874,2.7245430659211185
N4_300km_di1p0,BO3-BLS-MSC,44.0,7174.289375182309,8.049371383391419,0.18691616223659127
N4_300km_di1p0,BO3-BLS-MSC,49.0,10563.365335799557,11.591827430316537,0.5206705252629124
N4_300km_di1p0,BO3-BLS-MSC,54.0,2968.342862007524,3.2910381970834064,0.3442620129433754
N4_300km_di1p0,BO3-BLS-MSC,59.0,4387.932727609123,5.085253365183756,0.38228079573091556
N4_300km_di1p0,BO3-BLS-MSC,64.0,2102.959660268418,2.4487656549636245,0.6024027589473427
N4_300km_di1p0,BO3-BLS-MSC,69.0,5721.8947023686,6.765307794910217,0.5079800731078244
N4_300km_di1p0,BO3-BLS-MSC,74.0,3894.2219100752836,4.626425353131558,0.32098707612918514
N4_300km_di1p0,BO3-BLS-MSC,79.0,3976.7376693795864,4.613314971779033,0.19577713492246085
N4_300km_di1p0,BO3-BLS-MSC,84.0,4102.020234052888,4.764563437272307,0.2036332580730126
N4_300km_di1p0,BO3-BLS-MSC,89.0,7341.706513279649,8.477439255368774,0.4657599573314328
N4_300km_di1p0,BO3-BLS-MSC,94.0,1887.9144787979776,2.2088029364489716,0.23217665573076385
N4_300km_di1p0,BO3-BLS-MSC,99.0,1633.3387971745399,1.9072665313238786,0.30811608886269204
N4_300km_di1p0,BO3-BLS-MSC,104.0,2051.0480350783055,2.3728893005858125,0.4458244748202396
N4_300km_di1p0,BO3-BLS-MSC,109.0,1092.4979609649088,1.2455700439286588,0.3759434179067582
N4_300km_di1p0,BO3-BLS-MSC,114.0,569.4679005138399,0.7067882507580564,0.3939019607697742
N4_300km_di1p0,BO3-BLS-MSC,119.0,500.3659263083239,0.5633051171925311,0.415701550503079
N4_300km_di1p0,BO3-BLS-MSC,124.0,2087.4612220286554,2.350812308616105,0.5885345878998928
N4_300km_di1p0,BO3-BLS-MSC,129.0,2593.0680752516287,2.8953079392384016,0.6894661445814814
N4_300km_di1p0,BO3-BLS-MSC,134.0,1946.1682731005812,2.1545622781011784,0.63639645100038
N4_300km_di1p0,BO3-BLS-MSC,139.0,2080.713295832526,2.3020549239404384,0.6671899758636296
N4_300km_di1p0,BO3-BLS-MSC,144.0,1549.8916850007777,1.7043579980347932,0.661651902739008
N4_300km_di1p0,BO3-BLS-MSC,149.0,1842.9820296574505,2.037899488067563,0.7123164863798189
N4_300km_di1p0,BO3-BLS-MSC,154.0,2161.9302482939243,2.408766916781655,0.8581923072287063
N4_300km_di1p0,BO3-BLS-MSC,159.0,3171.2364697263447,3.568841866315617,1.0599866256169252
N4_300km_di1p0,BO3-BLS-MSC,164.0,3638.0885115876476,4.110100935618619,1.1775120279982538
N4_300km_di1p0,BO3-BLS-MSC,169.0,4228.224145823213,4.788192542292284,1.4462899580172273
N4_300km_di1p0,BO3-BLS-MSC,174.0,3504.851771099439,3.962777199328379,1.1980908849060297
N4_300km_di1p0,BO3-BLS-MSC,179.0,3272.54334584306,3.711327110768146,1.093153521879181
N4_300km_di1p0,BO3-BLS-MSC,184.0,3320.0130677922843,3.788555168674826,1.0438515375231108
N4_300km_di1p0,BO3-BLS-FULL,44.0,7174.289375182309,8.049371383391419,0.18691616223659127
N4_300km_di1p0,BO3-BLS-FULL,49.0,10563.365335799557,11.591827430316537,0.5206705252629124
N4_300km_di1p0,BO3-BLS-FULL,54.0,2968.342862007524,3.2910381970834064,0.3442620129433754
N4_300km_di1p0,BO3-BLS-FULL,59.0,4387.932727609123,5.085253365183756,0.38228079573091556
N4_300km_di1p0,BO3-BLS-FULL,64.0,2102.959660268418,2.4487656549636245,0.6024027589473427
N4_300km_di1p0,BO3-BLS-FULL,69.0,5721.8947023686,6.765307794910217,0.5079800731078244
N4_300km_di1p0,BO3-BLS-FULL,74.0,3894.2219100752836,4.626425353131558,0.32098707612918514
N4_300km_di1p0,BO3-BLS-FULL,79.0,3976.7376693795864,4.613314971779033,0.19577713492246085
N4_300km_di1p0,BO3-BLS-FULL,84.0,4102.020234052888,4.764563437272307,0.2036332580730126
N4_300km_di1p0,BO3-BLS-FULL,89.0,7341.706513279649,8.477439255368774,0.4657599573314328
N4_300km_di1p0,BO3-BLS-FULL,94.0,1887.9144787979776,2.2088029364489716,0.23217665573076385
N4_300km_di1p0,BO3-BLS-FULL,99.0,1633.3387971745399,1.9072665313238786,0.30811608886269204
N4_300km_di1p0,BO3-BLS-FULL,104.0,2051.0480350783055,2.3728893005858125,0.4458244748202396
N4_300km_di1p0,BO3-BLS-FULL,109.0,1092.4979609649088,1.2455700439286588,0.3759434179067582
N4_300km_di1p0,BO3-BLS-FULL,114.0,569.4679005138399,0.7067882507580564,0.3939019607697742
N4_300km_di1p0,BO3-BLS-FULL,119.0,500.3659263083239,0.5633051171925311,0.415701550503079
N4_300km_di1p0,BO3-BLS-FULL,124.0,2087.4612220286554,2.350812308616105,0.5885345878998928
N4_300km_di1p0,BO3-BLS-FULL,129.0,2593.0680752516287,2.8953079392384016,0.6894661445814814
N4_300km_di1p0,BO3-BLS-FULL,134.0,1946.1682731005812,2.1545622781011784,0.63639645100038
N4_300km_di1p0,BO3-BLS-FULL,139.0,2080.713295832526,2.3020549239404384,0.6671899758636296
N4_300km_di1p0,BO3-BLS-FULL,144.0,1549.8916850007777,1.7043579980347932,0.661651902739008
N4_300km_di1p0,BO3-BLS-FULL,149.0,1842.9820296574505,2.037899488067563,0.7123164863798189
N4_300km_di1p0,BO3-BLS-FULL,154.0,2161.9302482939243,2.408766916781655,0.8581923072287063
N4_300km_di1p0,BO3-BLS-FULL,159.0,3171.2364697263447,3.568841866315617,1.0599866256169252
N4_300km_di1p0,BO3-BLS-FULL,164.0,3638.0885115876476,4.110100935618619,1.1775120279982538
N4_300km_di1p0,BO3-BLS-FULL,169.0,4228.224145823213,4.788192542292284,1.4462899580172273
N4_300km_di1p0,BO3-BLS-FULL,174.0,3504.851771099439,3.962777199328379,1.1980908849060297
N4_300km_di1p0,BO3-BLS-FULL,179.0,3272.54334584306,3.711327110768146,1.093153521879181
N4_300km_di1p0,BO3-BLS-FULL,184.0,3320.0130677922843,3.788555168674826,1.0438515375231108
N4b_300km_coplanar,RB3-EKF,0.0,507.23834640166507,4.117008067205814,0.917496532179139
N4b_300km_coplanar,RB3-EKF,5.0,236.1770350778218,1.6381107765706913,0.6465465559545961
N4b_300km_coplanar,RB3-EKF,10.0,214.5971796934089,0.5116399891937075,0.835454071523559
N4b_300km_coplanar,RB3-EKF,15.0,140.11496437037786,0.2705683564940202,0.6363666344919252
N4b_300km_coplanar,RB3-EKF,20.0,163.08484062745603,0.23261232941165225,1.0411132900013698
N4b_300km_coplanar,RB3-EKF,25.0,96.7466714330125,0.057664233080423365,0.694200141674434
N4b_300km_coplanar,RB3-EKF,30.0,86.54064402783034,0.12245825799626578,0.9593445643243353
N4b_300km_coplanar,RB3-EKF,35.0,105.31700100337443,0.03891625930277082,0.8214296066289344
N4b_300km_coplanar,RB3-EKF,40.0,81.22413504558156,0.09871923905909707,0.7505790079874529
N4b_300km_coplanar,RB3-EKF,45.0,125.64321712406736,0.18358462179534504,1.527626475215002
N4b_300km_coplanar,RB3-EKF,50.0,79.82887271818548,0.12379793391823334,1.0208283748054332
N4b_300km_coplanar,RB3-EKF,55.0,23.180205037278085,0.11947943353853514,0.7740764984752514
N4b_300km_coplanar,RB3-EKF,60.0,26.26705276751656,0.11582743425869407,0.9302248703193667
N4b_300km_coplanar,RB3-EKF,65.0,61.46016244574861,0.11384876525231803,0.9209276303257726
N4b_300km_coplanar,RB3-EKF,70.0,79.66623349404325,0.07937332470285992,0.7276045288270395
N4b_300km_coplanar,RB3-EKF,75.0,86.24145540592109,0.05642350577955102,0.9159279284769622
N4b_300km_coplanar,RB3-EKF,80.0,66.99109481040628,0.03817531735509651,0.934127379999968
N4b_300km_coplanar,RB3-EKF,85.0,35.95167996886181,0.008030003733087997,0.5075120628470253
N4b_300km_coplanar,RB3-EKF,90.0,29.76756158630412,0.01471982049888756,0.537774909941256
N4b_300km_coplanar,RB3-EKF,95.0,51.71361010937025,0.033838274967291304,0.6118982921028387
N4b_300km_coplanar,RB3-EKF,100.0,54.6047171509232,0.05221112491651178,0.7182615818914768
N4b_300km_coplanar,RB3-EKF,105.0,38.432100377149396,0.07000539060072847,0.7190750511475685
N4b_300km_coplanar,RB3-EKF,110.0,15.575993534473495,0.08113913856667469,0.7721902237509165
N4b_300km_coplanar,RB3-EKF,115.0,14.27332537591787,0.07883407759042961,0.8681028541723048
N4b_300km_coplanar,RB3-EKF,120.0,28.42488697626293,0.0766349087705365,1.416628796478142
N4b_300km_coplanar,RB3-EKF,125.0,20.409348722138546,0.06960790688610019,1.3236737125474274
N4b_300km_coplanar,RB3-EKF,130.0,31.527619876483076,0.0620403029929775,1.2273112248916378
N4b_300km_coplanar,RB3-EKF,135.0,53.1161431164529,0.04459229023839393,1.3518541059635398
N4b_300km_coplanar,RB3-EKF,140.0,62.70790219683048,0.025333833127152146,1.555231273630918
N4b_300km_coplanar,RB3-EKF,145.0,69.65775528607932,0.011534454988463338,1.5036891460750328
N4b_300km_coplanar,RB3-EKF,150.0,60.764358059387554,0.03471356540182045,1.5392957899974427
N4b_300km_coplanar,RB3-EKF,155.0,58.05843178476753,0.054572719521511076,1.6000568039543912
N4b_300km_coplanar,RB3-EKF,160.0,28.425836612863083,0.07414326286429142,1.5738452008483508
N4b_300km_coplanar,RB3-EKF,165.0,6.495062183018086,0.08069642929334714,1.6393123996796817
N4b_300km_coplanar,RB3-EKF,170.0,18.43821857249476,0.07673212309977122,1.63485746649775
N4b_300km_coplanar,RB3-EKF,175.0,40.97986758208586,0.0690481044451185,2.0162088533265408
N4b_300km_coplanar,RB3-EKF,180.0,46.745115204344536,0.053853130351313935,1.703867148054493
N4b_300km_coplanar,RB3-EKF,185.0,49.416272824672895,0.038503265402713774,1.5443832106441535
N4b_300km_coplanar,BO3-MSC-o,0.0,61562.43067727905,69.36310274327387,1.5784132014045547
N4b_300km_coplanar,BO3-MSC-o,5.0,68122.0747247336,76.91678693842394,2.1260353342933564
N4b_300km_coplanar,BO3-MSC-o,10.0,71893.67806594257,80.72884641360517,2.6649534172802882
N4b_300km_coplanar,BO3-MSC-o,15.0,73843.6110506256,82.71870759164136,7.156584549783883
N4b_300km_coplanar,BO3-MSC-o,20.0,59548.77797476346,66.51478278264429,14.287695221452447
N4b_300km_coplanar,BO3-MSC-o,25.0,34703.06640249226,38.682011354168225,14.977303829394495
N4b_300km_coplanar,BO3-MSC-o,30.0,40136.84711053526,45.076328527810965,23.316948877252212
N4b_300km_coplanar,BO3-MSC-o,35.0,26075.1862229743,29.623343668135462,20.891787897501104
N4b_300km_coplanar,BO3-MSC-o,40.0,1003.6327243315733,0.26593305929731076,22.26893749085285
N4b_300km_coplanar,BO3-MSC-o,45.0,76188.13040947702,84.23218729002038,124.9577900359185
N4b_300km_coplanar,BO3-MSC-o,50.0,154578.2296482121,171.36629315510905,1080.3163261046768
N4b_300km_coplanar,BO3-MSC-o,55.0,163921.40882169062,181.60218007803826,1886.4892402411542
N4b_300km_coplanar,BO3-MSC-o,60.0,120506.74561535443,134.2851104703866,1216.5366835650088
N4b_300km_coplanar,BO3-MSC-o,65.0,72833.2587049571,82.22707871950543,589.8501961137422
N4b_300km_coplanar,BO3-MSC-o,70.0,156308.64613495293,175.78942018578533,2441.7831109105296
N4b_300km_coplanar,BO3-MSC-o,75.0,204530.30068882435,230.94102771976344,4439.388600306046
N4b_300km_coplanar,BO3-MSC-o,80.0,233847.50682831765,265.3436318516131,5528.203951874537
N4b_300km_coplanar,BO3-MSC-o,85.0,273925.68827567564,312.0342810684906,7168.608949883895
N4b_300km_coplanar,BO3-MSC-o,90.0,316496.6730897967,361.43665611484266,8960.843286069992
N4b_300km_coplanar,BO3-MSC-o,95.0,427135.0461182375,486.46993311396704,16318.192610738406
N4b_300km_coplanar,BO3-MSC-o,100.0,722212.001060197,810.555357878181,43823.326769345025
N4b_300km_coplanar,BO3-MSC-o,105.0,977719.4954229619,1067.6257960063363,46485.85972250735
N4b_300km_coplanar,BO3-MSC-o,110.0,868830.0012428664,937.8922329946379,63303.67770920207
N4b_300km_coplanar,BO3-MSC-o,115.0,731248.8525308252,795.8164085611667,139726.3026235954
N4b_300km_coplanar,BO3-MSC-o,120.0,660225.1589640952,725.1021565518761,232475.7312058008
N4b_300km_coplanar,BO3-MSC-o,125.0,617847.3965354639,683.5478278347703,330492.64810623036
N4b_300km_coplanar,BO3-MSC-o,130.0,586975.1509485395,653.4180705780706,428277.6757990666
N4b_300km_coplanar,BO3-MSC-o,135.0,561521.1712032487,628.3913885668491,519039.81236697704
N4b_300km_coplanar,BO3-MSC-o,140.0,537930.3832354505,605.4365520185369,596576.9669986196
N4b_300km_coplanar,BO3-MSC-o,145.0,516296.23198867025,583.976109417816,657577.3534801505
N4b_300km_coplanar,BO3-MSC-o,150.0,495741.3973846222,563.1906764986743,701961.1620029771
N4b_300km_coplanar,BO3-MSC-o,155.0,476354.9465408536,543.1359517777264,732724.7652447784
N4b_300km_coplanar,BO3-MSC-o,160.0,457967.40153840976,523.4519004306402,754182.3950004778
N4b_300km_coplanar,BO3-MSC-o,165.0,440401.06481692,503.90818762597064,769847.8712424649
N4b_300km_coplanar,BO3-MSC-o,170.0,423666.99456264346,484.5184535129382,782221.3906289665
N4b_300km_coplanar,BO3-MSC-o,175.0,407467.32364508096,465.0237373295283,791843.8182130005
N4b_300km_coplanar,BO3-MSC-o,180.0,392078.85505867697,445.8065806119006,798561.9914823907
N4b_300km_coplanar,BO3-MSC-o,185.0,377286.576810869,426.77640284565643,801264.9864648348
N4b_300km_coplanar,BO3-BLS-MSC,71.0,2474.852862444046,2.8603073865664275,0.10557261487408316
N4b_300km_coplanar,BO3-BLS-MSC,76.0,5238.433816783701,6.048902325165195,0.1233145781512933
N4b_300km_coplanar,BO3-BLS-MSC,81.0,924.585036296486,1.0237426009579922,0.04757659570671244
N4b_300km_coplanar,BO3-BLS-MSC,86.0,563.4585088221212,0.5694055240486685,0.20413784927957565
N4b_300km_coplanar,BO3-BLS-MSC,91.0,2569.085612342371,3.0720561280743013,0.11926637497784244
N4b_300km_coplanar,BO3-BLS-MSC,96.0,3429.2328414000067,4.056359181527327,0.2426776440015969
N4b_300km_coplanar,BO3-BLS-MSC,101.0,2099.4860015158624,2.461090964898865,0.2951416595456508
N4b_300km_coplanar,BO3-BLS-MSC,106.0,3005.981313983161,3.4686015615736543,0.434078266842981
N4b_300km_coplanar,BO3-BLS-MSC,111.0,390.0890832854594,0.48147296933928924,0.21084166405424667
N4b_300km_coplanar,BO3-BLS-MSC,116.0,489.5749847578405,0.5069696906069115,0.27953337675845724
N4b_300km_coplanar,BO3-BLS-MSC,121.0,524.3179267003703,0.5441159069111103,0.33820743662360614
N4b_300km_coplanar,BO3-BLS-MSC,126.0,2371.5923110513622,2.6388329602489287,0.6268858425803413
N4b_300km_coplanar,BO3-BLS-MSC,131.0,1878.4827559328414,2.0533721726781557,0.5653821151384385
N4b_300km_coplanar,BO3-BLS-MSC,136.0,1339.5485757747863,1.431038994516436,0.5191072388389656
N4b_300km_coplanar,BO3-BLS-MSC,141.0,2178.381052241545,2.384026010970746,0.6420263791676749
N4b_300km_coplanar,BO3-BLS-MSC,146.0,2189.893015122034,2.400416940384536,0.6847701923742001
N4b_300km_coplanar,BO3-BLS-MSC,151.0,2031.6312890137701,2.235236084390062,0.5984735824684916
N4b_300km_coplanar,BO3-BLS-MSC,156.0,3185.6270147712103,3.569760810862298,0.9047581435168404
N4b_300km_coplanar,BO3-BLS-MSC,161.0,3352.6320600808654,3.7730545873298076,0.8567387042182927
N4b_300km_coplanar,BO3-BLS-MSC,166.0,3774.5761092800362,4.260995419277321,1.0399443879462338
N4b_300km_coplanar,BO3-BLS-MSC,171.0,3750.4258905004904,4.237569058674537,1.0927805794105412
N4b_300km_coplanar,BO3-BLS-MSC,176.0,3773.2451653702424,4.276123630150053,1.109587998247829
N4b_300km_coplanar,BO3-BLS-MSC,181.0,3303.4361425665184,3.752883713339369,0.9779908187981391
N4b_300km_coplanar,BO3-BLS-FULL,71.0,2474.852862444046,2.8603073865664275,0.10557261487408316
N4b_300km_coplanar,BO3-BLS-FULL,76.0,5238.433816783701,6.048902325165195,0.1233145781512933
N4b_300km_coplanar,BO3-BLS-FULL,81.0,924.585036296486,1.0237426009579922,0.04757659570671244
N4b_300km_coplanar,BO3-BLS-FULL,86.0,563.4585088221212,0.5694055240486685,0.20413784927957565
N4b_300km_coplanar,BO3-BLS-FULL,91.0,2569.085612342371,3.0720561280743013,0.11926637497784244
N4b_300km_coplanar,BO3-BLS-FULL,96.0,3429.2328414000067,4.056359181527327,0.2426776440015969
N4b_300km_coplanar,BO3-BLS-FULL,101.0,2099.4860015158624,2.461090964898865,0.2951416595456508
N4b_300km_coplanar,BO3-BLS-FULL,106.0,3005.981313983161,3.4686015615736543,0.434078266842981
N4b_300km_coplanar,BO3-BLS-FULL,111.0,390.0890832854594,0.48147296933928924,0.21084166405424667
N4b_300km_coplanar,BO3-BLS-FULL,116.0,489.5749847578405,0.5069696906069115,0.27953337675845724
N4b_300km_coplanar,BO3-BLS-FULL,121.0,524.3179267003703,0.5441159069111103,0.33820743662360614
