alt_km,i_deg,dlam_deg,da_km,dOm_per_rad_deg,di_per_rad_deg,dOm_deg,di_gain_deg,dv_saved_ms,frac_budget,drift_hours,drift_steps,fits_6000,fits_12000
500.0,90.0,180.0,100.0,-1.1455113062866196e-17,1.1455113062866196e-17,3.5987299044340915e-17,3.5987299044340915e-17,4.783937905265845e-15,1.0005519683059524e-17,36.06094440724006,2163.6566644344034,True,True
500.0,90.0,180.0,200.0,-1.1455113062866196e-17,1.1455113062866196e-17,3.5987299044340915e-17,3.5987299044340915e-17,4.783937905265845e-15,1.0005519683059524e-17,18.03047220362003,1081.8283322172017,True,True
500.0,90.0,180.0,400.0,-1.1455113062866196e-17,1.1455113062866196e-17,3.5987299044340915e-17,3.5987299044340915e-17,4.783937905265845e-15,1.0005519683059524e-17,9.015236101810014,540.9141661086009,True,True
500.0,90.0,360.0,100.0,-1.1455113062866196e-17,1.1455113062866196e-17,7.197459808868183e-17,7.197459808868183e-17,9.56787581053169e-15,2.001103936611905e-17,72.12188881448012,4327.313328868807,True,True
500.0,90.0,360.0,200.0,-1.1455113062866196e-17,1.1455113062866196e-17,7.197459808868183e-17,7.197459808868183e-17,9.56787581053169e-15,2.001103936611905e-17,36.06094440724006,2163.6566644344034,True,True
500.0,90.0,360.0,400.0,-1.1455113062866196e-17,1.1455113062866196e-17,7.197459808868183e-17,7.197459808868183e-17,9.56787581053169e-15,2.001103936611905e-17,18.03047220362003,1081.8283322172017,True,True
500.0,97.4,180.0,100.0,0.024094589914781864,0.02389390998793562,0.07569538666753743,0.07506493199307744,9.978685741120612,0.020870240912606378,36.06094440724006,2163.6566644344034,True,True
500.0,97.4,180.0,200.0,0.024094589914781864,0.02389390998793562,0.07569538666753743,0.07506493199307744,9.978685741120612,0.020870240912606378,18.03047220362003,1081.8283322172017,True,True
500.0,97.4,180.0,400.0,0.024094589914781864,0.02389390998793562,0.07569538666753743,0.07506493199307744,9.978685741120612,0.020870240912606378,9.015236101810014,540.9141661086009,True,True
500.0,97.4,360.0,100.0,0.024094589914781864,0.02389390998793562,0.15139077333507486,0.15012986344281315,19.957367128056028,0.0417404727185131,72.12188881448012,4327.313328868807,True,True
500.0,97.4,360.0,200.0,0.024094589914781864,0.02389390998793562,0.15139077333507486,0.15012986344281315,19.957367128056028,0.0417404727185131,36.06094440724006,2163.6566644344034,True,True
500.0,97.4,360.0,400.0,0.024094589914781864,0.02389390998793562,0.15139077333507486,0.15012986344281315,19.957367128056028,0.0417404727185131,18.03047220362003,1081.8283322172017,True,True
800.0,0.0,180.0,100.0,-0.17175088203908137,0.0,0.5395713092615452,0.0,0.0,0.0,40.12698515304687,2407.6191091828123,True,True
800.0,0.0,180.0,200.0,-0.17175088203908137,0.0,0.5395713092615452,0.0,0.0,0.0,20.063492576523434,1203.8095545914061,True,True
800.0,0.0,180.0,400.0,-0.17175088203908137,0.0,0.5395713092615452,0.0,0.0,0.0,10.031746288261717,601.9047772957031,True,True
800.0,0.0,360.0,100.0,-0.17175088203908137,0.0,1.0791426185230903,0.0,0.0,0.0,80.25397030609373,4815.238218365625,True,True
800.0,0.0,360.0,200.0,-0.17175088203908137,0.0,1.0791426185230903,0.0,0.0,0.0,40.12698515304687,2407.6191091828123,True,True
800.0,0.0,360.0,400.0,-0.17175088203908137,0.0,1.0791426185230903,0.0,0.0,0.0,20.063492576523434,1203.8095545914061,True,True
800.0,15.0,180.0,100.0,-0.16589861264947597,0.042937720509770336,0.5211858627403324,0.13489239340006756,17.552692892490526,0.03671114000731443,40.12698515304687,2407.6191091828123,True,True
800.0,15.0,180.0,200.0,-0.16589861264947597,0.042937720509770336,0.5211858627403324,0.13489239340006756,17.552692892490526,0.03671114000731443,20.063492576523434,1203.8095545914061,True,True
800.0,15.0,180.0,400.0,-0.16589861264947597,0.042937720509770336,0.5211858627403324,0.13489239340006756,17.552692892490526,0.03671114000731443,10.031746288261717,601.9047772957031,True,True
800.0,15.0,360.0,100.0,-0.16589861264947597,0.042937720509770336,1.0423717254806648,0.2697821833125002,35.10502268769458,0.07342152060321537,80.25397030609373,4815.238218365625,True,True
800.0,15.0,360.0,200.0,-0.16589861264947597,0.042937720509770336,1.0423717254806648,0.2697821833125002,35.10502268769458,0.07342152060321537,40.12698515304687,2407.6191091828123,True,True
800.0,15.0,360.0,400.0,-0.16589861264947597,0.042937720509770336,1.0423717254806648,0.2697821833125002,35.10502268769458,0.07342152060321537,20.063492576523434,1203.8095545914061,True,True
800.0,28.5,180.0,100.0,-0.1509376142507313,0.07202120489242195,0.47418450008046753,0.22626078948526715,29.441871316771106,0.06157714184412871,40.12698515304687,2407.6191091828123,True,True
800.0,28.5,180.0,200.0,-0.1509376142507313,0.07202120489242195,0.47418450008046753,0.22626078948526715,29.441871316771106,0.06157714184412871,20.063492576523434,1203.8095545914061,True,True
800.0,28.5,180.0,400.0,-0.1509376142507313,0.07202120489242195,0.47418450008046753,0.22626078948526715,29.441871316771106,0.06157714184412871,10.031746288261717,601.9047772957031,True,True
800.0,28.5,360.0,100.0,-0.1509376142507313,0.07202120489242195,0.9483690001609351,0.45251858671507783,58.88323848996106,0.12315322928106731,80.25397030609373,4815.238218365625,True,True
800.0,28.5,360.0,200.0,-0.1509376142507313,0.07202120489242195,0.9483690001609351,0.45251858671507783,58.88323848996106,0.12315322928106731,40.12698515304687,2407.6191091828123,True,True
800.0,28.5,360.0,400.0,-0.1509376142507313,0.07202120489242195,0.9483690001609351,0.45251858671507783,58.88323848996106,0.12315322928106731,20.063492576523434,1203.8095545914061,True,True
800.0,45.0,180.0,100.0,-0.12144621336460526,0.08587544101954069,0.3815345317125424,0.2697854054004409,35.105441956528004,0.07342239749640429,40.12698515304687,2407.6191091828123,True,True
800.0,45.0,180.0,200.0,-0.12144621336460526,0.08587544101954069,0.3815345317125424,0.2697854054004409,35.105441956528004,0.07342239749640429,20.063492576523434,1203.8095545914061,True,True
800.0,45.0,180.0,400.0,-0.12144621336460526,0.08587544101954069,0.3815345317125424,0.2697854054004409,35.105441956528004,0.07342239749640429,10.031746288261717,601.9047772957031,True,True
800.0,45.0,360.0,100.0,-0.12144621336460526,0.08587544101954069,0.7630690634250848,0.539569315407288,70.21049474562325,0.14684398105615523,80.25397030609373,4815.238218365625,True,True
800.0,45.0,360.0,200.0,-0.12144621336460526,0.08587544101954069,0.7630690634250848,0.539569315407288,70.21049474562325,0.14684398105615523,40.12698515304687,2407.6191091828123,True,True
800.0,45.0,360.0,400.0,-0.12144621336460526,0.08587544101954069,0.7630690634250848,0.539569315407288,70.21049474562325,0.14684398105615523,20.063492576523434,1203.8095545914061,True,True
800.0,51.6,180.0,100.0,-0.1066826791394173,0.08360651765155319,0.3351535210496705,0.26265747716499527,34.17793208473402,0.07148252735965947,40.12698515304687,2407.6191091828123,True,True
800.0,51.6,180.0,200.0,-0.1066826791394173,0.08360651765155319,0.3351535210496705,0.26265747716499527,34.17793208473402,0.07148252735965947,20.063492576523434,1203.8095545914061,True,True
800.0,51.6,180.0,400.0,-0.1066826791394173,0.08360651765155319,0.3351535210496705,0.26265747716499527,34.17793208473402,0.07148252735965947,10.031746288261717,601.9047772957031,True,True
800.0,51.6,360.0,100.0,-0.1066826791394173,0.08360651765155319,0.670307042099341,0.5253140874351779,68.35557180284637,0.1429644432398128,80.25397030609373,4815.238218365625,True,True
800.0,51.6,360.0,200.0,-0.1066826791394173,0.08360651765155319,0.670307042099341,0.5253140874351779,68.35557180284637,0.1429644432398128,40.12698515304687,2407.6191091828123,True,True
800.0,51.6,360.0,400.0,-0.1066826791394173,0.08360651765155319,0.670307042099341,0.5253140874351779,68.35557180284637,0.1429644432398128,20.063492576523434,1203.8095545914061,True,True
800.0,63.4,180.0,100.0,-0.07690301827732322,0.06876315961840392,0.2415979572589202,0.21602580500809498,28.110059776820318,0.05879168207416898,40.12698515304687,2407.6191091828123,True,True
800.0,63.4,180.0,200.0,-0.07690301827732322,0.06876315961840392,0.2415979572589202,0.21602580500809498,28.110059776820318,0.05879168207416898,20.063492576523434,1203.8095545914061,True,True
800.0,63.4,180.0,400.0,-0.07690301827732322,0.06876315961840392,0.2415979572589202,0.21602580500809498,28.110059776820318,0.05879168207416898,10.031746288261717,601.9047772957031,True,True
800.0,63.4,360.0,100.0,-0.07690301827732322,0.06876315961840392,0.4831959145178404,0.4320514174948992,56.21999460173958,0.11758310281369479,80.25397030609373,4815.238218365625,True,True
800.0,63.4,360.0,200.0,-0.07690301827732322,0.06876315961840392,0.4831959145178404,0.4320514174948992,56.21999460173958,0.11758310281369479,40.12698515304687,2407.6191091828123,True,True
800.0,63.4,360.0,400.0,-0.07690301827732322,0.06876315961840392,0.4831959145178404,0.4320514174948992,56.21999460173958,0.11758310281369479,20.063492576523434,1203.8095545914061,True,True
800.0,75.0,180.0,100.0,-0.04445239928487072,0.04293772050977034,0.13965133102779004,0.13489282507864783,17.55274906406445,0.036711257489146276,40.12698515304687,2407.6191091828123,True,True
800.0,75.0,180.0,200.0,-0.04445239928487072,0.04293772050977034,0.13965133102779004,0.13489282507864783,17.55274906406445,0.036711257489146276,20.063492576523434,1203.8095545914061,True,True
800.0,75.0,180.0,400.0,-0.04445239928487072,0.04293772050977034,0.13965133102779004,0.13489282507864783,17.55274906406445,0.036711257489146276,10.031746288261717,601.9047772957031,True,True
800.0,75.0,360.0,100.0,-0.04445239928487072,0.04293772050977034,0.2793026620555801,0.26978563673683525,35.1054720587915,0.07342246045474445,80.25397030609373,4815.238218365625,True,True
800.0,75.0,360.0,200.0,-0.04445239928487072,0.04293772050977034,0.2793026620555801,0.26978563673683525,35.1054720587915,0.07342246045474445,40.12698515304687,2407.6191091828123,True,True
800.0,75.0,360.0,400.0,-0.04445239928487072,0.04293772050977034,0.2793026620555801,0.26978563673683525,35.1054720587915,0.07342246045474445,20.063492576523434,1203.8095545914061,True,True
