seed,pre,action,dv_pro,dv_rad,dv_mag,e_before,e_after,theta_before_deg,da_m,jump_rad,jump_deg,eoc_before_deg,eoc_after_deg,dlam_before,dlam_after,phi_before,phi_after,u_before_deg,config
0,28,1,5,0,5.0,0.0,0.0013058127369731665,113.41072666129683,8881.044387817383,2.3495951850804886e-09,1.3462188766937153e-07,0.0,0.010114765162723405,0.7342602535753877,0.7341277603667669,-0.23372229774486294,-0.2419377871125327,113.41072666129685,e0_sameorbit
0,28,2,10,0,10.0,0.0,0.0026124774012714624,113.41072666129683,17791.175842285156,-4.910587492190643e-10,-2.8135593823225495e-08,0.0,0.020229500727052277,0.7342602535753877,0.7339952545297068,-0.23372229774486294,-0.2501695065309561,113.41072666129685,e0_sameorbit
0,28,3,25,0,25.0,0.0,0.006537583656609058,113.41072666129683,44697.38006591797,-5.867395458380997e-11,-3.361769964994582e-09,0.0,0.05057341198141876,0.7342602535753877,0.7335977496071884,-0.23372229774486294,-0.2749627822947076,113.41072666129685,e0_sameorbit
0,28,4,-5,0,5.0,0.0,0.0013049606932327151,113.41072666129683,-8852.148056030273,1.2882264144309374e-09,7.38099366041636e-08,0.0,-0.010114779910980908,0.7342602535753877,0.7343927658983818,-0.23372229774486294,-0.24200600588878377,113.41072666129685,e0_sameorbit
0,28,5,-10,0,10.0,0.0,0.0026090694591403008,113.41072666129683,-17675.447463989258,-2.144774136070282e-09,-1.228865060056445e-07,0.0,-0.020229561546916564,0.7342602535753877,0.7345252651067495,-0.23372229774486294,-0.2502736078037111,113.41072666129685,e0_sameorbit
0,28,6,-25,0,25.0,0.0,0.006516283378005028,113.41072666129683,-43973.9465713501,-4.3612269351456234e-09,-2.498798968826194e-07,0.0,-0.050573788242131684,0.7342602535753877,0.7349227681063608,-0.23372229774486294,-0.27498069073667475,113.41072666129685,e0_sameorbit
0,28,7,0,10,10.0,0.0,0.0013053867733106017,113.41072666129683,11.587142944335938,-0.0026107745312353714,-0.1495863619000327,0.0,0.1492538397228857,0.7342602535753877,0.7316493133274307,-0.23372229774486294,-0.23872454813686617,113.41072666129685,e0_sameorbit
0,28,8,0,-10,10.0,0.0,0.0013053867733106017,113.41072666129683,11.587142944335938,0.002610773800035382,0.14958632000535932,0.0,-0.14923395861458683,0.7342602535753877,0.7368708616587023,-0.23372229774486294,-0.2403866185918964,113.41072666129685,e0_sameorbit
0,28,12,1,0,1.0,0.0,0.0002610943920444697,113.41072666129683,1773.8819122314453,3.406849025111569e-09,1.9519807057715193e-07,0.0,0.0020229547304876144,0.7342602535753877,0.7342337639334087,-0.23372229774486294,-0.23536410026492077,113.41072666129685,e0_sameorbit
0,28,13,-1,0,1.0,0.0,0.0002610603114590049,113.41072666129683,-1772.7375030517578,-1.449617759163857e-08,-8.305697950730083e-07,0.0,-0.002022954796821263,0.7342602535753877,0.7342867472081895,-0.23372229774486294,-0.23538032528949127,113.41072666129685,e0_sameorbit
0,28,14,2,0,2.0,0.0,0.0005222228355705738,113.41072666129683,3548.9559173583984,1.6293784099730146e-09,9.33565061211905e-08,0.0,0.00404590840093452,0.7342602535753877,0.7342072611648165,-0.23372229774486294,-0.23700656086083252,113.41072666129685,e0_sameorbit
0,28,15,-2,0,2.0,0.0,0.0005220865132287145,113.41072666129683,-3544.330596923828,-1.2563840634527423e-08,-7.198550428333875e-07,0.0,-0.00404590999734397,0.7342602535753877,0.7343132500035106,-0.23372229774486294,-0.23703771566508092,113.41072666129685,e0_sameorbit
0,35,1,5,0,5.0,0.0,0.0013058127369731665,140.55114590544514,8881.044387817383,2.3495951850804886e-09,1.3462188766937153e-07,0.0,0.010114765162723405,0.7342602449412521,0.7341277445571857,-0.23372229499653221,-0.2419377820801867,140.55114590544517,e0_sameorbit
0,35,2,10,0,10.0,0.0,0.0026124774012714624,140.55114590544514,17791.175842285156,-4.910583051298545e-10,-2.8135568378788044e-08,0.0,0.020229500727052277,0.7342602449412521,0.7339952387201256,-0.23372229499653221,-0.2501695014986101,140.55114590544517,e0_sameorbit
0,35,3,25,0,25.0,0.0,0.006537583656609058,140.55114590544514,44697.38006591797,-5.867395458380997e-11,-3.361769964994582e-09,0.0,0.05057341198141876,0.7342602449412521,0.7335977337976072,-0.23372229499653221,-0.2749627772623616,140.55114590544517,e0_sameorbit
0,35,4,-5,0,5.0,0.0,0.0013049606932327151,140.55114590544514,-8852.148056030273,1.2882264144309374e-09,7.38099366041636e-08,0.0,-0.010114779910980908,0.7342602449412521,0.7343927500887997,-0.23372229499653221,-0.2420060008564375,140.55114590544517,e0_sameorbit
0,35,5,-10,0,10.0,0.0,0.0026090694591403008,140.55114590544514,-17675.447463989258,-2.144774136070282e-09,-1.228865060056445e-07,0.0,-0.020229561546916564,0.7342602449412521,0.7345252492971674,-0.23372229499653221,-0.25027360277136484,140.55114590544517,e0_sameorbit
0,35,6,-25,0,25.0,0.0,0.006516283378005028,140.55114590544514,-43973.9465713501,-4.3612269351456234e-09,-2.498798968826194e-07,0.0,-0.050573788242131684,0.7342602449412521,0.7349227522967796,-0.23372229499653221,-0.27498068570432876,140.55114590544517,e0_sameorbit
0,35,7,0,10,10.0,0.0,0.0013053867733106017,140.55114590544514,11.587142944335938,-0.0026107745312353714,-0.1495863619000327,0.0,0.1492538397228857,0.7342602449412521,0.7316492975178495,-0.23372229499653221,-0.23872454310452015,140.55114590544517,e0_sameorbit
0,35,8,0,-10,10.0,0.0,0.0013053867733106017,140.55114590544514,11.587142944335938,0.00261077380003627,0.14958632000541022,0.0,-0.14923395861458683,0.7342602449412521,0.7368708458491211,-0.23372229499653221,-0.2403866135595504,140.55114590544517,e0_sameorbit
0,35,12,1,0,1.0,0.0,0.0002610943920444697,140.55114590544514,1773.8819122314453,3.406849469200779e-09,1.9519809602158936e-07,0.0,0.0020229547304876144,0.7342602449412521,0.7342337481238275,-0.23372229499653221,-0.2353640952325748,140.55114590544517,e0_sameorbit
0,35,13,-1,0,1.0,0.0,0.0002610603114590049,140.55114590544514,-1772.7375030517578,3.786349012102619e-10,2.169418181570087e-08,0.0,-0.002022955240648585,0.7342602449412521,0.7342867462734199,-0.23372229499653221,-0.23538032499194486,140.55114590544517,e0_sameorbit
0,35,14,2,0,2.0,0.0,0.0005222228355705738,140.55114590544514,3548.9559173583984,1.6293788540622245e-09,9.335653156562796e-08,0.0,0.00404590840093452,0.7342602449412521,0.7342072453552353,-0.23372229499653221,-0.2370065558284865,140.55114590544517,e0_sameorbit
