i_max_deg,naive_p50,naive_p90,naive_max,naive_frac_over_knob,disc_p50,disc_p90,disc_max,disc_frac_over_knob
0.25,0.1742333794975019,0.30993480262919276,0.4984954233004721,0.22202,0.176552646352138,0.23731165234510423,0.24999957940889256,0.0
1.0,0.6981693976511588,1.2420337242839488,1.992067946646473,0.22227,0.7054528583002666,0.947454788963894,0.9999956577323426,0.0
5.0,3.4794214954143676,6.1959163055122515,9.960751474959899,0.221755,3.5275730801122824,4.74247597946805,4.999993427577166,0.0
30.0,20.87288342581183,37.20133639468014,59.575679233408856,0.22054,21.205221054343237,28.46635149981994,29.99999449295078,0.0
