B,prop6_ms,prop4_ms,fdstm6_ms,fdstm4_ms,cov6_ms,cov4_ms,tick6_ms,tick4_ms,ratio_6_over_4
256,0.11525625013746321,0.08464374695904553,0.8702834020368755,0.37066659424453974,0.040933330698559686,0.026308333811660606,0.9521500634339949,0.42328326186786097,2.2494394397556725
1024,0.48240210162475705,0.14590625069104135,2.250162500422448,0.7014041999354959,0.15814719954505563,0.10064306746547422,2.566456899512559,0.9026903348664443,2.843119949758046
4096,1.1948500003200024,0.6205979501828551,10.149279108736664,2.6955415960401297,0.6887513678520918,0.40312083438038826,11.526781844440848,3.501783264800906,3.291689111746384
