alt_km,di_deg,dv_plane_standalone_ms,inplane_impulse_ms,dv_marginal_ms,save_vs_standalone_pct,marginal_frac_budget
800.0,0.5,65.06164212630941,10.0,55.82565819019176,14.195743658278847,0.11675835533460527
800.0,0.5,65.06164212630941,25.0,44.69947830631129,31.29672592718672,0.09348815115764686
800.0,0.5,65.06164212630941,50.0,32.054964969658954,50.73139268844757,0.06704238000051618
800.0,0.5,65.06164212630941,100.0,19.30220985452013,70.33242748923061,0.040370223119611005
800.0,0.5,65.06164212630941,150.0,13.502346393475221,79.24684045437705,0.028239913494424142
800.0,0.5,65.06164212630941,200.0,10.316469341257147,84.14354602174203,0.021576709208539036
800.0,0.5,65.06164212630941,300.0,6.973968401511115,89.28098312063506,0.014585928892084361
800.0,0.75,97.59207610135623,0.0,97.59207610135623,0.0,0.2041120636762321
800.0,0.75,97.59207610135623,10.0,88.10307496594031,9.723126625117517,0.18426598926785157
800.0,0.75,97.59207610135623,25.0,75.74330408405764,22.38785451659733,0.15841575180957276
800.0,0.75,97.59207610135623,50.0,59.654973976436224,38.87313769769551,0.12476730010576245
800.0,0.75,97.59207610135623,100.0,39.72907112613646,59.290679414510016,0.08309263435561678
800.0,0.75,97.59207610135623,150.0,28.95310368298422,70.33252612341765,0.06055489317009929
800.0,0.75,97.59207610135623,200.0,22.54036334510849,76.90349027753162,0.04714276263171182
800.0,0.75,97.59207610135623,300.0,15.474584265948295,84.14360582935355,0.03236481336634424
800.0,1.0,130.12204557273705,0.0,130.12204557273705,0.0,0.2721479070087637
800.0,1.0,130.12204557273705,10.0,120.50573452547386,7.390224312057692,0.25203556622024587
800.0,1.0,130.12204557273705,25.0,107.50187449252729,17.38381146764657,0.2248382279412141
800.0,1.0,130.12204557273705,50.0,89.39780035579275,31.296960509416383,0.1869738840250277
800.0,1.0,130.12204557273705,100.0,64.10894778784444,50.73167847487602,0.1340827058489731
800.0,1.0,130.12204557273705,150.0,48.574285203380384,62.67021088580429,0.10159223976506894
800.0,1.0,130.12204557273705,200.0,38.60374419533625,70.33266421118695,0.0807390334145166
800.0,1.0,130.12204557273705,300.0,27.00419988745324,79.2470216952145,0.05647879609845658
800.0,1.5,195.17997168298393,0.0,195.17997168298393,0.0,0.40821538387099404
800.0,1.5,195.17997168298393,10.0,185.43597761458972,4.992312471599625,0.3878359963510142
800.0,1.5,195.17997168298393,25.0,171.77454445677267,11.991715658319146,0.35926335576366847
800.0,1.5,195.17997168298393,50.0,151.48255841677812,22.388267038577204,0.3168230336374029
800.0,1.5,195.17997168298393,100.0,119.30622733103229,38.87373468584555,0.2495268185981779
800.0,1.5,195.17997168298393,150.0,96.16096633335354,50.73215478812523,0.20111892345662177
800.0,1.5,195.17997168298393,200.0,79.45522243495543,59.29130343147679,0.16617916196607516
800.0,1.5,195.17997168298393,300.0,57.903927536665094,70.33305874707571,0.12110501811840715
800.0,2.0,260.23418184791575,0.0,260.23418184791575,0.0,0.5442750889007452
800.0,2.0,260.23418184791575,10.0,250.42624560910537,3.7688885330760535,0.5237619674867755
800.0,2.0,260.23418184791575,25.0,236.43226541889214,9.146345134219825,0.49449381079030125
800.0,2.0,260.23418184791575,50.0,214.99401767219967,17.384405021072524,0.4496561030174371
800.0,2.0,260.23418184791575,100.0,178.78635081734916,31.297898858715556,0.37392842206340576
800.0,2.0,260.23418184791575,150.0,150.36948813428785,42.21762603724143,0.3144950672547652
800.0,2.0,260.23418184791575,200.0,128.21003854552362,50.73282163199789,0.26814897886133215
800.0,2.0,260.23418184791575,300.0,97.14207709842844,62.671284606570424,0.20317089889309498
800.0,3.0,390.3265002826092,0.0,390.3265002826092,0.0,0.8163608221374603
800.0,3.0,390.3265002826092,10.0,380.4545771570231,2.5291449897556273,0.7957138733060429
800.0,3.0,390.3265002826092,25.0,366.1262926765084,6.199990927743581,0.7657465252272848
800.0,3.0,390.3265002826092,50.0,343.5159168608936,11.992673668793486,0.7184573327786351
800.0,3.0,390.3265002826092,100.0,302.932719970555,22.389917222832224,0.6335783098212504
800.0,3.0,390.3265002826092,150.0,268.15640234590416,31.299462846680882,0.5608442699176873
800.0,3.0,390.3265002826092,200.0,238.58269097499698,38.87612273256996,0.498991386982684
800.0,3.0,390.3265002826092,300.0,192.29541621151594,50.73472693442855,0.4021823882263639
2000.0,0.1,12.043633454189457,0.0,12.043633454189457,0.0,0.02518904174086482
2000.0,0.1,12.043633454189457,10.0,5.654044422412742,53.053665707121425,0.011825331740839119
2000.0,0.1,12.043633454189457,25.0,2.749758679651098,77.16836293540156,0.005751070590324465
2000.0,0.1,12.043633454189457,50.0,1.430040898086709,88.12616721086559,0.00299090469749556
2000.0,0.1,12.043633454189457,100.0,0.7226345305704882,93.99986280453334,0.0015113770626752536
2000.0,0.1,12.043633454189457,150.0,0.48272029299201336,95.99190481154925,0.0010096007700324556
2000.0,0.1,12.043633454189457,200.0,0.3622946234617075,96.9918162584425,0.0007577326583028284
2000.0,0.1,12.043633454189457,300.0,0.24165118580543776,97.993535865031,0.0005054090884728198
2000.0,0.25,30.109063572270514,0.0,30.109063572270514,0.0,0.06297256239033525
2000.0,0.25,30.109063572270514,10.0,21.726262137210984,27.84145516494848,0.04544008466621085
2000.0,0.25,30.109063572270514,25.0,14.135095620159497,53.053685690917774,0.029563297068249686
2000.0,0.25,30.109063572270514,50.0,8.365706619546955,72.2153211458509,0.017496724226383327
2000.0,0.25,30.109063572270514,100.0,4.434456522735005,85.2720211238353,0.009274585686628216
2000.0,0.25,30.109063572270514,150.0,2.9920119130375724,90.06275334383658,0.006257738850434017
2000.0,0.25,30.109063572270514,200.0,2.2536914600053137,92.51490683330022,0.004713554964374741
2000.0,0.25,30.109063572270514,300.0,1.5071403950477134,94.99439631714172,0.0031521569022008485
2000.0,0.5,60.217983836078226,0.0,60.217983836078226,0.0,0.12594482505361013
2000.0,0.5,60.217983836078226,10.0,51.04265375360231,15.236860316433788,0.10675478798441464
2000.0,0.5,60.217983836078226,25.0,40.20126975206985,33.24042554878069,0.08408022924912274
2000.0,0.5,60.217983836078226,50.0,28.27008098425719,53.05375706165736,0.059126363537938445
2000.0,0.5,60.217983836078226,100.0,16.73133931075313,72.21537779096329,0.03499329383297779
2000.0,0.5,60.217983836078226,150.0,11.636028091766036,80.67682218746988,0.024336542490789054
2000.0,0.5,60.217983836078226,200.0,8.868871728848518,85.27205468553908,0.018549084960289175
2000.0,0.5,60.217983836078226,300.0,5.983995622781208,90.06277653022977,0.0125154187141884
2000.0,0.75,90.32661748364242,0.0,90.32661748364242,0.0,0.18891648826419086
2000.0,0.75,90.32661748364242,10.0,80.87847834353444,10.459972268771144,0.1691558759806202
2000.0,0.75,90.32661748364242,25.0,68.72245102448109,23.917829606620344,0.14373176450235076
2000.0,0.75,90.32661748364242,50.0,53.241938310147276,41.056202708145186,0.11135455189333533
2000.0,0.75,90.32661748364242,100.0,34.75495473650034,61.52301978672649,0.07268935980902387
2000.0,0.75,90.32661748364242,150.0,25.096824146059987,72.21547219942686,0.052489554201630595
2000.0,0.75,90.32661748364242,200.0,19.451356400538685,78.46553215162606,0.040682160425529294
2000.0,0.75,90.32661748364242,300.0,13.303204302216272,85.27211062162779,0.027823411409055556
2000.0,1.0,120.43482120854657,0.0,120.43482120854657,0.0,0.25188725229929676
