cls,nav_seed,component,block,z,rho
NORMBURN,20260857,plane,vel,-0.043799181820056717,9201620.843399845
NORMBURN,20260857,plane,pos,-0.9545008220126115,13202036.954034092
NORMBURN,20260857,plane,vel,-1.2520208698954918,13202036.954034092
NORMBURN,20260857,plane,pos,-0.008472873346610317,6173014.906658981
NORMBURN,20260857,plane,vel,-0.37254275745940263,6173014.906658981
NORMBURN,20260857,plane,pos,-0.7176244718061606,4222527.8483177945
NORMBURN,20260857,plane,vel,0.5846113733198276,4222527.8483177945
NORMBURN,20260857,plane,pos,1.3674929142245067,6664273.445179934
NORMBURN,20260857,plane,vel,0.007429183255085504,6664273.445179934
NORMBURN,20260857,plane,pos,1.9370406875541404,8202467.12356978
NORMBURN,20260857,plane,vel,-0.8680652784716578,8202467.12356978
NORMBURN,20260857,range,pos,-0.3067884743887401,11163611.6634102
NORMBURN,20260857,range,vel,-0.09715561751102497,11163611.6634102
NORMBURN,20260857,range,pos,-1.1744640969516364,12506196.958577681
NORMBURN,20260857,range,vel,-1.218822448381716,12506196.958577681
NORMBURN,20260857,range,pos,0.3965050548617611,14025492.03286782
NORMBURN,20260857,range,vel,0.5413834984153971,14025492.03286782
NORMBURN,20260857,inplane,pos,1.3263800785669486,11163611.6634102
NORMBURN,20260857,inplane,vel,0.2305898993403151,11163611.6634102
NORMBURN,20260857,inplane,pos,0.6265875485243461,12506196.958577681
NORMBURN,20260857,inplane,vel,0.26171106755859236,12506196.958577681
NORMBURN,20260857,inplane,pos,0.2621115772068477,14025492.03286782
NORMBURN,20260857,inplane,vel,0.40824383815737186,14025492.03286782
NORMBURN,20260857,plane,pos,0.31656505365136717,11163611.6634102
NORMBURN,20260857,plane,vel,-1.0429400197723955,11163611.6634102
NORMBURN,20260857,plane,pos,2.3641296883345673,12506196.958577681
NORMBURN,20260857,plane,vel,1.1130186452520503,12506196.958577681
NORMBURN,20260857,plane,pos,-0.2278722984257303,14025492.03286782
NORMBURN,20260857,plane,vel,-0.06438026409267261,14025492.03286782
NORMBURN,20260857,range,pos,-1.1769528405614025,9703912.676180942
NORMBURN,20260857,range,vel,-0.3584122395702058,9703912.676180942
NORMBURN,20260857,range,pos,-1.1470636995734627,9236174.391519487
NORMBURN,20260857,range,vel,-1.2069077696212287,9236174.391519487
NORMBURN,20260857,range,pos,0.7497917219794943,11947573.078382578
NORMBURN,20260857,range,vel,0.7782138348138306,11947573.078382578
NORMBURN,20260857,range,pos,-0.5609837696652052,12786299.327317521
NORMBURN,20260857,range,vel,-0.4958188743395098,12786299.327317521
NORMBURN,20260857,inplane,pos,0.694903588611239,9703912.676180942
NORMBURN,20260857,inplane,vel,1.0366797327460184,9703912.676180942
NORMBURN,20260857,inplane,pos,0.8599047431231885,9236174.391519487
NORMBURN,20260857,inplane,vel,-1.109595923274457,9236174.391519487
NORMBURN,20260857,inplane,pos,-0.8487630294372828,11947573.078382578
