rung,ep,cause,cause_name,success,steps,ep_reward,init_attempts,di_rel_deg,da0_km,de0,e_sat0,e_tgt0,e_max_pair,a_sat_km,a_tgt_km,band_pos,dlam0_deg,rp_sat_km,rp_tgt_km,dv_spent,dv_frac_budget,fuel_end,exhausted,n_decisions,n_normal,n_combined,n_plane,frac_plane,n_warp,frac_warp,n_inplane,n_coast,dv_normal_cmd,di_end_deg,de_end,da_end_km,r_min_km,relv_at_rmin,r_min_velok_km,need_seq,need_comb,margin_seq,margin_comb,feas_seq,feas_comb,dv_pl,dv_hoh,dv_e,t_hoh_steps
W3,81,1,success,1,1418,7.0586700439453125,2,0.9424985506219999,289.738,0.05996408706695667,0.057654064148664474,0.02406119741499424,0.057654064148664474,1837.778,1548.04,0.904575294117647,108.44780961492883,1364.5085866058544,1357.498415222764,271.77669525146484,0.5684160471109398,0.06773722916841507,0,8,0,0,0,0.0,8,1.0,0,0,0.0,0.1984337506966781,0.0027478367116245675,3.6255,28.563548828125,32.31059646606445,28.563548828125,451.22803839745654,366.0208598952688,26.901839590349823,112.10901809253755,1,1,114.11263785485367,126.32185477803054,210.79354576457234,60.054860392643235
W3,82,1,success,1,735,6.405330657958984,1,0.5430885646709595,232.487,0.05791595477393397,0.023726800456643105,0.0356462225317955,0.0356462225317955,1532.716,1300.229,0.7251270588235295,-104.89542198025191,1345.1861076020225,1026.7786639736369,335.71067810058594,0.7021328169521911,0.047256018966436386,0,26,2,2,4,0.15384615384615385,10,0.38461538461538464,12,0,85.0,0.16252396443426995,0.0008432636155677666,3.6235,29.96508984375,32.36088562011719,29.96508984375,380.3980440162062,324.36443664388133,97.73183397160017,153.76544134392503,1,1,66.42040550998571,106.80192200925637,207.17571649696413,56.99339441947722
W3,83,4,safety_cap,0,3000,0.0,1,0.6423275314123952,312.645,0.22025069643150094,0.10476508736610413,0.11703021079301834,0.11703021079301834,1204.5585,1517.2035,0.5320932352941177,-130.70777060273815,410.9044519004673,594.045381616775,460.0,0.9620816877955727,0.006143494509160519,0,130,0,0,0,0.0,99,0.7615384615384615,30,1,0.0,0.6423275314123952,0.09671919330491623,0.7115,450.19515625,1405.3746337890625,nan,1013.5986147800968,939.7001445774296,-535.4687367922904,-461.5702665896232,0,0,77.7077241096757,145.18749861060826,790.7033920598128,56.384206939899954
W3,84,4,safety_cap,0,3000,0.0,2,0.5897748819995535,55.414,0.16804296668277346,0.09012500941753387,0.11310923844575882,0.11310923844575882,1619.7415,1675.1555,0.7763185294117647,60.9903584558622,899.5758470594212,765.0609789788463,459.0,0.9599902058655824,0.00648125447332859,0,133,0,0,0,0.0,60,0.45112781954887216,48,25,0.0,0.5897748819995535,0.04669109731569149,1.2895,358.86446875,303.8308410644531,nan,687.0929082456419,620.9217108731993,-208.9630302578355,-142.79183288539298,0,0,70.33159164614231,24.362666533152623,592.3986500663469,59.54773551597975
W3,85,1,success,1,273,6.816066741943359,1,0.6471411605908146,103.362,0.03702335904954414,0.037561073899269104,0.0010912887519225478,0.037561073899269104,1038.4465,1141.8085,0.43438029411764706,59.21554856033021,760.1397324608192,1133.609856588602,295.35533905029297,0.6177303545498685,0.060235582292079926,0,19,3,1,4,0.21052631578947367,6,0.3157894736842105,9,0,100.0,0.1024016911726955,0.005194271986736299,26.6895,28.5463203125,46.65668869018555,28.5463203125,266.6918046426003,208.20199173015362,211.43807334520608,269.92788625765274,1,1,80.7580471594826,50.629182866150636,135.30457461696705,53.44861140669919
W3,86,1,success,1,1132,5.418428897857666,1,0.54742263986445,369.6035,0.09296832635166316,0.04081836715340614,0.08855185657739639,0.08855185657739639,1228.6465,859.043,0.5462626470588235,-110.88981935366475,918.4413389269021,218.80926921559126,435.0,0.9097946395458133,0.014553142711520195,0,17,3,0,3,0.17647058823529413,12,0.7058823529411765,2,0,75.0,0.029038242431405088,0.004646412718948129,6.7825,26.291921875,48.7139778137207,26.291921875,592.2578710536183,530.4435161608143,-114.12799306581189,-52.31363817300792,0,0,68.66195486931956,182.7776413839345,340.81827480036424,52.95205606752702
W3,87,4,safety_cap,0,3000,0.0,2,0.8452710745911328,122.19,0.13406239255240884,0.09951375424861908,0.08462801575660706,0.09951375424861908,1314.685,1436.875,0.5968735294117647,176.99471330507984,549.8536316777021,776.1100314743817,463.0,0.9683561335855438,0.005129525903612375,0,262,7,0,7,0.026717557251908396,80,0.3053435114503817,76,99,7.0,0.756121737996834,0.012033459955780717,2.825,95.37471875,90.67440795898438,nan,635.0415415844889,547.2101053904173,-156.9116635966825,-69.08022740261094,0,0,97.6463554127922,56.57217195224972,480.8230142194469,56.54726031522978
W3,88,4,safety_cap,0,3000,0.0,1,0.571126384492156,171.553,0.14167703381205807,0.05329300835728645,0.09162246435880661,0.09162246435880661,980.1935,1151.7465,0.40011382352941177,133.90704088121473,588.4262833684702,462.49392692341286,458.71067810058594,0.9593850943410074,0.00657895440235734,0,462,1,2,3,0.006493506493506494,72,0.15584415584415584,61,326,51.0,0.18913556871961645,0.02551567601530506,9.1755,186.00009375,169.85574340820312,242.941515625,670.9141872018138,607.4736734168634,-192.7843092140074,-129.34379542905708,0,0,67.86161928073379,84.44322892521467,518.6093389958653,53.18923925648123
W3,89,4,safety_cap,0,3000,0.0,2,0.6237142520679054,356.893,0.1393298471063758,0.050297338515520096,0.09304804354906082,0.09304804354906082,1583.4765,1226.5835,0.7549861764705882,42.356491498536684,1183.3875027657505,519.6432196243741,465.0,0.9725390974455246,0.004452972672879696,0,139,4,0,4,0.02877697841726619,51,0.3669064748201439,39,45,4.0,0.5957102630274419,0.016951738788226218,4.312,28.125947265625,157.31787109375,nan,739.2695942821342,668.8890958947236,-261.13971629432785,-190.75921790691723,0,0,76.16187787129019,164.33339202809543,498.7743243827485,56.867825956910266
W3,90,1,success,1,1625,7.598278999328613,1,0.28518347641690756,258.9535,0.03939284146553013,0.020694520324468613,0.03025403432548046,0.03025403432548046,1574.79,1315.8365,0.7498764705882353,72.52913430668455,1410.3556873510406,1083.278684674644,220.0,0.4601260245978826,0.08400075882673264,0,11,0,0,0,0.0,11,1.0,0,0,0.0,0.04835588836910563,0.00276505643689767,2.0845,29.429888671875,46.030845642089844,29.429888671875,293.90340330586275,263.2354455353069,184.2264746819436,214.89443245249947,1,1,34.94356825856906,118.3048197029263,140.65501534436746,57.31029823861795
W3,91,1,success,1,1165,6.203849792480469,2,0.8336217067140002,58.6655,0.02653915332506066,0.024477066472172737,0.002905505709350109,0.024477066472172737,1009.2955,950.63,0.4172326470588235,62.784110195125535,828.6475164622227,929.356962233251,355.71067810058594,0.7439624555519987,0.04075709730386734,0,28,5,2,7,0.25,10,0.35714285714285715,11,0,160.0,0.12973139913581894,0.0011293711934012756,12.762,29.711880859375,21.144758224487305,29.711880859375,231.74207441440353,172.55662911340346,246.38780357340283,305.5732488744029,1,1,104.64493956683593,29.383797936143033,97.71333691142458,52.26922580172391
W3,92,1,success,1,615,6.344077110290527,1,0.7665874554351446,269.6815,0.06163209211205473,0.06493395566940308,0.01417973916977644,0.06493395566940308,1786.4975,1516.816,0.874410294117647,-34.7890446910809,1256.7989189617335,1404.9688265008108,341.77669525146484,0.7148197822102661,0.045289553701877594,0,20,1,3,4,0.2,10,0.5,6,0,100.0,0.15126940016746243,0.0006153874728941276,14.4265,29.71603515625,32.84424591064453,29.71603515625,426.1044906836206,353.7605129528887,52.025387304185756,124.36936503491768,1,1,90.40731203985833,118.48373704941865,217.21344159434366,59.59461951742893
W3,93,1,success,1,1896,5.748468399047852,1,0.9604610943654872,235.034,0.06948858793127374,0.04780462756752968,0.040655072778463364,0.04780462756752968,1582.641,1817.675,0.7544947058823529,-177.6717093310926,1202.4201541891657,1484.7638219158166,401.4213562011719,0.8395655128069809,0.02573665976524353,0,9,0,0,0,0.0,9,1.0,0,0,0.0,0.021201125629711097,0.005043348513194325,16.574,22.35736328125,49.615325927734375,22.35736328125,458.877649424815,371.11684439176724,19.252228562991377,107.01303359603912,1,1,112.38268294476167,102.32937933279536,244.16558714725798,60.135857494237634
W3,94,4,safety_cap,0,3000,0.0,1,0.5854274665928404,238.3735,0.19609764888448322,0.11321224272251129,0.08535610139369965,0.11321224272251129,1411.135,1172.7615,0.6536088235294117,54.67517818287963,530.1020434806496,528.8554285161123,459.35533905029297,0.96073339106829,0.006361248437315226,0,105,0,0,0,0.0,52,0.49523809523809526,50,3,0.0,0.4001929764259326,0.07900092779365918,9.4215,48.97314453125,579.7001342773438,nan,885.2800827072452,822.4076058365196,-407.1502047194389,-344.2777278487132,0,0,65.94020029320393,112.18697287859709,707.1529095354442,55.63185910483477
W3,95,4,safety_cap,0,3000,0.0,1,0.9143451511934421,391.6025,0.13619392832361293,0.07576765865087509,0.08717776834964752,0.08717776834964752,1448.6395,1840.242,0.675670294117647,-102.28435658752903,856.1637235911004,1124.4042470611037,456.0660171508789,0.9538538337537439,0.007471573539078236,0,451,4,1,5,0.011086474501108648,63,0.13968957871396895,49,334,29.0,0.27824026896047227,0.0180598598102733,5.451,86.1657578125,91.59730529785156,94.249921875,756.3133103088443,663.6041883302757,-278.1834323210379,-185.47431034246938,0,0,103.79934038900363,172.30205133495147,480.21191858488913,59.51423379091337
W3,96,1,success,1,1738,5.748468399047852,4,0.8298264694130003,376.723,0.011258144982400077,0.014008105732500553,0.0032359922770410776,0.014008105732500553,728.164,351.441,0.25186117647058825,-8.713509511320346,628.7181600756385,329.68723284113594,401.4213562011719,0.8395655128069809,0.02573665976524353,0,9,0,0,0,0.0,9,1.0,0,0,0.0,0.1257764394619039,0.0040642369151158075,12.1535,29.24051171875,31.792041778564453,29.24051171875,358.120167558294,295.89427898126587,120.00971042951238,182.2355990065405,1,1,108.31291486922626,207.0567241365128,42.75052855255493,47.64556232567171
W3,97,4,safety_cap,0,3000,0.0,2,0.982711822968979,202.2955,0.12685609292287656,0.05673418939113617,0.07013672590255737,0.07013672590255737,1243.6655,1445.961,0.5550973529411765,96.31537549922227,811.6536253728494,897.7049489520192,450.0,0.941166868495669,0.009515931829810143,0,487,29,0,29,0.059548254620123205,130,0.2669404517453799,52,276,29.0,0.7920407423465791,0.011698886715185734,19.213,59.233578125,911.5642700195312,nan,667.7383725861982,565.0462631657892,-189.60849459839187,-86.91638517798287,0,0,117.62097995267962,94.2281235747613,455.88926905875735,56.20853885186105
W3,98,1,success,1,1565,6.3079986572265625,2,0.9018906214070412,102.9715,0.011979215999424753,0.01709408313035965,0.02900499477982521,0.02900499477982521,1326.086,1223.1145,0.60358,71.14234315890263,1194.5113720544725,1002.8472485701051,345.35533905029297,0.7223044510493872,0.04412753880023956,0,28,5,1,6,0.21428571428571427,11,0.39285714285714285,11,0,135.0,0.06969244217592675,0.003201094833947604,11.499,28.918724609375,29.98750114440918,28.918724609375,202.70480515810002,167.59606639210259,275.4250728297063,310.5338115957038,1,1,110.83378809436954,48.62346855992794,43.24754850380253,55.44305023479442
W3,99,1,success,1,1901,6.060734748840332,2,0.6534860328037861,205.7055,0.05281716784543405,0.042791906744241714,0.017139505594968796,0.042791906744241714,757.368,963.0735,0.26904,-72.73549870233671,452.3315413053632,837.3711062128376,370.0,0.773848314096439,0.03608670458197594,0,12,0,0,0,0.0,12,1.0,0,0,0.0,0.20999646054871632,0.0010722428374130206,13.422,28.89831640625,29.946313858032227,28.89831640625,383.50061197563184,318.0657653666773,94.62926601217453,160.06411262112908,1,1,81.82309582857421,105.60885095998907,196.06866518706858,50.997297699822106
W3,100,1,success,1,1956,6.358417987823486,3,0.18680069790031667,298.97,0.07143247201053582,0.06236162409186363,0.009141599759459496,0.06236162409186363,1717.811,1418.841,0.8340064705882353,104.70740694903948,1213.3796090678684,1347.6293913881723,340.35533905029297,0.7118470413994353,0.0457506887614727,0,9,0,0,0,0.0,9,1.0,0,0,0.0,0.07080544951562809,0.007489798743775145,17.854,29.76719921875,44.005767822265625,29.76719921875,409.1927213109358,387.5151800735997,68.93715667687059,90.61469791420666,1,1,22.692944514068813,133.42855934034338,253.0712174565236,58.668527348803075
W3,101,4,safety_cap,0,3000,0.0,3,0.5475082840333395,159.3695,0.1904536500927673,0.10546212643384933,0.11206071823835373,0.11206071823835373,1647.9605,1488.591,0.7929179411764706,64.37102236738255,802.2638738809563,607.8395874802992,463.0,0.9683561335855438,0.005129525903612375,0,96,0,0,0,0.0,40,0.4166666666666667,51,5,0.0,0.5475082840333395,0.06572072246627116,2.3715,260.65703125,259.6014099121094,583.763125,812.6309884506176,749.1571379362043,-334.5011104628112,-271.02725994839795,0,0,66.76940063201255,71.11957943120822,674.7420083873968,58.6679703577875
W3,102,1,success,1,388,7.176886558532715,1,0.8675117713542811,275.3275,0.03455020892538231,0.03491513058543205,0.0323801226913929,0.03491513058543205,1067.7315,792.404,0.45160676470588235,53.55325697714866,808.0072182875332,560.4520995919853,260.35533905029297,0.5445284870002053,0.07134942710399628,0,3,0,0,0,0.0,3,1.0,0,0,0.0,0.29826110088251345,0.004735955796539704,20.508,28.3815625,35.213157653808594,28.3815625,374.1874277587367,306.02885552926483,103.94245022906966,172.10102245854154,1,1,107.2074915874847,139.33711899036564,127.64281718088635,51.737960172359074
W3,103,1,success,1,505,5.960992813110352,1,0.6411378511971966,101.8845,0.06888854079138083,0.0856921598315239,0.10990580916404724,0.10990580916404724,1625.6145,1727.499,0.7797732352941177,71.48238135770015,940.3673321549185,837.4269143907726,380.0,0.7947631333963426,0.032804735004901886,0,7,0,0,0,0.0,7,1.0,0,0,0.0,0.02464318412069382,0.0035230088622227747,21.635,28.834453125,44.02583312988281,28.834453125,363.7392749821442,298.8306220624173,114.39060300566217,179.29925592538905,1,1,76.77641978105044,44.55100083308225,242.41185436801152,59.87228130968363
W3,104,4,safety_cap,0,3000,0.0,2,0.8962732177015288,60.426,0.2699908821851049,0.15009358525276184,0.14658823609352112,0.15009358525276184,1464.9835,1525.4095,0.6852844117647059,78.54598688465201,288.85264250351486,367.88875992287694,454.0,0.9495327962156305,0.008168332278728485,0,174,0,0,0,0.0,89,0.5114942528735632,80,5,0.0,0.8962732177015288,0.14946172810770417,0.073,649.22475,1149.0980224609375,nan,1088.6276443453382,993.5247440477339,-610.4977663575319,-515.3948660599275,0,0,100.32579162791035,27.341224102288813,960.9606286151391,57.85979904823084
W3,105,4,safety_cap,0,3000,0.0,1,0.6926105836692358,363.6735,0.1539324759446383,0.10047606378793716,0.1389678716659546,0.1389678716659546,1671.374,1307.7005,0.8066905882352942,19.94325959248214,863.3079169695526,240.60783435469867,453.0,0.94744131428564,0.008505403995513916,0,123,6,0,6,0.04878048780487805,50,0.4065040650406504,53,14,6.0,0.6563808057122553,0.03404110171700027,4.2705,127.4720234375,960.8189697265625,nan,793.5786940644351,718.75644598224,-315.44881607662876,-240.62656799443369,0,0,80.7369769553738,164.7628812684494,548.0788358406119,57.79737036998909
W3,106,1,success,1,893,6.6663618087768555,1,0.433044692229813,94.457,0.03868210358782117,0.03764799237251282,0.011767568066716194,0.03764799237251282,759.05,664.593,0.2700294117647059,7.161597106190366,490.617931984365,581.801180482788,310.0,0.6483593982970164,0.05554595962166786,0,7,0,0,0,0.0,7,1.0,0,0,0.0,0.07716604316988263,0.008431814210071928,13.9635,6.93296484375,108.93879699707031,29.32946875,249.541821421411,204.98795043731525,228.58805656639538,273.1419275504911,1,1,54.42590595788799,50.02312697471564,145.09278848880737,49.43552831880207
W3,107,4,safety_cap,0,3000,0.0,3,0.5290082897795368,230.2325,0.14469223732140246,0.0652972161769867,0.09406281262636185,0.09406281262636185,1730.9395,1961.172,0.8417291176470588,143.21538284854987,1201.9054050156326,1177.4244663933814,462.0,0.9662646516555534,0.005467630457133055,0,621,4,0,4,0.00644122383252818,195,0.3140096618357488,105,317,4.0,0.4968888983207287,0.014527647545133453,3.3865,112.0473984375,104.7181167602539,170.843234375,662.8611269313787,605.1866152371266,-184.73124894357238,-127.05673724932024,0,0,61.40189629043489,97.5805222323332,503.87870840861063,61.77376686698771
W3,108,1,success,1,1205,6.401739120483398,2,0.3668019958427385,166.3285,0.06290923741755775,0.04772269353270531,0.021810516715049744,0.04772269353270531,1397.489,1231.1605,0.6455817647058824,-2.8800647161891333,1026.7557802408078,1065.3534513442592,336.0660171508789,0.7028760021548989,0.0471409372985363,0,6,0,0,0,0.0,6,1.0,0,0,0.0,0.046851219039292985,0.0015006291741530323,10.582,28.9560546875,31.434234619140625,28.9560546875,349.88282200830724,308.97151448790606,128.24705597949912,169.1583634999003,1,1,45.4198826939637,77.93477740019586,226.52816191414772,55.875711975561074
W3,109,4,safety_cap,0,3000,0.0,2,0.9598929080039068,92.6685,0.20717477940647838,0.11434264481067657,0.09856250137090683,0.11434264481067657,1457.5805,1364.912,0.6809297058823529,-94.3503966873671,562.4399005167112,602.4411628947854,462.0,0.9662646516555534,0.005467630457133055,0,218,0,0,0,0.0,114,0.5229357798165137,68,36,0.0,0.9598929080039068,0.0851587190949224,7.745,71.2887890625,1376.11962890625,nan,902.0500723173036,793.3070489992855,-423.92019432949724,-315.1771710114791,0,0,118.08930428347978,42.61076638713537,741.3500016466884,56.93603079844921
W3,110,1,success,1,1965,5.071541786193848,1,0.5094486023481772,77.361,0.12516867027167927,0.12058090418577194,0.11464834958314896,0.12058090418577194,1432.7195,1510.0805,0.6663055882352941,-83.48601841354959,491.73994667785985,606.5276277430617,470.71067810058594,0.9844828775008918,0.0025186489801853895,0,69,0,2,2,0.028985507246376812,44,0.6376811594202898,23,0,50.0,0.17838202284081317,0.005825244472928061,3.132,29.545712890625,41.828224182128906,29.545712890625,544.6945705241665,485.8184233515681,-66.5646925363601,-7.688545363761705,0,0,63.35118823148565,35.16344725813583,446.17993503454505,57.597445023020214
W3,111,1,success,1,694,6.6663618087768555,1,0.4045341486128575,323.315,0.05520553283208625,0.05637520179152489,0.011406004428863525,0.05637520179152489,1654.373,1977.688,0.79669,111.70627359123674,1201.9409776727446,1882.4628276968003,310.0,0.6483593982970164,0.05554595962166786,0,5,0,0,0,0.0,5,1.0,0,0,0.0,0.11228073271389914,0.006853536524145999,53.355,29.55203125,23.861146926879883,29.55203125,378.6331665566705,336.34583156777023,99.49671143113585,141.78404642003613,1,1,48.235629796348775,137.7966448320252,192.60089192829648,61.435492890053574
W3,112,1,success,1,1578,6.611802577972412,3,0.5303225142253825,227.6625,0.046225773119758264,0.03627308830618858,0.06031665951013565,0.06031665951013565,730.4655,958.128,0.253215,144.19471706523683,472.87341481514835,516.0594819177985,315.35533905029297,0.659559993149676,0.053825195878744125,0,7,0,0,0,0.0,7,1.0,0,0,0.0,0.11884449114542853,0.005818236523564236,6.491,8.0959814453125,51.46785354614258,29.129806640625,356.15381469842487,301.69721678006647,121.9760632893815,176.4326612077399,1,1,67.0938351734192,117.27073219175473,171.78924733325093,50.82893738599953
W3,113,1,success,1,418,5.911248207092285,2,0.8865552992556286,374.0725,0.03159810870809992,0.01822269707918167,0.04358305037021637,0.04358305037021637,1475.5425,1849.615,0.6914955882352941,-147.53141327590507,1332.5573329035751,1491.3355223808437,385.0,0.8052205430462945,0.03115956299006939,0,27,5,0,5,0.18518518518518517,8,0.2962962962962963,14,0,125.0,0.14934840946339636,0.002534438577484039,2.004,29.84396484375,41.80814743041992,29.84396484375,379.03274708878564,316.1536805673186,99.09713089902073,161.97619742048778,1,1,103.71695620533714,164.02852994721565,111.28726093623287,59.71635859989546
W3,114,1,success,1,1012,5.7131147384643555,1,0.9661316454804788,197.3005,0.07072552934394132,0.07114776968955994,0.04000527039170265,0.07114776968955994,1996.5105,1799.21,0.9979473529411764,-88.72188144834347,1401.1807900710255,1472.3585397930071,405.0,0.847050181646102,0.024550843983888626,0,16,3,0,3,0.1875,8,0.5,5,0,30.0,0.1008425871028277,0.0014759320004595511,7.459,29.7620078125,29.066001892089844,29.7620078125,437.1163369235739,351.36882514046704,41.01354106423247,126.76105284733933,1,1,108.7567777793303,82.83650784151791,245.5230513027257,62.358866525602046
W3,115,1,success,1,886,6.3079986572265625,1,0.5910935887570421,344.5525,0.06416278722886276,0.05623549968004227,0.017583012580871582,0.05623549968004227,904.152,1248.7045,0.3553835294117647,68.1177350417493,495.03019203174114,1114.727139913976,345.35533905029297,0.7223044510493872,0.04412753880023956,0,6,0,0,0,0.0,6,1.0,0,0,0.0,0.18099507712644552,0.001745876935248198,8.927,28.700744140625,32.21750259399414,28.700744140625,476.6680510327277,414.9711222285906,1.4618269550786636,63.15875575921575,1,1,72.69800906946863,169.26687504183027,234.7031669214288,53.3014748601425
W3,116,4,safety_cap,0,3000,0.0,1,0.6287053594430395,282.7415,0.23163616368877948,0.11542990803718567,0.11862331628799438,0.11862331628799438,1953.802,1671.0605,0.9728247058823529,-41.747628760902856,992.8708707122207,717.0846137013137,457.0,0.9558072420056016,0.007156429812312126,0,113,0,0,0,0.0,49,0.4336283185840708,29,35,0.0,0.6287053594430395,0.10449904282794892,0.0745,827.9504375,770.9585571289062,nan,1001.6460367661172,932.156734503435,-523.5161587783108,-454.02685651562865,0,0,72.75719134033257,120.57961779003817,808.3092276357464,61.39498417450039
W3,117,1,success,1,1905,5.797935485839844,1,0.7383639932067413,159.786,0.08655514857257379,0.04908343032002449,0.09036233276128769,0.09036233276128769,1340.5435,1180.7575,0.6120844117647058,97.97758665700498,962.0344919579122,498.36307585245,396.4213562011719,0.8291081031570291,0.027391038835048676,0,11,0,0,0,0.0,11,1.0,0,0,0.0,0.148531134640522,0.0014813686578381618,3.849,29.639421875,35.042545318603516,29.639421875,476.73369730766103,400.6552546169369,1.396180680145335,77.4746233708695,1,1,88.30527079105913,75.66024734028639,312.7681791763155,55.291381868586804
W3,118,1,success,1,849,6.010821342468262,3,0.965258555205481,279.459,0.05770362034155008,0.07196523249149323,0.01572071760892868,0.07196523249149323,1834.745,1555.286,0.9027911764705883,41.31623014710384,1244.216653309092,1430.679096106395,375.0,0.7843057237463908,0.034447114914655685,0,8,0,0,0,0.0,8,1.0,0,0,0.0,0.016309649637030767,0.001896510576393443,4.0625,28.527490234375,33.27007293701172,28.527490234375,433.8740919226191,352.1703879285406,44.255786065187294,125.95949005926576,1,1,109.26173296845369,121.79158863144625,202.8207703227192,60.07839373571837
W3,119,1,success,1,952,6.110733985900879,1,0.5026653707287083,226.6635,0.05549326609878105,0.053843963891267776,0.08725731074810028,0.08725731074810028,1150.0015,923.338,0.5000008823529412,30.57326522901237,745.0409668078292,286.8536824323237,365.0,0.763390904446487,0.03772350773215294,0,11,0,0,0,0.0,11,1.0,0,0,0.0,0.13033005454439997,0.0019956473713720474,11.658,29.517173828125,43.1904296875,29.517173828125,375.99200897776086,324.49358692138594,102.1378690100455,153.63629106642043,1,1,60.22031474593022,112.2370359653687,203.53465826646192,52.8752158052131
W3,120,1,success,1,698,5.512839317321777,1,0.4421335662614108,250.944,0.12033824504115713,0.05078931897878647,0.07066880166530609,0.07066880166530609,1904.951,1654.007,0.9440888235294118,116.03704134111331,1484.6210848081932,1086.8893719543069,425.35533905029297,0.8896230054486173,0.017778417095541954,0,35,0,0,0,0.0,20,0.5714285714285714,15,0,0.0,0.31754059047534383,0.006294724758763832,12.5905,26.6041015625,49.171356201171875,26.6041015625,579.8094389229983,531.5660756728303,-101.67956093519194,-53.4361976850239,0,0,51.36714575143141,107.66625571211492,420.77603745945197,61.02452864773927
W3,121,1,success,1,2102,5.030158996582031,1,0.754092371400547,259.848,0.1182522129964658,0.08697100728750229,0.08665779232978821,0.08697100728750229,1013.078,1272.926,0.41945764705882355,-52.67120061433782,370.8772984505147,610.5202481077314,475.0,0.9934539167454284,0.0010632966877892613,0,60,5,0,5,0.08333333333333333,42,0.7,13,0,50.0,0.33090628350528034,0.004370980034950116,4.04,25.213001953125,61.70625305175781,29.59506640625,643.7295441859333,565.3168449748724,-165.5996661981269,-87.18696698706606,0,0,87.14084637637846,125.95053303827004,430.6381647712847,54.01777529415868
W3,122,1,success,1,417,7.176886558532715,2,0.8749990460667902,280.485,0.04163661407273335,0.022231142967939377,0.019961589947342873,0.022231142967939377,1498.5925,1779.0775,0.7050544117647058,-98.32093610200991,1323.6424640330765,1616.3889949059346,260.35533905029297,0.5445284870002053,0.07134942710399628,0,7,0,0,0,0.0,7,1.0,0,0,0.0,0.06725094303233807,0.0022101864713407657,3.267,29.891005859375,32.970787048339844,29.891005859375,375.7961192038475,304.3002443074738,102.33375878395884,173.82963368033256,1,1,105.4091149225796,123.52734634251952,146.85965793874843,59.45181110166684
W3,123,1,success,1,1758,5.804973602294922,1,0.8661771630626314,240.058,0.004401632535497378,0.04080181568861008,0.03641868010163307,0.04080181568861008,1906.875,1666.817,0.9452205882352941,-170.16278291460748,1569.1226699566469,1374.090313961532,395.71067810058594,0.8276217327516137,0.027625957503914833,0,33,3,2,5,0.15151515151515152,13,0.3939393939393939,15,0,110.0,0.1112978191335454,0.0039019647144528714,6.289,28.5284453125,32.69211959838867,28.5284453125,219.68250723105973,180.44256168823506,258.44737075674664,297.6873162995713,1,1,101.44326490983154,102.85539630867089,15.383846012557282,61.10728500021349
W3,124,4,safety_cap,0,3000,0.0,1,0.4126752805362631,245.6735,0.18725499100941204,0.09389430284500122,0.1044098511338234,0.1044098511338234,1980.6165,1734.943,0.9885979411764706,-89.43820715122982,1196.4472911036908,888.6026980707422,464.0,0.9704476155155343,0.004791306797415018,0,161,0,0,0,0.0,56,0.34782608695652173,59,46,0.0,0.4126752805362631,0.057048436676215,5.139,412.56571875,400.614990234375,nan,800.8541101045917,757.1125322254408,-322.7242321167853,-278.9826542376344,0,0,45.31531165505537,103.90353974172903,651.6352587078073,61.906021156629286
W3,125,4,safety_cap,0,3000,0.0,2,0.9975330133027894,181.414,0.17448304374266088,0.11535976082086563,0.11713141947984695,0.11713141947984695,1192.404,1373.818,0.5249435294117647,-57.30112571440372,319.8915235684216,466.65647404693067,468.71067810058594,0.9802999136409111,0.003196517238393426,0,144,2,0,2,0.013888888888888888,59,0.4097222222222222,37,46,2.0,0.6457550057152722,0.056508031174661584,1.014,344.15028125,353.3561096191406,419.3911875,826.9859027606635,724.9610681984636,-348.85602477285715,-246.83119021065727,0,0,111.89038449001143,85.52447778938708,629.571040481265,55.53565118450128
W3,126,1,success,1,2207,6.107177257537842,3,0.7353223712311171,89.2405,0.049483624272155045,0.04567592963576317,0.00412554107606411,0.04567592963576317,1775.2265,1864.467,0.867780294117647,-117.88501518765833,1403.1400315890107,1830.4912426109295,365.35533905029297,0.7641340896491947,0.03760727494955063,0,13,0,0,0,0.0,13,1.0,0,0,0.0,0.0989768782423564,0.00026076405839672823,3.299,29.66288671875,23.121875762939453,29.66288671875,298.1983576536268,231.55734128272843,179.9315203341796,246.57253670507794,1,1,87.59773398536477,38.00253079696971,172.59809287129232,61.47845361664083
W3,127,1,success,1,1167,5.706099510192871,1,0.5014698208196915,61.0905,0.10809593767808799,0.0888671800494194,0.05960046499967575,0.0888671800494194,1713.616,1774.7065,0.8315388235294118,-154.6715816844612,995.1589742975831,1289.2186048491187,405.71067810058594,0.8485365520515175,0.024315182119607925,0,31,0,2,2,0.06451612903225806,14,0.45161290322580644,15,0,50.0,0.11371084359201022,0.0054278048750372055,0.8545,29.83544921875,36.46957778930664,29.83544921875,461.42355026857354,409.32486266300145,16.70632771923283,68.80501532480491,1,1,56.25286093738973,26.379657254347833,378.791032076836,60.628310357345164
