tag,decision,leg,action,tau,reward,terminal,cause,a_s,a_t,e_s,e_t,th_s,th_t,w_s,w_t,fuel,da,de,phi_orbit,dtheta,phi_phase,phi_vel,sigma2,sigma3,vrel_lvlh,dist,g_true,g_mean,dx_l,dy_l,phi_legacy,phi_next_legacy,r_legacy_gtau,r_legacy_g1,r_legacy_gdec,phi_S_A,phi_next_S_A,r_S_A_gtau,r_S_A_g1,r_S_A_gdec,phi_S_B,phi_next_S_B,r_S_B_gtau,r_S_B_g1,r_S_B_gdec,phi_S_C,phi_next_S_C,r_S_C_gtau,r_S_C_g1,r_S_C_gdec,phi_S_R,phi_next_S_R,r_S_R_gtau,r_S_R_g1,r_S_R_gdec,phi_S_R3,phi_next_S_R3,r_S_R3_gtau,r_S_R3_g1,r_S_R3_gdec
expert_g180_e0.0,10,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,0.06650951930389912,-0.21817498351233322,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,0.2846845028162326,0.04024969072161888,9.811908270032344,3.633722322419752e-25,3.63309135715395e-25,490.5954135016172,13665658.15773764,-2.7021756542825734,-2.7046477918771608,-13349577.282741645,-2922156.610493272,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.13292822047296554,-0.1331476432312976,0.03436421857950604,-0.0002194227583320607,0.00044631545782441995,-0.7646198895420177,-0.7268147607996348,0.22658729864437877,0.03780512874238284,0.041439202546381004,-0.16013660395173013,-0.16786629975519096,0.035871736129950385,-0.007729695803460834,-0.006890364304684871,-0.8849072147955874,-0.8402619835019026,0.26289407417233646,0.044645231293684806,0.04884654121119436,-0.9762923370681083,-0.942075057532518,0.27891095275690847,0.034217279535590284,0.03892765482325289
expert_g180_e0.0,11,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,-2.3656490120947486,-2.728668917644096,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,0.3630199055493475,0.06517127722352667,2.0067699644510633,3.633722322419752e-25,3.632274601919608e-25,100.33849822255317,13752846.364732968,-2.6238402515494585,-2.597151037862322,-13297152.961848281,-3510912.451366212,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.1331476432312976,-0.13331523089459235,0.034459582733709374,-0.00016758766329474928,0.000498988491178215,-0.7268147607996348,-0.6998936288095279,0.2087108328512719,0.026921131990106928,0.030420600134154596,-0.16786629975519096,-0.1850277229139688,0.03089750039045594,-0.017161423158777833,-0.016236284544208,-0.8402619835019026,-0.7933164309765309,0.25300080255068425,0.04694555252537169,0.05091213468025435,-0.942075057532518,-0.9078577714516266,0.27002339418534094,0.03421728608089136,0.038756574938149546
expert_g180_e0.0,12,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,1.5789521961991677,1.0440224515716778,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,0.5349297446274899,0.13969555377619214,5.0856341497368005,3.633722322419752e-25,3.6164386290769966e-25,254.28170748684002,13300617.509408789,-2.4519304124713157,-2.4896542632848133,-12532858.061991764,-4453526.123147782,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.13331523089459235,-0.1328776348051301,0.03495110569727379,0.0004375960894622555,0.0011019842634878985,-0.6998936288095279,-0.6728863704329595,0.2017821198117658,0.027007258376568366,0.030371690228733206,-0.1850277229139688,-0.1891287673723147,0.04502308045094186,-0.004101044458345915,-0.003155400621484339,-0.7933164309765309,-0.7879189629801877,0.21005078485342288,0.005397467996343219,0.009337062811244135,-0.9078577714516266,-0.8736404950023218,0.26113582193858487,0.034217276449304834,0.03858547892431641
expert_g180_e0.0,13,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,-0.8908423966874637,-1.4664714763017586,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,0.5756290796142949,0.16114997898860706,8.078363504070323,3.633722322419752e-25,3.598560700363078e-25,403.9181752035161,13123186.233802324,-2.411231077484511,-2.382157518965826,-12285278.046133295,-4614104.491258745,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.1328776348051301,-0.11618499504868009,0.046870419100407304,0.01669263975645001,0.017273564731693405,-0.6728863704329595,-0.636215519514307,0.20192086065579223,0.03667085091865252,0.0398519285162241,-0.1891287673723147,-0.20345163642965716,0.03852146414393495,-0.014322869057342452,-0.013305610875194163,-0.7879189629801877,-0.7261598660912536,0.25037116506656565,0.061759096888934106,0.0653898962193904,-0.8736404950023218,-0.8394232092706063,0.25224826619482155,0.03421728573171545,0.03841440177806854
expert_g180_e0.0,14,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,3.0229479606363983,2.306219896597457,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,0.7167280640389411,0.24604083453712278,1.4075084546705676,3.633722322419752e-25,3.1176725689991165e-25,70.37542273352838,12932088.521770684,-2.2701320930598645,-2.274660745485286,-11723968.554835202,-5457790.290964695,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.11618499504868009,-0.03565997066146398,0.08978731101538838,0.08052502438721611,0.08070332424052343,-0.636215519514307,-0.6137081685854843,0.18191132289092582,0.022507350928822722,0.025575891771750126,-0.20345163642965716,-0.2162837049717955,0.04334525385304433,-0.012832068542138336,-0.011750650017279346,-0.7261598660912536,-0.7052378460747426,0.20409982275200356,0.020922020016511,0.024448209246884733,-0.8394232092706063,-0.8052059266732575,0.24336069884839828,0.0342172825973488,0.03824331223071509
expert_g180_e0.0,15,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,0.6376250463853458,-0.20427403552429943,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,0.841899081909645,0.33395251519296965,8.900150647045361,3.633722322419752e-25,8.860402952774496e-26,445.0075323522681,12321627.557894465,-2.1449610751891606,-2.1671639818516493,-10877383.622873811,-5788353.06424037,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.03565997066146398,-0.015071665789442712,0.02450300491008646,0.02058830487202127,0.020663663200968484,-0.6137081685854843,-0.5787720669960289,0.1852658039829027,0.03493610158945537,0.03782996192443555,-0.2162837049717955,-0.2212998402122931,0.05246407331811573,-0.005016135240497599,-0.003909636039436143,-0.7052378460747426,-0.6772876048234727,0.20386827509201155,0.02795024125126988,0.0313366792753873,-0.8052059266732575,-0.7709886437754709,0.234473134858744,0.03421728289778658,0.03807222611666394
expert_g180_e0.0,16,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,-1.8242210239679202,-2.7147679770329716,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,0.8905469530650514,0.37101308932589705,3.964042442196396,3.633722322419752e-25,3.114677899860652e-26,198.2021221098198,12273846.012978364,-2.096313204033754,-2.0596672172741592,-10660567.756977193,-6082728.914656902,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.015071665789442712,-0.005267367185243531,0.011172439512354141,0.009804298604199181,0.009830635440125399,-0.5787720669960289,-0.5475518970930853,0.1734407752652542,0.03122016990294363,0.033957929388409025,-0.2212998402122931,-0.23961288920310997,0.04392377337432457,-0.01831304899081687,-0.017114984544801315,-0.6772876048234727,-0.6180374014688899,0.21977864611972964,0.059250203354582864,0.06234039036192729,-0.7709886437754709,-0.7367713757372338,0.22558555956870774,0.0342172680382371,0.03790112491692332
expert_g180_e0.0,17,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,2.124930059015731,1.0579234234777033,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,1.0670066355380277,0.5172521450875579,2.7438528957532586,3.633722322419752e-25,2.6001232705903254e-28,137.19264478766294,11633262.227282152,-1.919853521560778,-1.9521704993793207,-9550617.822349366,-6642175.039859483,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.005267367185243531,-0.005751484501627824,0.0010097677598907649,-0.00048411731638429295,-0.00045535989387615345,-0.5475518970930853,-0.5243890898825556,0.1593671272109214,0.023162807210529657,0.0257847526599424,-0.23961288920310997,-0.24623109702314605,0.05733762150604571,-0.006618207820036082,-0.005387052334920345,-0.6180374014688899,-0.615124345852955,0.16268486410522254,0.002913055615934912,0.0059886773451997,-0.7367713757372338,-0.7025540842164418,0.21669801652143938,0.034217291520792004,0.03773006194187423
expert_g180_e0.0,18,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,-0.32216967283907627,-1.4525705239318645,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,1.130400851092788,0.5737027609527668,9.581046630047515,3.633722322419752e-25,3.9632464043346773e-29,479.05233150237575,11215634.435978454,-1.8564593060060173,-1.8446737077118602,-9070536.792725867,-6596652.036701048,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.005751484501627824,-0.006699226642546733,0.0007923085713889009,-0.000947742140918909,-0.0009142460077061756,-0.5243890898825556,-0.4862788416317633,0.1644158488685824,0.03811024825079229,0.04054164245895109,-0.24623109702314605,-0.25711900059124465,0.05589593940345175,-0.0108879035680986,-0.009602308565142381,-0.615124345852955,-0.5615558931999208,0.1994264425525532,0.053568452653034115,0.05637623211903375,-0.7025540842164418,-0.668336805181683,0.20781044074869331,0.034217279034758796,0.037558963060667194
expert_g180_e0.0,19,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,-2.728715733106882,2.3201208495140713,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,1.2343487245586324,0.6698640446038282,1.470788376953207,3.633722322419752e-25,1.6070128961717763e-30,73.53941884766036,10952369.528996332,-1.7525114325401727,-1.7371769552704297,-8420068.612066835,-7004059.028004704,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.006699226642546733,-0.008223356791208461,0.0006117966688050586,-0.0015241301486617282,-0.001483013364705685,-0.4862788416317633,-0.46162436322750483,0.1445563484128392,0.024654478404258495,0.026962600220396038,-0.25711900059124465,-0.2737158197913178,0.05449786569578513,-0.016596819200073165,-0.015228240101116564,-0.5615558931999208,-0.524814556446571,0.17305616703161097,0.036741336753349785,0.03936540953558265,-0.668336805181683,-0.634119521699743,0.19892288075405512,0.034217283481940086,0.03738788109043878
expert_g180_e0.0,20,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,1.2018103674058105,-0.19037308725452065,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,1.3921834546603309,0.8223353153755232,6.816303869457437,3.633722322419752e-25,9.971799841206281e-33,340.81519347287184,10077980.207005631,-1.5946767024384745,-1.6296801888577677,-7299105.454255251,-6949010.333886294,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.008223356791208461,-0.008584563939928656,0.0018685392676282796,-0.0003612071487201947,-0.00031828432902055066,-0.46162436322750483,-0.4313119643425065,0.1423409554372741,0.030312398884998315,0.03246895870671085,-0.2737158197913178,-0.27757132865232215,0.0682406022140031,-0.003855508861004331,-0.0024676522177426996,-0.524814556446571,-0.5123779893567473,0.14552113534263345,0.012436567089823769,0.014998457036607515,-0.634119521699743,-0.5999022326130216,0.1900353204612364,0.03421728908672139,0.037216800249786464
expert_g180_e0.0,21,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,-1.2720913629130182,-2.7008670328712046,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,1.4287756699581866,0.8584562848757606,6.503903795212477,3.633722322419752e-25,2.991361981555292e-33,325.19518976062386,9902329.355794566,-1.558084487140619,-1.5221834048371652,-7044661.37950005,-6959085.623759149,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.008584563939928656,-0.010190150498749955,0.0010411933726504627,-0.0016055865588212991,-0.0015546358063275485,-0.4313119643425065,-0.3963270631045926,0.13792651304757858,0.034984901237913923,0.0369665365534369,-0.27757132865232215,-0.29455480293203085,0.05952390813969291,-0.0169834742797087,-0.015510700265048527,-0.5123779893567473,-0.44852997902785846,0.18034875752590196,0.06384801032888882,0.0660906602240281,-0.5999022326130216,-0.5656849549769226,0.18114774608718764,0.03421727763609894,0.037045702410983594
expert_g180_e0.0,22,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,2.6616368694416956,1.071824347217182,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,1.5898125222245136,1.0190150493579049,1.5189913287216619,3.633722322419752e-25,1.4175643806325898e-35,75.94956643608309,9164322.091897754,-1.397047634874292,-1.4146866567897547,-5902710.503573405,-7010193.158183977,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.010190150498749955,-0.011178138268609155,0.0019154111587631594,-0.0009879877698592,-0.0009320970785161534,-0.3963270631045926,-0.37448436448921607,0.11911090880536374,0.02184269861537652,0.02371512043782259,-0.29455480293203085,-0.3050034595554636,0.06877264986069528,-0.01044865662343275,-0.00892363932565543,-0.44852997902785846,-0.43759401298737804,0.12459621589147785,0.010935966040480416,0.013123936105417289,-0.5656849549769226,-0.5314676726667701,0.17226018662378073,0.03421728231015253,0.03687462067348635
expert_g180_e0.0,23,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,0.25021484186956,-1.438669572864257,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,1.688884414733817,1.1178138268417153,9.676285582743583,3.633722322419752e-25,5.263613548324873e-37,483.8142791371792,8467382.040431157,-1.2979757423649887,-1.3071898940583715,-5281292.1803859295,-6618497.6787795685,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.011178138268609155,-0.011844003257552143,0.002410485074210716,-0.0006658649889429887,-0.0006066449726552271,-0.37448436448921607,-0.33731706050112936,0.12478171423521284,0.03716730398808671,0.03885388929059236,-0.3050034595554636,-0.3121030296265561,0.07396577194406623,-0.00709957007109252,-0.005539054922959752,-0.43759401298737804,-0.3980487288812486,0.1429340797357891,0.03954528410612945,0.041535527750535706,-0.5314676726667701,-0.4972503930173469,0.16337262051668616,0.03421727964942317,0.0367035316145099
expert_g180_e0.0,24,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,-2.19290546112944,2.3340218292466406,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,1.7562580168035051,1.184400325753128,2.508972131261529,3.633722322419752e-25,5.719337096970269e-38,125.44860656307647,8201735.941764221,-1.2306021402953,-1.199693139685916,-4772060.545870331,-6670525.511904948,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.011844003257552143,-0.013532511973370345,0.0018264129841028907,-0.0016885087158182016,-0.0016208461559513495,-0.33731706050112936,-0.3090803009366336,0.10851698092459136,0.028236759564495784,0.02978216106917897,-0.3121030296265561,-0.3305584220343044,0.06740353555673051,-0.018455392407748294,-0.016802600297576797,-0.3980487288812486,-0.34661181206385744,0.14146553693386732,0.051436916817391154,0.05316997587771044,-0.4972503930173469,-0.4630331078167929,0.15448506117960636,0.034217285200554004,0.036532450739637956
expert_g180_e0.0,25,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,1.7553682800408201,-0.1764721321963412,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,1.931840412237161,1.353251197337027,4.272207970322819,3.633722322419752e-25,2.0557910363187874e-40,213.61039851614098,7126390.992543721,-1.055019744861644,-1.092196367874069,-3669514.694763279,-6109018.78238434,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.013532511973370345,-0.013959135346962822,0.0031991090728097256,-0.0004266233735924774,-0.0003568276968576624,-0.3090803009366336,-0.2834988015451026,0.09921720659898794,0.025581499391530982,0.026998993399256488,-0.3305584220343044,-0.3353794766618923,0.08229008944875246,-0.004821054627587862,-0.0031441572442784116,-0.34661181206385744,-0.34312169619837013,0.09261221662953428,0.003490115865487309,0.005205724346479146,-0.4630331078167929,-0.42881583603176004,0.1455974863604092,0.034217271785032866,0.03636135096519166
expert_g180_e0.0,26,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,-0.7091072510898865,-2.6869660398079045,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,1.9778587887180183,1.3959135346962805,8.69069222029445,3.633722322419752e-25,4.958820387815796e-41,434.5346110147225,6786046.009690291,-1.0090013683807877,-0.9846996382083244,-3457716.049474491,-5839059.870119508,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.013959135346962822,-0.015114570478203065,0.0027704089295938848,-0.0011554351312402424,-0.0010798622788492276,-0.2834988015451026,-0.24621496624787162,0.10123547483119136,0.03728383529723098,0.03851491012847033,-0.3353794766618923,-0.3489315296633634,0.07707908834271482,-0.01355205300147111,-0.011807395353154282,-0.34312169619837013,-0.2834057890625055,0.13332745537016957,0.05971590713586461,0.06113293608117715,-0.42881583603176004,-0.3945985432013781,0.13670994053578345,0.03421729283038194,0.03619028554638881
expert_g180_e0.0,27,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,-3.0897841413363927,1.0857252983569183,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,2.1076758674862752,1.5114570478203064,1.4068590160701322,3.633722322419752e-25,1.053694482122631e-42,70.34295080350661,6071084.971593816,-0.8791842896125299,-0.8772028424266658,-2584082.926067817,-5493686.2090509925,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.015114570478203065,-0.016238553651723248,0.0030938032003690955,-0.0011239831735201829,-0.0010427904052615657,-0.24621496624787162,-0.22313907544223494,0.08103382056144559,0.023075890805636684,0.024191586182847863,-0.3489315296633634,-0.36311766573942716,0.08012969866650321,-0.014186136076063782,-0.012370547747366623,-0.2834057890625055,-0.257350700245774,0.09289911323465133,0.02605508881673152,0.027341842317960385,-0.3945985432013781,-0.36038126020111494,0.1278223663889555,0.034217283000263166,0.03601918930126874
expert_g180_e0.0,28,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,0.8196937922421657,-1.4247686205731018,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,2.2444624128152677,1.6238553651723246,8.330961684886184,3.633722322419752e-25,2.486465316939034e-44,416.54808424430917,5097933.630926999,-0.7423977442835383,-0.769706077527236,-2041982.831173236,-4671106.231133078,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.016238553651723248,-0.016565272896093244,0.003975928873154001,-0.0003267192443699961,-0.00024389287988952832,-0.22313907544223494,-0.18957141378467984,0.08280675912206958,0.03356766165755509,0.034515518726478484,-0.36311766573942716,-0.3675066105021199,0.09106687028925808,-0.004388944762692748,-0.0025514117101821387,-0.257350700245774,-0.23480048936619907,0.08353706511989659,0.022550210879574928,0.023724213326405924,-0.36038126020111494,-0.32616399288824727,0.11893479045947988,0.03421726731286767,0.035848087277308927
expert_g180_e0.0,29,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,-1.6482605862938233,2.347922781918536,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,2.2870019389672267,1.6565272896093244,4.763279747864069,3.633722322419752e-25,8.367733803931221e-45,238.16398739320346,4849607.782567713,-0.6998582181315793,-0.6622093619112128,-1772086.1912725943,-4514244.80676916,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.016565272896093244,-0.017769442412176904,0.003411248438318729,-0.00120416951608366,-0.0011153223040227742,-0.18957141378467984,-0.15699392807138682,0.0733549382379875,0.032577485713293025,0.033362455353649956,-0.3675066105021199,-0.38528757901107,0.08229325827474049,-0.017780968508950112,-0.015854530613894746,-0.23480048936619907,-0.1730355782349788,0.10670900650637061,0.06176491113122026,0.06263008902239517,-0.32616399288824727,-0.2919467004703403,0.11004724880168021,0.03421729241790694,0.03567702592025862
expert_g180_e0.0,30,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,2.2980225968733095,-0.1625711752139967,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,2.4605937720873063,1.7769442412176903,2.185795765940367,3.633722322419752e-25,1.5114505240248006e-46,109.28978829701835,3699061.6687837425,-0.5262663850114997,-0.5547125674253826,-1004956.1570050524,-3559932.6330652386,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.017769442412176904,-0.018213136748398466,0.004286968360146411,-0.00044369433622156243,-0.00035262865247957104,-0.15699392807138682,-0.13458549067096806,0.05736554385521511,0.022408437400418757,0.0230813648537736,-0.38528757901107,-0.3927894007334048,0.09452092105104515,-0.007501821722334767,-0.005537874718667735,-0.1730355782349788,-0.16867941936402453,0.04816878971284197,0.00435615887095428,0.005199555967774411,-0.2919467004703403,-0.25772942064148735,0.10115967271965609,0.034217279828852976,0.035505926932060394
expert_g180_e0.0,31,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,-0.13855880085381528,-2.673065110088836,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,2.53450630923502,1.8213136748398466,9.77734905944131,3.633722322419752e-25,3.4441384080538626e-47,488.86745297206545,3150694.235351425,-0.45235384786378496,-0.4472158124892318,-954159.7942897051,-3002740.956465897,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.018213136748398466,-0.01870045207196424,0.004369922188244895,-0.00048731532356577345,-0.0003938130632059507,-0.13458549067096806,-0.09644407910451998,0.06319170430887937,0.03814141156644808,0.03862363196197069,-0.3927894007334048,-0.4020223470957688,0.09518795305681405,-0.009232946362363992,-0.007222834626885166,-0.16867941936402453,-0.11896781406198824,0.08061219139141365,0.04971160530203629,0.05030644437234623,-0.25772942064148735,-0.2235121363257091,0.09227211254818155,0.03421728431577825,0.0353348449974068
expert_g180_e0.0,32,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,-2.557468695753244,1.0996262681163385,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,2.626090343310004,1.870045207196424,1.6359321208234088,3.633722322419752e-25,6.786086784489943e-48,81.79660604117043,2555461.8137982665,-0.360769813788802,-0.33971904345698967,-480691.7182690508,-2509844.7270237003,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.01870045207196424,-0.019393685551217267,0.004344063832551405,-0.0006932334792530276,-0.0005962650514969407,-0.09644407910451998,-0.07081685580372017,0.044021125606188656,0.025627223300799806,0.02598130757981841,-0.4020223470957688,-0.41851872918154454,0.0922092718178309,-0.01649638208577575,-0.014403788439868004,-0.11896781406198824,-0.0773331940117712,0.061721069801089434,0.041634620050217036,0.0420212860202759,-0.2235121363257091,-0.18929485544333047,0.08338454534817005,0.03421728088237863,0.03516375515959527
expert_g180_e0.0,33,B_drift,11,60,0.03442807495594025,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,1.380712855479144,-1.4108676730503258,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,2.7915805285294697,1.9393685551217268,6.00870043762162,3.633722322419752e-25,6.730714361427566e-49,300.435021881081,1384328.6900895666,-0.1952796285693359,-0.23222228521109045,-292242.74044594105,-1353129.7435433683,-0.13254873953759672,-0.13254873953759672,0.034428082666004334,0.0,0.0006627436976879841,-0.019393685551217267,-0.0195149740886353,0.004947512142937725,-0.00012128853741803433,-2.3713666974858882e-05,-0.07081685580372017,-0.04209336097028221,0.03965678409918598,0.02872349483343796,0.028933961638289374,-0.41851872918154454,-0.42220025951170775,0.10598036073561057,-0.0036815303301632185,-0.001570529032604684,-0.0773331940117712,-0.0686892656237353,0.026485212457661583,0.008643928388035904,0.008987374716154586,-0.18929485544333047,-0.1550775701331419,0.07449698485929297,0.034217285310188555,0.034992673160854276
expert_g180_e0.0,34,B_drift,10,30,0.018505895510315895,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,-1.0924983187463244,2.3618236950334865,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,2.8288632933997757,1.95149740886353,7.285201103862809,3.633722322419752e-25,4.492395862586015e-49,364.26005519314043,1127345.6049048195,-0.15799686369902943,-0.12472551305481616,-281499.62513877184,-1091634.5881039794,-0.13254873953759672,-0.13254873953759672,0.01850589938123004,0.0,0.0006627436976879841,-0.0195149740886353,-0.019808192140377937,0.0024723187006451958,-0.0002932180517426358,-0.00019417709104074463,-0.04209336097028221,-0.027814389225474533,0.01816230017292148,0.014278971744807679,0.01441804369093505,-0.42220025951170775,-0.43362354880904014,0.04911741287445898,-0.011423289297332384,-0.0092551715532872,-0.0686892656237353,-0.03340983641972688,0.03994397051374641,0.03527942920400842,0.03544647838610706,-0.1550775701331419,-0.13796892615178574,0.03637128709669936,0.01710864398135617,0.01779848861211511
expert_g180_e0.0,35,B_drift,9,5,0.003280745819211006,0,0,7000768.800735474,7133128.925323486,0.018861494958400726,0.0,0.910401206489471,-2.035015920440557,-2.9868601570988056,0.0,0.12923717498779297,-132360.1245880127,0.018861494958400726,13.25487395375967,2.945417126930028,1.9808192140377938,8.00622827169446,3.633722322419752e-25,1.6904464291590176e-49,400.311413584723,361836.50767734443,-0.04144303016877737,-0.07097712281010438,-220836.20711768192,-286630.47275893966,-0.13254873953759672,-0.13254873953759672,0.0032807465756793386,0.0,0.0006627436976879841,-0.019808192140377937,-0.019836205043027955,0.0004629579054950747,-2.80129026500181e-05,7.116812256512117e-05,-0.027814389225474533,-0.023956866274324487,0.00445048526273208,0.0038575229511500463,0.003977307282521669,-0.43362354880904014,-0.4350775687344269,0.00931469238949345,-0.0014540199253867403,0.0007213679182854205,-0.03340983641972688,-0.02522830025511382,0.008805968052542842,0.008181536164613055,0.008307677665888625,-0.13796892615178574,-0.13511749872938916,0.006195753991002445,0.0028514274223965796,0.003527014916043514
