sep_m,n,tgt_abs_pos_err_p50_m,tgt_abs_pos_err_p95_m,rel_transverse_p50_m,rel_transverse_p95_m,range_err_p50_m,range_err_p95_m,bearing_err_p50_mrad,bearing_err_p95_mrad
1000.0,400,0.071865163034033,0.23633744164157966,0.00908525800340088,0.026773203773858008,0.009327911117111398,0.024369391014636217,0.009085254639940032,0.026773643178845667
5000.0,400,0.0667906106368947,0.23100851078050197,0.009010804163314168,0.024040213895920433,0.00846812964118726,0.025611892301094428,0.0018021634426990119,0.004808042180459709
10000.0,400,0.07040513503946919,0.24462139957272444,0.008179721018639868,0.025830351820666692,0.00955095485005586,0.02351025718835444,0.0008179713295586311,0.0025830349390743006
50000.0,400,0.0665844956626406,0.25192225039421934,0.008262305005661177,0.025674481906516406,0.007661244639166398,0.022308789942326247,0.0001652460639434139,0.0005134897100633746
200000.0,400,0.08536193845159118,0.24277080312335036,0.011103147838123686,0.038401392113267985,0.010755395516753197,0.041762973951699665,5.551573889484018e-05,0.0001920069515826128
1000000.0,400,0.10236374593813177,0.426079429829943,0.037256804873829874,0.21819969876583092,0.038953675888478756,0.2013041983474975,3.725680453037228e-05,0.00021819965763114613
5000000.0,195,0.19768769284551682,0.9910137485701106,0.1125124447227422,0.7056192308956049,0.12098499946296215,0.584631378110498,2.2502488761233508e-05,0.00014112385269271494
13000000.0,41,0.3228655046732302,2897.3083998846414,0.20620405068228206,2893.1385750920826,0.15967900678515434,157.39383009262383,1.561598761412597e-05,0.24089803688287503
